Variety,Location,Year,DaysToHeading,T_l,T_opt,Local_Cumulative_GDD,PRISM_Cumulative_GDD,Comparison,RMSE,MBE,MAE
HeadM105_DaysToHeading,BosworthRue,2016,84,10,25,876.6032222638889,827.1680011861112,Local vs PRISM,49.43522107777778,49.43522107777778,49.43522107777778
HeadM105_DaysToHeading,BosworthRue,2016,84,10,26,914.1032222638889,865.6885013694445,Local vs PRISM,48.414720894444486,48.414720894444486,48.414720894444486
HeadM105_DaysToHeading,BosworthRue,2016,84,10,27,950.7698889305556,903.4860019805556,Local vs PRISM,47.28388695000001,47.28388695000001,47.28388695000001
HeadM105_DaysToHeading,BosworthRue,2016,84,10,28,983.714333375,940.3865022777778,Local vs PRISM,43.3278310972222,43.3278310972222,43.3278310972222
HeadM105_DaysToHeading,BosworthRue,2016,84,10,29,1014.1310000416667,976.6085024,Local vs PRISM,37.52249764166663,37.52249764166663,37.52249764166663
HeadM105_DaysToHeading,BosworthRue,2016,84,10,30,1040.1587778194444,1011.6020031111111,Local vs PRISM,28.55677470833325,28.55677470833325,28.55677470833325
HeadM105_DaysToHeading,BosworthRue,2016,84,10,31,1062.3810000416668,1043.6055030944444,Local vs PRISM,18.775496947222337,18.775496947222337,18.775496947222337
HeadM105_DaysToHeading,BosworthRue,2016,84,10,32,1081.7698889305557,1072.2060022472222,Local vs PRISM,9.563886683333521,9.563886683333521,9.563886683333521
HeadM105_DaysToHeading,BosworthRue,2016,84,10,33,1098.4365555972222,1097.0685014833334,Local vs PRISM,1.3680541138887747,1.3680541138887747,1.3680541138887747
HeadM105_DaysToHeading,BosworthRue,2016,84,10,34,1112.575444486111,1117.234002125,Local vs PRISM,4.658557638888851,-4.658557638888851,4.658557638888851
HeadM105_DaysToHeading,BosworthRue,2016,84,10,35,1121.964333375,1134.8270025361112,Local vs PRISM,12.862669161111171,-12.862669161111171,12.862669161111171
HeadM105_DaysToHeading,BosworthRue,2016,84,10,36,1128.714333375,1148.9030008416667,Local vs PRISM,20.18866746666663,-20.18866746666663,20.18866746666663
HeadM105_DaysToHeading,BosworthRue,2016,84,10,37,1132.1310000416668,1161.1025018805556,Local vs PRISM,28.9715018388888,-28.9715018388888,28.9715018388888
HeadM105_DaysToHeading,BosworthRue,2016,84,10,38,1133.7421111527779,1169.930502911111,Local vs PRISM,36.18839175833318,-36.18839175833318,36.18839175833318
HeadM105_DaysToHeading,BosworthRue,2016,84,10,39,1133.825444486111,1175.3260031055556,Local vs PRISM,41.50055861944452,-41.50055861944452,41.50055861944452
HeadM105_DaysToHeading,BosworthRue,2016,84,10,40,1133.825444486111,1177.4460001333334,Local vs PRISM,43.62055564722232,-43.62055564722232,43.62055564722232
HeadM105_DaysToHeading,BosworthRue,2016,84,11,25,870.5198889305556,801.1935005277778,Local vs PRISM,69.32638840277775,69.32638840277775,69.32638840277775
HeadM105_DaysToHeading,BosworthRue,2016,84,11,26,908.0198889305556,839.7140007111111,Local vs PRISM,68.305888219444455,68.305888219444455,68.305888219444455
HeadM105_DaysToHeading,BosworthRue,2016,84,11,27,944.6865555972222,877.5115013222222,Local vs PRISM,67.17505427499998,67.17505427499998,67.17505427499998
HeadM105_DaysToHeading,BosworthRue,2016,84,11,28,977.6310000416667,914.4120016194445,Local vs PRISM,63.21899842222217,63.21899842222217,63.21899842222217
HeadM105_DaysToHeading,BosworthRue,2016,84,11,29,1008.0476667083334,950.6340017416667,Local vs PRISM,57.413664966666715,57.413664966666715,57.413664966666715
HeadM105_DaysToHeading,BosworthRue,2016,84,11,30,1034.075444486111,985.6275024527778,Local vs PRISM,48.447942033333334,48.447942033333334,48.447942033333334
HeadM105_DaysToHeading,BosworthRue,2016,84,11,31,1056.2976667083333,1017.6310024361111,Local vs PRISM,38.66666427222219,38.66666427222219,38.66666427222219
HeadM105_DaysToHeading,BosworthRue,2016,84,11,32,1075.6865555972222,1046.231501588889,Local vs PRISM,29.455054008333263,29.455054008333263,29.455054008333263
HeadM105_DaysToHeading,BosworthRue,2016,84,11,33,1092.353222263889,1071.094000825,Local vs PRISM,21.25922143888897,21.25922143888897,21.25922143888897
HeadM105_DaysToHeading,BosworthRue,2016,84,11,34,1106.4921111527779,1091.2595014666667,Local vs PRISM,15.232609686111118,15.232609686111118,15.232609686111118
HeadM105_DaysToHeading,BosworthRue,2016,84,11,35,1115.8810000416668,1108.8525018777777,Local vs PRISM,7.028498163889026,7.028498163889026,7.028498163889026
HeadM105_DaysToHeading,BosworthRue,2016,84,11,36,1122.6310000416668,1122.9285001833334,Local vs PRISM,0.29750014166666006,-0.29750014166666006,0.29750014166666006
HeadM105_DaysToHeading,BosworthRue,2016,84,11,37,1126.0476667083333,1135.1280012222223,Local vs PRISM,9.080334513889056,-9.080334513889056,9.080334513889056
HeadM105_DaysToHeading,BosworthRue,2016,84,11,38,1127.6587778194444,1143.9560022527778,Local vs PRISM,16.29722443333344,-16.29722443333344,16.29722443333344
HeadM105_DaysToHeading,BosworthRue,2016,84,11,39,1127.7421111527779,1149.3515024472222,Local vs PRISM,21.609391294444322,-21.609391294444322,21.609391294444322
HeadM105_DaysToHeading,BosworthRue,2016,84,11,40,1127.7421111527779,1151.471499475,Local vs PRISM,23.72938832222212,-23.72938832222212,23.72938832222212
HeadM105_DaysToHeading,BosworthRue,2016,84,12,25,857.4365555972222,792.8070006472223,Local vs PRISM,64.62955494999994,64.62955494999994,64.62955494999994
HeadM105_DaysToHeading,BosworthRue,2016,84,12,26,894.9365555972222,830.8275008305556,Local vs PRISM,64.10905476666665,64.10905476666665,64.10905476666665
HeadM105_DaysToHeading,BosworthRue,2016,84,12,27,931.6032222638889,868.1275010222223,Local vs PRISM,63.47572124166663,63.47572124166663,63.47572124166663
HeadM105_DaysToHeading,BosworthRue,2016,84,12,28,964.5476667083334,905.0280013194445,Local vs PRISM,59.51966538888894,59.51966538888894,59.51966538888894
HeadM105_DaysToHeading,BosworthRue,2016,84,12,29,994.964333375,941.2500014416667,Local vs PRISM,53.71433193333337,53.71433193333337,53.71433193333337
HeadM105_DaysToHeading,BosworthRue,2016,84,12,30,1020.9921111527777,976.2435021527779,Local vs PRISM,44.748608999999874,44.748608999999874,44.748608999999874
HeadM105_DaysToHeading,BosworthRue,2016,84,12,31,1043.214333375,1008.2470021361112,Local vs PRISM,34.967331238888846,34.967331238888846,34.967331238888846
HeadM105_DaysToHeading,BosworthRue,2016,84,12,32,1062.603222263889,1036.847501288889,Local vs PRISM,25.75572097500003,25.75572097500003,25.75572097500003
HeadM105_DaysToHeading,BosworthRue,2016,84,12,33,1079.2698889305555,1061.710000525,Local vs PRISM,17.559888405555512,17.559888405555512,17.559888405555512
HeadM105_DaysToHeading,BosworthRue,2016,84,12,34,1093.4087778194444,1081.8755011666667,Local vs PRISM,11.533276652777658,11.533276652777658,11.533276652777658
HeadM105_DaysToHeading,BosworthRue,2016,84,12,35,1102.7976667083333,1099.4685015777777,Local vs PRISM,3.329165130555566,3.329165130555566,3.329165130555566
HeadM105_DaysToHeading,BosworthRue,2016,84,12,36,1109.5476667083333,1113.5444998833334,Local vs PRISM,3.99683317500012,-3.99683317500012,3.99683317500012
HeadM105_DaysToHeading,BosworthRue,2016,84,12,37,1112.964333375,1125.7440009222223,Local vs PRISM,12.779667547222289,-12.779667547222289,12.779667547222289
HeadM105_DaysToHeading,BosworthRue,2016,84,12,38,1114.575444486111,1134.5720019527778,Local vs PRISM,19.996557466666673,-19.996557466666673,19.996557466666673
HeadM105_DaysToHeading,BosworthRue,2016,84,12,39,1114.6587778194444,1139.9675021472221,Local vs PRISM,25.30872432777778,-25.30872432777778,25.30872432777778
HeadM105_DaysToHeading,BosworthRue,2016,84,12,40,1114.6587778194444,1142.087499175,Local vs PRISM,27.42872135555558,-27.42872135555558,27.42872135555558
HeadM105_DaysToHeading,BosworthRue,2016,84,13,25,804.1388888888889,713.6960001083334,Local vs PRISM,90.44288878055556,90.44288878055556,90.44288878055556
HeadM105_DaysToHeading,BosworthRue,2016,84,13,26,839.6388888888889,747.7690000638889,Local vs PRISM,91.86988882499998,91.86988882499998,91.86988882499998
HeadM105_DaysToHeading,BosworthRue,2016,84,13,27,874.5,781.7690000638889,Local vs PRISM,92.73099993611106,92.73099993611106,92.73099993611106
HeadM105_DaysToHeading,BosworthRue,2016,84,13,28,906,815.6695003611111,Local vs PRISM,90.33049963888891,90.33049963888891,90.33049963888891
HeadM105_DaysToHeading,BosworthRue,2016,84,13,29,935.4444444444445,849.1695003611111,Local vs PRISM,86.27494408333337,86.27494408333337,86.27494408333337
HeadM105_DaysToHeading,BosworthRue,2016,84,13,30,961.1944444444445,882.572000513889,Local vs PRISM,78.6224439305555,78.6224439305555,78.6224439305555
HeadM105_DaysToHeading,BosworthRue,2016,84,13,31,983.4166666666666,913.9135007944444,Local vs PRISM,69.50316587222221,69.50316587222221,69.50316587222221
HeadM105_DaysToHeading,BosworthRue,2016,84,13,32,1002.8055555555555,942.0139999472223,Local vs PRISM,60.79155560833328,60.79155560833328,60.79155560833328
HeadM105_DaysToHeading,BosworthRue,2016,84,13,33,1019.4722222222222,966.3764991833334,Local vs PRISM,53.095723038888764,53.095723038888764,53.095723038888764
HeadM105_DaysToHeading,BosworthRue,2016,84,13,34,1033.611111111111,986.0419998250001,Local vs PRISM,47.569111286111024,47.569111286111024,47.569111286111024
HeadM105_DaysToHeading,BosworthRue,2016,84,13,35,1043,1003.1350002361112,Local vs PRISM,39.86499976388882,39.86499976388882,39.86499976388882
HeadM105_DaysToHeading,BosworthRue,2016,84,13,36,1049.75,1017.0689983444445,Local vs PRISM,32.68100165555552,32.68100165555552,32.68100165555552
HeadM105_DaysToHeading,BosworthRue,2016,84,13,37,1053.1666666666667,1029.2684993833334,Local vs PRISM,23.89816728333335,23.89816728333335,23.89816728333335
HeadM105_DaysToHeading,BosworthRue,2016,84,13,38,1054.7777777777778,1038.0965004138889,Local vs PRISM,16.681277363888967,16.681277363888967,16.681277363888967
HeadM105_DaysToHeading,BosworthRue,2016,84,13,39,1054.861111111111,1043.4920006083335,Local vs PRISM,11.36911050277763,11.36911050277763,11.36911050277763
HeadM105_DaysToHeading,BosworthRue,2016,84,13,40,1054.861111111111,1045.611997636111,Local vs PRISM,9.249113475000058,9.249113475000058,9.249113475000058
HeadM105_DaysToHeading,BosworthRue,2016,84,14,25,749.1944444444445,602.4055004222223,Local vs PRISM,146.78894402222215,146.78894402222215,146.78894402222215
HeadM105_DaysToHeading,BosworthRue,2016,84,14,26,782.1944444444445,630.9055004222223,Local vs PRISM,151.28894402222215,151.28894402222215,151.28894402222215
HeadM105_DaysToHeading,BosworthRue,2016,84,14,27,814.7222222222222,659.4055004222223,Local vs PRISM,155.31672179999987,155.31672179999987,155.31672179999987
HeadM105_DaysToHeading,BosworthRue,2016,84,14,28,844.6388888888889,687.9055004222223,Local vs PRISM,156.7333884666666,156.7333884666666,156.7333884666666
HeadM105_DaysToHeading,BosworthRue,2016,84,14,29,872.5833333333334,716.4055004222223,Local vs PRISM,156.17783291111107,156.17783291111107,156.17783291111107
HeadM105_DaysToHeading,BosworthRue,2016,84,14,30,896.8333333333334,744.808000575,Local vs PRISM,152.02533275833332,152.02533275833332,152.02533275833332
HeadM105_DaysToHeading,BosworthRue,2016,84,14,31,917.5555555555555,772.12850095,Local vs PRISM,145.42705460555555,145.42705460555555,145.42705460555555
HeadM105_DaysToHeading,BosworthRue,2016,84,14,32,935.4444444444445,797.5955009555556,Local vs PRISM,137.84894348888884,137.84894348888884,137.84894348888884
HeadM105_DaysToHeading,BosworthRue,2016,84,14,33,951.1666666666666,820.5725002388889,Local vs PRISM,130.59416642777774,130.59416642777774,130.59416642777774
HeadM105_DaysToHeading,BosworthRue,2016,84,14,34,964.9444444444445,839.5115013222222,Local vs PRISM,125.43294312222224,125.43294312222224,125.43294312222224
HeadM105_DaysToHeading,BosworthRue,2016,84,14,35,974.3333333333334,856.1830024805556,Local vs PRISM,118.15033085277776,118.15033085277776,118.15033085277776
HeadM105_DaysToHeading,BosworthRue,2016,84,14,36,981.0833333333334,870.1170005888889,Local vs PRISM,110.96633274444446,110.96633274444446,110.96633274444446
HeadM105_DaysToHeading,BosworthRue,2016,84,14,37,984.5,882.3165016277778,Local vs PRISM,102.18349837222218,102.18349837222218,102.18349837222218
HeadM105_DaysToHeading,BosworthRue,2016,84,14,38,986.1111111111111,891.1445026583333,Local vs PRISM,94.96660845277779,94.96660845277779,94.96660845277779
HeadM105_DaysToHeading,BosworthRue,2016,84,14,39,986.1944444444445,896.5400028527778,Local vs PRISM,89.65444159166668,89.65444159166668,89.65444159166668
HeadM105_DaysToHeading,BosworthRue,2016,84,14,40,986.1944444444445,898.6599998805556,Local vs PRISM,87.53444456388888,87.53444456388888,87.53444456388888
HeadM105_DaysToHeading,BosworthRue,2016,84,15,25,575.1666666666666,427.68550015,Local vs PRISM,147.48116651666663,147.48116651666663,147.48116651666663
HeadM105_DaysToHeading,BosworthRue,2016,84,15,26,600.1666666666666,447.18550015,Local vs PRISM,152.98116651666663,152.98116651666663,152.98116651666663
HeadM105_DaysToHeading,BosworthRue,2016,84,15,27,625,466.68550015,Local vs PRISM,158.31449985,158.31449985,158.31449985
HeadM105_DaysToHeading,BosworthRue,2016,84,15,28,647.8333333333334,486.18550015,Local vs PRISM,161.64783318333338,161.64783318333338,161.64783318333338
HeadM105_DaysToHeading,BosworthRue,2016,84,15,29,670.3333333333334,505.68550015,Local vs PRISM,164.64783318333338,164.64783318333338,164.64783318333338
HeadM105_DaysToHeading,BosworthRue,2016,84,15,30,691.1111111111111,525.18550015,Local vs PRISM,165.92561096111103,165.92561096111103,165.92561096111103
HeadM105_DaysToHeading,BosworthRue,2016,84,15,31,709.4166666666666,544.68550015,Local vs PRISM,164.73116651666658,164.73116651666658,164.73116651666658
HeadM105_DaysToHeading,BosworthRue,2016,84,15,32,725.3055555555555,564.18550015,Local vs PRISM,161.1200554055555,161.1200554055555,161.1200554055555
HeadM105_DaysToHeading,BosworthRue,2016,84,15,33,739.4722222222222,583.2389993722222,Local vs PRISM,156.23322284999995,156.23322284999995,156.23322284999995
HeadM105_DaysToHeading,BosworthRue,2016,84,15,34,752.6111111111111,599.9189996777778,Local vs PRISM,152.69211143333325,152.69211143333325,152.69211143333325
HeadM105_DaysToHeading,BosworthRue,2016,84,15,35,761.5,615.4865007444445,Local vs PRISM,146.01349925555553,146.01349925555553,146.01349925555553
HeadM105_DaysToHeading,BosworthRue,2016,84,15,36,768.1111111111111,628.8354997694445,Local vs PRISM,139.2756113416666,139.2756113416666,139.2756113416666
HeadM105_DaysToHeading,BosworthRue,2016,84,15,37,771.5277777777777,640.5350008083334,Local vs PRISM,130.99277696944432,130.99277696944432,130.99277696944432
HeadM105_DaysToHeading,BosworthRue,2016,84,15,38,773.1388888888889,649.2395010138889,Local vs PRISM,123.899387875,123.899387875,123.899387875
HeadM105_DaysToHeading,BosworthRue,2016,84,15,39,773.2222222222222,654.6350012083333,Local vs PRISM,118.5872210138889,118.5872210138889,118.5872210138889
HeadM105_DaysToHeading,BosworthRue,2016,84,15,40,773.2222222222222,656.7549982361111,Local vs PRISM,116.4672239861111,116.4672239861111,116.4672239861111
HeadM105_DaysToHeading,BosworthRue,2016,84,16,25,462.55555555555554,315.6330003805556,Local vs PRISM,146.92255517499996,146.92255517499996,146.92255517499996
HeadM105_DaysToHeading,BosworthRue,2016,84,16,26,482.55555555555554,329.6330003805556,Local vs PRISM,152.92255517499996,152.92255517499996,152.92255517499996
HeadM105_DaysToHeading,BosworthRue,2016,84,16,27,502.44444444444446,343.6330003805556,Local vs PRISM,158.81144406388887,158.81144406388887,158.81144406388887
HeadM105_DaysToHeading,BosworthRue,2016,84,16,28,521.2222222222222,357.6330003805556,Local vs PRISM,163.58922184166659,163.58922184166659,163.58922184166659
HeadM105_DaysToHeading,BosworthRue,2016,84,16,29,539.7222222222222,371.6330003805556,Local vs PRISM,168.08922184166659,168.08922184166659,168.08922184166659
HeadM105_DaysToHeading,BosworthRue,2016,84,16,30,556.9166666666666,385.6330003805556,Local vs PRISM,171.28366628611104,171.28366628611104,171.28366628611104
HeadM105_DaysToHeading,BosworthRue,2016,84,16,31,572.6944444444445,399.6330003805556,Local vs PRISM,173.06144406388887,173.06144406388887,173.06144406388887
HeadM105_DaysToHeading,BosworthRue,2016,84,16,32,586.5833333333334,413.6330003805556,Local vs PRISM,172.95033295277779,172.95033295277779,172.95033295277779
HeadM105_DaysToHeading,BosworthRue,2016,84,16,33,598.8055555555555,427.43900013611113,Local vs PRISM,171.3665554194444,171.3665554194444,171.3665554194444
HeadM105_DaysToHeading,BosworthRue,2016,84,16,34,610.4444444444445,440.93900013611113,Local vs PRISM,169.50544430833332,169.50544430833332,169.50544430833332
HeadM105_DaysToHeading,BosworthRue,2016,84,16,35,618.3611111111111,454.00650120277777,Local vs PRISM,164.35460990833332,164.35460990833332,164.35460990833332
HeadM105_DaysToHeading,BosworthRue,2016,84,16,36,624.4722222222222,465.0094995555556,Local vs PRISM,159.4627226666666,159.4627226666666,159.4627226666666
HeadM105_DaysToHeading,BosworthRue,2016,84,16,37,627.6944444444445,474.9480009138889,Local vs PRISM,152.74644353055555,152.74644353055555,152.74644353055555
HeadM105_DaysToHeading,BosworthRue,2016,84,16,38,629.3055555555555,482.8965006,Local vs PRISM,146.40905495555552,146.40905495555552,146.40905495555552
HeadM105_DaysToHeading,BosworthRue,2016,84,16,39,629.3888888888889,488.2630014611111,Local vs PRISM,141.1258874277778,141.1258874277778,141.1258874277778
HeadM105_DaysToHeading,BosworthRue,2016,84,16,40,629.3888888888889,490.38299848888886,Local vs PRISM,139.00589040000006,139.00589040000006,139.00589040000006
HeadM105_DaysToHeading,BosworthRue,2016,84,17,25,333.6388888888889,219.52849960555557,Local vs PRISM,114.11038928333335,114.11038928333335,114.11038928333335
HeadM105_DaysToHeading,BosworthRue,2016,84,17,26,347.6388888888889,229.02849960555557,Local vs PRISM,118.61038928333335,118.61038928333335,118.61038928333335
HeadM105_DaysToHeading,BosworthRue,2016,84,17,27,361.6388888888889,238.52849960555557,Local vs PRISM,123.11038928333335,123.11038928333335,123.11038928333335
HeadM105_DaysToHeading,BosworthRue,2016,84,17,28,375.25,248.02849960555557,Local vs PRISM,127.22150039444443,127.22150039444443,127.22150039444443
HeadM105_DaysToHeading,BosworthRue,2016,84,17,29,388.75,257.52849960555557,Local vs PRISM,131.22150039444443,131.22150039444443,131.22150039444443
HeadM105_DaysToHeading,BosworthRue,2016,84,17,30,402.25,267.02849960555557,Local vs PRISM,135.22150039444443,135.22150039444443,135.22150039444443
HeadM105_DaysToHeading,BosworthRue,2016,84,17,31,415.4166666666667,276.52849960555557,Local vs PRISM,138.88816706111112,138.88816706111112,138.88816706111112
HeadM105_DaysToHeading,BosworthRue,2016,84,17,32,427.25,286.02849960555557,Local vs PRISM,141.22150039444443,141.22150039444443,141.22150039444443
HeadM105_DaysToHeading,BosworthRue,2016,84,17,33,437.97222222222223,295.52849960555557,Local vs PRISM,142.44372261666666,142.44372261666666,142.44372261666666
HeadM105_DaysToHeading,BosworthRue,2016,84,17,34,448.1111111111111,305.02849960555557,Local vs PRISM,143.08261150555552,143.08261150555552,143.08261150555552
HeadM105_DaysToHeading,BosworthRue,2016,84,17,35,455.22222222222223,314.0960006722222,Local vs PRISM,141.12622155000003,141.12622155000003,141.12622155000003
HeadM105_DaysToHeading,BosworthRue,2016,84,17,36,460.8333333333333,321.9020004277778,Local vs PRISM,138.9313329055555,138.9313329055555,138.9313329055555
HeadM105_DaysToHeading,BosworthRue,2016,84,17,37,463.55555555555554,329.2685012833333,Local vs PRISM,134.28705427222224,134.28705427222224,134.28705427222224
HeadM105_DaysToHeading,BosworthRue,2016,84,17,38,465,335.54600144722224,Local vs PRISM,129.45399855277776,129.45399855277776,129.45399855277776
HeadM105_DaysToHeading,BosworthRue,2016,84,17,39,465.0833333333333,340.27300264166666,Local vs PRISM,124.81033069166665,124.81033069166665,124.81033069166665
HeadM105_DaysToHeading,BosworthRue,2016,84,17,40,465.0833333333333,342.39299966944446,Local vs PRISM,122.69033366388885,122.69033366388885,122.69033366388885
HeadM105_DaysToHeading,BosworthRue,2016,84,18,25,232.83333333333334,96.24250126111112,Local vs PRISM,136.5908320722222,136.5908320722222,136.5908320722222
HeadM105_DaysToHeading,BosworthRue,2016,84,18,26,242.33333333333334,100.24250126111112,Local vs PRISM,142.0908320722222,142.0908320722222,142.0908320722222
HeadM105_DaysToHeading,BosworthRue,2016,84,18,27,251.83333333333334,104.24250126111112,Local vs PRISM,147.5908320722222,147.5908320722222,147.5908320722222
HeadM105_DaysToHeading,BosworthRue,2016,84,18,28,261.3333333333333,108.24250126111112,Local vs PRISM,153.0908320722222,153.0908320722222,153.0908320722222
HeadM105_DaysToHeading,BosworthRue,2016,84,18,29,270.8333333333333,112.24250126111112,Local vs PRISM,158.5908320722222,158.5908320722222,158.5908320722222
HeadM105_DaysToHeading,BosworthRue,2016,84,18,30,280.3333333333333,116.24250126111112,Local vs PRISM,164.0908320722222,164.0908320722222,164.0908320722222
HeadM105_DaysToHeading,BosworthRue,2016,84,18,31,289.6666666666667,120.24250126111112,Local vs PRISM,169.42416540555558,169.42416540555558,169.42416540555558
HeadM105_DaysToHeading,BosworthRue,2016,84,18,32,298.6388888888889,124.24250126111112,Local vs PRISM,174.3963876277778,174.3963876277778,174.3963876277778
HeadM105_DaysToHeading,BosworthRue,2016,84,18,33,307.1388888888889,128.2425012611111,Local vs PRISM,178.8963876277778,178.8963876277778,178.8963876277778
HeadM105_DaysToHeading,BosworthRue,2016,84,18,34,315.3333333333333,132.2425012611111,Local vs PRISM,183.0908320722222,183.0908320722222,183.0908320722222
HeadM105_DaysToHeading,BosworthRue,2016,84,18,35,320.94444444444446,135.9250021,Local vs PRISM,185.01944234444446,185.01944234444446,185.01944234444446
HeadM105_DaysToHeading,BosworthRue,2016,84,18,36,325.77777777777777,139.4250021,Local vs PRISM,186.35277567777777,186.35277567777777,186.35277567777777
HeadM105_DaysToHeading,BosworthRue,2016,84,18,37,328.5,142.9250021,Local vs PRISM,185.5749979,185.5749979,185.5749979
HeadM105_DaysToHeading,BosworthRue,2016,84,18,38,329.94444444444446,146.10200214444444,Local vs PRISM,183.84244230000002,183.84244230000002,183.84244230000002
HeadM105_DaysToHeading,BosworthRue,2016,84,18,39,330.02777777777777,149.10200214444444,Local vs PRISM,180.92577563333333,180.92577563333333,180.92577563333333
HeadM105_DaysToHeading,BosworthRue,2016,84,18,40,330.02777777777777,150.87150097777777,Local vs PRISM,179.1562768,179.1562768,179.1562768
HeadM105_DaysToHeading,BosworthRue,2016,84,19,25,151,49.60000038333334,Local vs PRISM,101.39999961666666,101.39999961666666,101.39999961666666
HeadM105_DaysToHeading,BosworthRue,2016,84,19,26,157,51.60000038333334,Local vs PRISM,105.39999961666666,105.39999961666666,105.39999961666666
HeadM105_DaysToHeading,BosworthRue,2016,84,19,27,163,53.60000038333334,Local vs PRISM,109.39999961666666,109.39999961666666,109.39999961666666
HeadM105_DaysToHeading,BosworthRue,2016,84,19,28,169,55.60000038333334,Local vs PRISM,113.39999961666666,113.39999961666666,113.39999961666666
HeadM105_DaysToHeading,BosworthRue,2016,84,19,29,175,57.60000038333334,Local vs PRISM,117.39999961666666,117.39999961666666,117.39999961666666
HeadM105_DaysToHeading,BosworthRue,2016,84,19,30,181,59.60000038333334,Local vs PRISM,121.39999961666666,121.39999961666666,121.39999961666666
HeadM105_DaysToHeading,BosworthRue,2016,84,19,31,187,61.60000038333334,Local vs PRISM,125.39999961666666,125.39999961666666,125.39999961666666
HeadM105_DaysToHeading,BosworthRue,2016,84,19,32,192.97222222222223,63.60000038333334,Local vs PRISM,129.3722218388889,129.3722218388889,129.3722218388889
HeadM105_DaysToHeading,BosworthRue,2016,84,19,33,198.47222222222223,65.60000038333334,Local vs PRISM,132.8722218388889,132.8722218388889,132.8722218388889
HeadM105_DaysToHeading,BosworthRue,2016,84,19,34,203.75,67.60000038333334,Local vs PRISM,136.14999961666666,136.14999961666666,136.14999961666666
HeadM105_DaysToHeading,BosworthRue,2016,84,19,35,207.86111111111111,69.60000038333334,Local vs PRISM,138.26111072777778,138.26111072777778,138.26111072777778
HeadM105_DaysToHeading,BosworthRue,2016,84,19,36,211.19444444444446,71.60000038333334,Local vs PRISM,139.59444406111112,139.59444406111112,139.59444406111112
HeadM105_DaysToHeading,BosworthRue,2016,84,19,37,212.86111111111111,73.60000038333334,Local vs PRISM,139.26111072777778,139.26111072777778,139.26111072777778
HeadM105_DaysToHeading,BosworthRue,2016,84,19,38,213.80555555555554,75.60000038333334,Local vs PRISM,138.2055551722222,138.2055551722222,138.2055551722222
HeadM105_DaysToHeading,BosworthRue,2016,84,19,39,213.80555555555554,77.60000038333334,Local vs PRISM,136.2055551722222,136.2055551722222,136.2055551722222
HeadM105_DaysToHeading,BosworthRue,2016,84,19,40,213.80555555555554,78.43499946666667,Local vs PRISM,135.37055608888886,135.37055608888886,135.37055608888886
HeadM105_DaysToHeading,BosworthRue,2016,84,20,25,89.80555555555556,12.547499655555555,Local vs PRISM,77.2580559,77.2580559,77.2580559
HeadM105_DaysToHeading,BosworthRue,2016,84,20,26,93.30555555555556,13.047499655555555,Local vs PRISM,80.2580559,80.2580559,80.2580559
HeadM105_DaysToHeading,BosworthRue,2016,84,20,27,96.80555555555556,13.547499655555555,Local vs PRISM,83.2580559,83.2580559,83.2580559
HeadM105_DaysToHeading,BosworthRue,2016,84,20,28,100.30555555555556,14.047499655555555,Local vs PRISM,86.2580559,86.2580559,86.2580559
HeadM105_DaysToHeading,BosworthRue,2016,84,20,29,103.80555555555556,14.547499655555555,Local vs PRISM,89.2580559,89.2580559,89.2580559
HeadM105_DaysToHeading,BosworthRue,2016,84,20,30,107.30555555555556,15.047499655555555,Local vs PRISM,92.2580559,92.2580559,92.2580559
HeadM105_DaysToHeading,BosworthRue,2016,84,20,31,110.80555555555556,15.547499655555555,Local vs PRISM,95.2580559,95.2580559,95.2580559
HeadM105_DaysToHeading,BosworthRue,2016,84,20,32,114.27777777777777,16.047499655555555,Local vs PRISM,98.23027812222222,98.23027812222222,98.23027812222222
HeadM105_DaysToHeading,BosworthRue,2016,84,20,33,117.27777777777777,16.547499655555555,Local vs PRISM,100.73027812222222,100.73027812222222,100.73027812222222
HeadM105_DaysToHeading,BosworthRue,2016,84,20,34,120.27777777777777,17.047499655555555,Local vs PRISM,103.23027812222222,103.23027812222222,103.23027812222222
HeadM105_DaysToHeading,BosworthRue,2016,84,20,35,122.38888888888889,17.547499655555555,Local vs PRISM,104.84138923333333,104.84138923333333,104.84138923333333
HeadM105_DaysToHeading,BosworthRue,2016,84,20,36,124.11111111111111,18.047499655555555,Local vs PRISM,106.06361145555556,106.06361145555556,106.06361145555556
HeadM105_DaysToHeading,BosworthRue,2016,84,20,37,124.41666666666667,18.547499655555555,Local vs PRISM,105.86916701111112,105.86916701111112,105.86916701111112
HeadM105_DaysToHeading,BosworthRue,2016,84,20,38,124.41666666666667,19.047499655555555,Local vs PRISM,105.36916701111112,105.36916701111112,105.36916701111112
HeadM105_DaysToHeading,BosworthRue,2016,84,20,39,124.41666666666667,19.547499655555555,Local vs PRISM,104.86916701111112,104.86916701111112,104.86916701111112
HeadM105_DaysToHeading,BosworthRue,2016,84,20,40,124.41666666666667,19.758999822222222,Local vs PRISM,104.65766684444445,104.65766684444445,104.65766684444445
HeadM105_DaysToHeading,Canal,2016,93,10,25,887.0230555555555,831.9914998972223,Local vs PRISM,55.03155565833322,55.03155565833322,55.03155565833322
HeadM105_DaysToHeading,Canal,2016,93,10,26,922.4527777777778,869.1400003416667,Local vs PRISM,53.312777436111105,53.312777436111105,53.312777436111105
