Variety,Location,Year,DaysToHeading,T_l,T_opt,Local_Cumulative_GDD,PRISM_Cumulative_GDD,Stat_Cumulative_GDD
HeadM209_DaysToHeading,DelRio,2021,115,12,35,696.0277777777777,957.7711668027778,692.4166666666666
HeadM209_DaysToHeading,DelRio,2022,122,12,35,711.6388888888889,1122.291009427778,705.75
HeadM209_DaysToHeading,DelRio,2023,114,12,35,547.3611111111111,924.4497709277778,547.3611111111111
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,35,1111.052722213889,1198.994997986111,1010.7777777777778
HeadM209_DaysToHeading,ErdmanGallagher,2017,85,12,35,1103.88,1110.6655035055555,1086.9593337361111
HeadM209_DaysToHeading,ErdmanGallagher,2018,88,12,35,1120.9388888888889,1082.9969983083333,1030.5
HeadM209_DaysToHeading,ErdmanGallagher,2019,93,12,35,1192.7791666666667,1214.5649976944444,1177.0555555555557
HeadM209_DaysToHeading,ErdmanGallagher,2020,95,12,35,1189.4744444444445,1138.5724997444445,1090.1666666666667
HeadM209_DaysToHeading,ErdmanGallagher,2021,95,12,35,1110.806388888889,968.3039665222223,944.9724165611111
HeadM209_DaysToHeading,ErdmanGallagher,2023,92,12,35,1130.3358333333333,818.6303234138888,895.3333333333334
HeadM209_DaysToHeading,ErdmanGallagher,2024,87,12,35,1201.4280555555556,1147.4493208,1104.9444444444443
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,12,35,1161.1783888388888,1181.022496686111,967
HeadM209_DaysToHeading,LarrabeeSheppard,2017,84,12,35,1223.13,1204.2349958388888,1101.111111111111
HeadM209_DaysToHeading,LarrabeeSheppard,2018,87,12,35,1207.8310004055554,1217.31150485,1096
HeadM209_DaysToHeading,LarrabeeSheppard,2019,97,12,35,1243.9313334027777,1221.593998452778,1119.9166666666667
HeadM209_DaysToHeading,LarrabeeSheppard,2020,93,12,35,1152.3675,1092.2160015138888,986.6666666666666
HeadM209_DaysToHeading,LarrabeeSheppard,2021,92,12,35,1222.19974445,1197.3611135444444,1086.611111111111
HeadM209_DaysToHeading,LarrabeeSheppard,2022,96,12,35,1319.0606776722223,1334.2608618611112,1216.2222222222222
HeadM209_DaysToHeading,LarrabeeSheppard,2023,88,12,35,1151.655,1150.2998552444444,1068.25
HeadM209_DaysToHeading,LarrabeeSheppard,2024,85,12,35,1271.0258333333334,1256.749966625,1145.8055555555557
HeadM209_DaysToHeading,Lauppe,2016,95,12,35,1115.2569444444443,951.4544973194445,769.4722222222223
HeadM209_DaysToHeading,Lauppe,2017,82,12,35,1096.5159998138888,1054.9524984166667,958.9166666666666
HeadM209_DaysToHeading,Lauppe,2018,88,12,35,1088.7955555555557,988.2834997138889,895.1666666666666
HeadM209_DaysToHeading,Lauppe,2019,92,12,35,1119.5119444444445,1060.3999991527778,1004.5277777777778
HeadM209_DaysToHeading,Lauppe,2020,88,12,35,1095.4375,996.6174983833333,885.0555555555555
HeadM209_DaysToHeading,Lauppe,2021,95,12,35,1123.8418551472223,1009.2253685027778,874.5555555555555
HeadM209_DaysToHeading,Lauppe,2022,97,12,35,1143.4305555555557,1088.2873716138888,946.8055555555555
HeadM209_DaysToHeading,Lauppe,2023,91,12,35,1152.4552777777778,1057.1891179027778,984.4444444444445
HeadM209_DaysToHeading,Lauppe,2024,84,12,35,1216.7941666666666,1146.7643695027778,952.7465942166666
HeadM209_DaysToHeading,Rehmann,2017,98,12,35,1145.6932777694444,1197.7105007222222,1190.7768338527778
HeadM209_DaysToHeading,Rehmann,2018,100,12,35,996.1847781666667,1064.958501825,1081.4166666666667
HeadM209_DaysToHeading,Rehmann,2019,104,12,35,1125.8508333333334,1161.4370069416666,1113
HeadM209_DaysToHeading,Rehmann,2021,92,12,35,1107.151388888889,1100.3306159972221,904.5277777777778
HeadM209_DaysToHeading,Schohr,2016,89,12,35,1147.841111111111,1157.7509999472222,1186.388888888889
HeadM209_DaysToHeading,Schohr,2017,86,12,35,1234.796388888889,1275.4554996333334,1325.119833311111
HeadM209_DaysToHeading,Schohr,2018,87,12,35,1176.1827777777778,1274.987498286111,1276.3473887972223
HeadM209_DaysToHeading,Schohr,2019,93,12,35,1224.4830555555554,1116.8889918194445,1143.388888888889
HeadM209_DaysToHeading,Schohr,2020,94,12,35,1180.8656113277777,1115.7149953861112,1089.3333333333333
HeadM209_DaysToHeading,Schohr,2021,100,12,35,1188.5,1194.1960082,1187.3422835666665
HeadM209_DaysToHeading,Schohr,2022,104,12,35,1183.441111111111,1144.4139652305555,1125.3055555555557
HeadM209_DaysToHeading,Schohr,2023,91,12,35,1153.6858333333334,1115.034304127778,1097.361111111111
HeadM209_DaysToHeading,Schohr,2024,90,12,35,1307.5455311527778,1298.2934136472222,1270.4722222222222
HeadM209_DaysToHeading,Wylie,2016,94,12,35,1159.4295001805556,1174.8550000083333,1206.8333333333333
HeadM209_DaysToHeading,Wylie,2017,89,12,35,1169.923611111111,1162.4345030666666,1167.5078338
HeadM209_DaysToHeading,Wylie,2018,90,12,35,1169.3341111222223,1140.8570008138888,1132.9722222222222
HeadM209_DaysToHeading,Wylie,2019,99,12,35,1246.7683332,1263.1200036916666,1244.0555555555557
HeadM209_DaysToHeading,Wylie,2020,94,12,35,1124.293888888889,1108.4289998777779,1138.638888888889
HeadM209_DaysToHeading,Wylie,2021,96,12,35,1291.5509498416666,1209.7195692166667,1161.4166666666667
HeadM209_DaysToHeading,Wylie,2022,97,12,35,1283.6205555555555,1275.2930674527777,1193.9166666666667
HeadM209_DaysToHeading,Wylie,2023,88,12,35,1095.9891332555555,1182.2760181444444,1106.2777777777778
HeadM209_DaysToHeading,BosworthRue,2016,92,12,36,1227.353222263889,1238.4620008555555,823.1666666666666
HeadM209_DaysToHeading,BosworthRue,2017,84,12,36,1238.8698888361112,1214.0615015083333,999.4722222222222
HeadM209_DaysToHeading,BosworthRue,2018,91,12,36,1273.1758333333332,1217.991502775,952.3055555555555
HeadM209_DaysToHeading,BosworthRue,2019,90,12,36,1300.2766111222222,1350.1215014416666,1163.1666666666667
HeadM209_DaysToHeading,BosworthRue,2020,100,12,36,1207.1789999777777,1126.3700046444444,907.0555555555555
HeadM209_DaysToHeading,BosworthRue,2021,99,12,36,1178.1369444444445,1147.1003098527779,881.5833333333334
HeadM209_DaysToHeading,BosworthRue,2022,88,12,36,1173.506111111111,1232.088863363889,1024.4444444444443
HeadM209_DaysToHeading,BosworthRue,2023,85,12,36,1097.911388888889,1027.926465036111,894.9166666666666
HeadM209_DaysToHeading,Canal,2016,100,12,36,1149.4433333333334,1134.2205038138889,1198.8055555555557
HeadM209_DaysToHeading,Canal,2017,89,12,36,1137.842500075,1096.3945026222223,1126.4746662777777
HeadM209_DaysToHeading,Canal,2018,89,12,36,1102.4658333333334,1065.2684993638888,1068.8333333333333
HeadM209_DaysToHeading,Canal,2019,99,12,36,1182.2255555555555,1161.95849275,1139
HeadM209_DaysToHeading,Canal,2020,92,12,36,1273.5613888888888,1298.6354956666667,1289.2892216583334
HeadM209_DaysToHeading,Canal,2023,78,12,36,1033.1602771666667,1000.4603629027778,991.7222222222223
HeadM209_DaysToHeading,Canal,2024,83,12,36,1230.5674999999999,1222.2824592555555,1239.0833333333333
HeadM209_DaysToHeading,DelRio,2016,116,12,36,1052.437334036111,1121.2464995305556,469.19444444444446
HeadM209_DaysToHeading,DelRio,2021,115,12,36,700.2222222222222,966.3902654694444,696.1111111111111
HeadM209_DaysToHeading,DelRio,2022,122,12,36,719.5833333333334,1133.8980059638889,713.1944444444445
HeadM209_DaysToHeading,DelRio,2023,114,12,36,554.8611111111111,933.5764188777778,554.8611111111111
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,36,1113.3835555472222,1213.3890009027778,1025.2222222222222
HeadM209_DaysToHeading,ErdmanGallagher,2017,85,12,36,1109.5633333333333,1126.0400056888889,1101.9315559583333
HeadM209_DaysToHeading,ErdmanGallagher,2018,88,12,36,1122.2366666666667,1100.93149805,1048.611111111111
HeadM209_DaysToHeading,ErdmanGallagher,2019,93,12,36,1196.1216666666667,1225.7915010694444,1187.1666666666667
HeadM209_DaysToHeading,ErdmanGallagher,2020,95,12,36,1194.1869444444444,1155.3569979583333,1104
HeadM209_DaysToHeading,ErdmanGallagher,2021,95,12,36,1117.4497222222221,980.4396648416666,958.1668610055556
HeadM209_DaysToHeading,ErdmanGallagher,2023,92,12,36,1134.2941666666668,828.850072863889,907.3888888888889
HeadM209_DaysToHeading,ErdmanGallagher,2024,87,12,36,1214.7475,1163.1049680777778,1124.7222222222222
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,12,36,1162.6117221722222,1193.325494275,973.3888888888889
HeadM209_DaysToHeading,LarrabeeSheppard,2017,84,12,36,1229.9641666666666,1221.368998525,1113.111111111111
HeadM209_DaysToHeading,LarrabeeSheppard,2018,87,12,36,1212.5285004055554,1234.4375062055556,1104.0277777777778
HeadM209_DaysToHeading,LarrabeeSheppard,2019,97,12,36,1250.8652222916667,1227.950001261111,1124.5555555555557
HeadM209_DaysToHeading,LarrabeeSheppard,2020,93,12,36,1152.8675,1098.0714988722223,989.5277777777778
HeadM209_DaysToHeading,LarrabeeSheppard,2021,92,12,36,1227.691133338889,1211.096604338889,1098.3055555555557
HeadM209_DaysToHeading,LarrabeeSheppard,2022,96,12,36,1320.2792887833334,1352.9622568944444,1231.138888888889
HeadM209_DaysToHeading,LarrabeeSheppard,2023,88,12,36,1153.953611111111,1157.5288515194445,1074.4166666666667
HeadM209_DaysToHeading,LarrabeeSheppard,2024,85,12,36,1279.1733333333334,1274.0617647194445,1162.5833333333333
HeadM209_DaysToHeading,Lauppe,2016,95,12,36,1120.4891666666667,962.6419973222222,778.4722222222223
HeadM209_DaysToHeading,Lauppe,2017,82,12,36,1102.7698887027777,1068.4639978194446,975.6111111111111
HeadM209_DaysToHeading,Lauppe,2018,88,12,36,1089.4794444444444,1001.468501088889,908.8333333333334
HeadM209_DaysToHeading,Lauppe,2019,92,12,36,1125.0441666666666,1067.478999625,1014.0833333333334
HeadM209_DaysToHeading,Lauppe,2020,88,12,36,1098.7052777777778,1008.2634982916667,893.9722222222223
HeadM209_DaysToHeading,Lauppe,2021,95,12,36,1126.485744036111,1021.435215,883.5555555555555
HeadM209_DaysToHeading,Lauppe,2022,97,12,36,1146.3077777777778,1104.1406221194445,961.0277777777778
HeadM209_DaysToHeading,Lauppe,2023,91,12,36,1159.2033333333334,1068.0612149194444,996.4444444444445
HeadM209_DaysToHeading,Lauppe,2024,84,12,36,1228.8827777777778,1167.15251495,969.5521497722223
HeadM209_DaysToHeading,Rehmann,2017,98,12,36,1152.970222213889,1210.3270015777778,1204.8046116305554
HeadM209_DaysToHeading,Rehmann,2018,100,12,36,999.1658892777778,1074.9830017222223,1093.7222222222222
HeadM209_DaysToHeading,Rehmann,2019,104,12,36,1131.7780555555555,1170.071505538889,1122.388888888889
HeadM209_DaysToHeading,Rehmann,2021,92,12,36,1112.4322222222222,1109.4920139305555,914.4444444444445
HeadM209_DaysToHeading,Schohr,2016,89,12,36,1151.2444444444445,1169.1219983277779,1199.611111111111
HeadM209_DaysToHeading,Schohr,2017,86,12,36,1242.1044444444444,1294.2329997861111,1356.369833311111
HeadM209_DaysToHeading,Schohr,2018,87,12,36,1184.4030555555555,1292.3389978444445,1300.625166575
HeadM209_DaysToHeading,Schohr,2019,93,12,36,1233.2033333333334,1120.4854903083333,1149.361111111111
HeadM209_DaysToHeading,Schohr,2020,94,12,36,1182.8033891055554,1120.2664957083334,1095.1666666666667
HeadM209_DaysToHeading,Schohr,2021,100,12,36,1202.861111111111,1205.9352049805555,1201.7033946777779
HeadM209_DaysToHeading,Schohr,2022,104,12,36,1185.461388888889,1157.3874034916666,1138.5277777777778
HeadM209_DaysToHeading,Schohr,2023,91,12,36,1158.0844444444444,1122.0674004416667,1105.7222222222222
HeadM209_DaysToHeading,Schohr,2024,90,12,36,1323.2994200416667,1316.1986603805556,1292.0555555555557
HeadM209_DaysToHeading,Wylie,2016,94,12,36,1160.3117224027778,1189.0390000222224,1220.0555555555557
HeadM209_DaysToHeading,Wylie,2017,89,12,36,1173.7852777777778,1181.5230040444444,1179.0911671333333
HeadM209_DaysToHeading,Wylie,2018,90,12,36,1169.3341111222223,1158.4835019027778,1138.5555555555557
HeadM209_DaysToHeading,Wylie,2019,99,12,36,1248.259444311111,1275.2690038583335,1250.2777777777778
HeadM209_DaysToHeading,Wylie,2020,94,12,36,1124.8738888888888,1123.8565015555555,1144.4166666666667
HeadM209_DaysToHeading,Wylie,2021,96,12,36,1299.9448387305556,1232.113467225,1173.4444444444443
HeadM209_DaysToHeading,Wylie,2022,97,12,36,1287.7186111111112,1299.4796633694446,1219.4444444444446
HeadM209_DaysToHeading,Wylie,2023,88,12,36,1096.764688811111,1192.6710662833334,1113.888888888889
HeadM209_DaysToHeading,BosworthRue,2016,92,12,37,1231.0198889305555,1252.0790014361112,830.0277777777778
HeadM209_DaysToHeading,BosworthRue,2017,84,12,37,1247.164888836111,1228.3035001833334,1011.1944444444445
HeadM209_DaysToHeading,BosworthRue,2018,91,12,37,1279.6947222222223,1233.0590019333333,958.5
HeadM209_DaysToHeading,BosworthRue,2019,90,12,37,1303.8943889,1359.592002386111,1170.388888888889
HeadM209_DaysToHeading,BosworthRue,2020,100,12,37,1208.5364999777778,1137.104507438889,912.4722222222223
HeadM209_DaysToHeading,BosworthRue,2021,99,12,37,1181.3725,1160.5568051388889,888.0833333333334
HeadM209_DaysToHeading,BosworthRue,2022,88,12,37,1173.5447222222222,1250.7821597944444,1039.4166666666667
HeadM209_DaysToHeading,BosworthRue,2023,85,12,37,1102.3266666666666,1037.7815141694443,904.0277777777778
HeadM209_DaysToHeading,Canal,2016,100,12,37,1151.476388888889,1144.3830041972221,1208.2777777777778
HeadM209_DaysToHeading,Canal,2017,89,12,37,1140.4272222972222,1107.2580032166666,1134.3913329444445
HeadM209_DaysToHeading,Canal,2018,89,12,37,1103.1197222222222,1071.6689968027777,1071.5555555555557
HeadM209_DaysToHeading,Canal,2019,99,12,37,1183.2716666666668,1165.1904911916668,1141.8333333333333
HeadM209_DaysToHeading,Canal,2020,92,12,37,1275.3269444444445,1304.8004946777778,1296.535388525
HeadM209_DaysToHeading,Canal,2023,78,12,37,1033.8955549444445,1005.2829108138889,996.6944444444445
HeadM209_DaysToHeading,Canal,2024,83,12,37,1237.2266666666667,1233.0857563027778,1249.9166666666667
HeadM209_DaysToHeading,DelRio,2016,116,12,37,1053.3353895916666,1128.5035014083332,472.5833333333333
HeadM209_DaysToHeading,DelRio,2021,115,12,37,702.5100597805556,972.0658121166666,698.25
HeadM209_DaysToHeading,DelRio,2022,122,12,37,724.0833333333334,1140.338052277778,717.1944444444445
HeadM209_DaysToHeading,DelRio,2023,114,12,37,561.0833333333334,940.7188653916667,561.0833333333334
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,37,1114.1182777694444,1225.411004075,1036.611111111111
HeadM209_DaysToHeading,ErdmanGallagher,2017,85,12,37,1113.153611111111,1139.386506086111,1114.0704448472222
HeadM209_DaysToHeading,ErdmanGallagher,2018,88,12,37,1122.2366666666667,1112.2084965694444,1059.888888888889
HeadM209_DaysToHeading,ErdmanGallagher,2019,93,12,37,1198.5133333333333,1232.503001236111,1193.75
HeadM209_DaysToHeading,ErdmanGallagher,2020,95,12,37,1197.6844444444444,1165.9994978833333,1112.361111111111
HeadM209_DaysToHeading,ErdmanGallagher,2021,95,12,37,1120.8366666666666,989.4179115305556,968.6668610055556
HeadM209_DaysToHeading,ErdmanGallagher,2023,92,12,37,1135.7511111111112,836.994270325,917.2222222222222
HeadM209_DaysToHeading,ErdmanGallagher,2024,87,12,37,1224.09,1174.623566636111,1142.111111111111
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,12,37,1163.028111061111,1202.0769915416668,975.8611111111111
HeadM209_DaysToHeading,LarrabeeSheppard,2017,84,12,37,1234.293888888889,1234.8489980666666,1120.388888888889
HeadM209_DaysToHeading,LarrabeeSheppard,2018,87,12,37,1216.0785004055556,1246.6900067416666,1109.5555555555557
HeadM209_DaysToHeading,LarrabeeSheppard,2019,97,12,37,1254.2530000694444,1231.4295010777778,1127.2777777777778
HeadM209_DaysToHeading,LarrabeeSheppard,2020,93,12,37,1153.2930555555556,1100.4589977277778,990.3611111111111
HeadM209_DaysToHeading,LarrabeeSheppard,2021,92,12,37,1231.5536333388889,1220.7680025,1105.75
HeadM209_DaysToHeading,LarrabeeSheppard,2022,96,12,37,1320.2792887833334,1364.4229025722223,1237.5833333333335
HeadM209_DaysToHeading,LarrabeeSheppard,2023,88,12,37,1154.953611111111,1162.4964494805556,1078.7222222222222
HeadM209_DaysToHeading,LarrabeeSheppard,2024,85,12,37,1285.9747222222222,1286.7624578472223,1175.7222222222222
HeadM209_DaysToHeading,Lauppe,2016,95,12,37,1123.06,970.7879972305556,785.1666666666666
HeadM209_DaysToHeading,Lauppe,2017,82,12,37,1106.9154442583333,1079.535998325,987.3333333333334
HeadM209_DaysToHeading,Lauppe,2018,88,12,37,1089.7283333333332,1007.9894990888889,915.0277777777778
HeadM209_DaysToHeading,Lauppe,2019,92,12,37,1128.5972222222222,1072.0184989111112,1019.4166666666666
HeadM209_DaysToHeading,Lauppe,2020,88,12,37,1100.1958333333332,1014.2554969638888,899.3888888888889
HeadM209_DaysToHeading,Lauppe,2021,95,12,37,1128.8976884805556,1031.0016136194445,890.0555555555555
HeadM209_DaysToHeading,Lauppe,2022,97,12,37,1147.1433333333334,1117.2429704527779,974
HeadM209_DaysToHeading,Lauppe,2023,91,12,37,1163.3555555555556,1077.1515126194445,1005.7222222222222
HeadM209_DaysToHeading,Lauppe,2024,84,12,37,1237,1183.6463103472222,981.9965942166666
HeadM209_DaysToHeading,Rehmann,2017,98,12,37,1157.5521666583334,1219.7620010416667,1216.2768338527778
HeadM209_DaysToHeading,Rehmann,2018,100,12,37,1000.6233892777778,1079.0874996333334,1100.361111111111
HeadM209_DaysToHeading,Rehmann,2019,104,12,37,1135.1997222222221,1176.1850061388889,1128.5555555555557
HeadM209_DaysToHeading,Rehmann,2021,92,12,37,1115.2675,1115.5544624305555,921.5277777777778
HeadM209_DaysToHeading,Schohr,2016,89,12,37,1152.3375,1176.2679963277778,1209.5833333333333
HeadM209_DaysToHeading,Schohr,2017,86,12,37,1246.2483333333334,1308.7965030527778,1385.4809444222221
HeadM209_DaysToHeading,Schohr,2018,87,12,37,1189.5691666666667,1305.5010004083333,1320.9029443527777
HeadM209_DaysToHeading,Schohr,2019,93,12,37,1238.4830555555554,1122.561488613889,1153.0277777777778
HeadM209_DaysToHeading,Schohr,2020,94,12,37,1183.6339446611112,1121.901495938889,1099.2777777777778
HeadM209_DaysToHeading,Schohr,2021,100,12,37,1212.8333333333333,1214.1800551388887,1211.6756169
HeadM209_DaysToHeading,Schohr,2022,104,12,37,1186.1152777777777,1163.266500475,1146.0277777777778
HeadM209_DaysToHeading,Schohr,2023,91,12,37,1160.5725,1127.082800375,1111.888888888889
HeadM209_DaysToHeading,Schohr,2024,90,12,37,1335.5471978194444,1329.5737023416666,1309.388888888889
HeadM209_DaysToHeading,Wylie,2016,94,12,37,1160.3442224027779,1201.5119976888889,1230.0277777777778
HeadM209_DaysToHeading,Wylie,2017,89,12,37,1176.2558333333334,1197.2195086416666,1187.3689449111112
HeadM209_DaysToHeading,Wylie,2018,90,12,37,1169.3341111222223,1169.2795014305555,1141.2777777777778
HeadM209_DaysToHeading,Wylie,2019,99,12,37,1248.3055554222221,1282.7820005361111,1254.611111111111
HeadM209_DaysToHeading,Wylie,2020,94,12,37,1124.8738888888888,1133.513499238889,1149.1666666666667
HeadM209_DaysToHeading,Wylie,2021,96,12,37,1305.3448387305555,1249.814663897222,1181.388888888889
HeadM209_DaysToHeading,Wylie,2022,97,12,37,1289.5072222222223,1320.4885134666667,1240.5277777777778
HeadM209_DaysToHeading,Wylie,2023,88,12,37,1097.264688811111,1201.904365538889,1118.861111111111
HeadM209_DaysToHeading,BosworthRue,2016,92,12,38,1232.6310000416668,1261.8295030777779,834.7777777777778
HeadM209_DaysToHeading,BosworthRue,2017,84,12,38,1251.2704443916666,1239.815999038889,1018.9166666666666
HeadM209_DaysToHeading,BosworthRue,2018,91,12,38,1282.8741666666667,1241.4075012277779,961.5555555555555
HeadM209_DaysToHeading,BosworthRue,2019,90,12,38,1305.588000011111,1365.6385016333334,1175.111111111111
HeadM209_DaysToHeading,BosworthRue,2020,100,12,38,1209.5364999777778,1142.4055080305557,914.5277777777778
HeadM209_DaysToHeading,BosworthRue,2021,99,12,38,1184.318888888889,1169.8862004166667,893.9722222222223
HeadM209_DaysToHeading,BosworthRue,2022,88,12,38,1173.5447222222222,1265.5660076222223,1050.3055555555557
HeadM209_DaysToHeading,BosworthRue,2023,85,12,38,1104.7597222222223,1046.1471643472223,911.1944444444445
HeadM209_DaysToHeading,Canal,2016,100,12,38,1152.243888888889,1151.0120020055556,1214.4722222222222
HeadM209_DaysToHeading,Canal,2017,89,12,38,1141.653611186111,1113.4785022555554,1138.7524440555555
HeadM209_DaysToHeading,Canal,2018,89,12,38,1103.6197222222222,1074.6509971527778,1072.611111111111
HeadM209_DaysToHeading,Canal,2019,99,12,38,1184.1772222222223,1167.4854912666667,1143.611111111111
HeadM209_DaysToHeading,Canal,2020,92,12,38,1276.0669444444445,1307.708495625,1301.3131663027777
HeadM209_DaysToHeading,Canal,2023,78,12,38,1033.8955549444445,1008.683558936111,1000.0555555555555
HeadM209_DaysToHeading,Canal,2024,83,12,38,1240.7277777777776,1241.7628040361112,1257.5833333333333
HeadM209_DaysToHeading,DelRio,2016,116,12,38,1053.8353895916666,1133.0105013805555,474.3611111111111
HeadM209_DaysToHeading,DelRio,2021,115,12,38,704.0100597805556,975.4549093305556,699.75
HeadM209_DaysToHeading,DelRio,2022,122,12,38,726.4872156777778,1142.7638983777779,719.2777777777778
HeadM209_DaysToHeading,DelRio,2023,114,12,38,565.25,945.8030157027778,565.25
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,38,1114.1182777694444,1233.5850057555556,1044.7222222222222
HeadM209_DaysToHeading,ErdmanGallagher,2017,85,12,38,1115.9486111111112,1149.91400435,1123.1815559583333
HeadM209_DaysToHeading,ErdmanGallagher,2018,88,12,38,1122.2366666666667,1117.9519982277777,1066.5277777777778
HeadM209_DaysToHeading,ErdmanGallagher,2019,93,12,38,1199.44,1237.239001311111,1198.888888888889
HeadM209_DaysToHeading,ErdmanGallagher,2020,95,12,38,1199.5352777777778,1171.0734972916666,1116.9166666666667
HeadM209_DaysToHeading,ErdmanGallagher,2021,95,12,38,1122.9405555555554,995.68811035,975.8335276722222
HeadM209_DaysToHeading,ErdmanGallagher,2023,92,12,38,1136.4361111111111,843.1833209972223,925.75
HeadM209_DaysToHeading,ErdmanGallagher,2024,87,12,38,1229.891388888889,1181.5335607694444,1154.8333333333333
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,12,38,1163.028111061111,1206.8034910833333,976.7222222222222
HeadM209_DaysToHeading,LarrabeeSheppard,2017,84,12,38,1235.3027777777777,1243.9129953361112,1125.111111111111
HeadM209_DaysToHeading,LarrabeeSheppard,2018,87,12,38,1218.14044485,1255.0110077944444,1111.2777777777778
HeadM209_DaysToHeading,LarrabeeSheppard,2019,97,12,38,1255.644944513889,1233.834501763889,1128.4722222222222
HeadM209_DaysToHeading,LarrabeeSheppard,2020,93,12,38,1153.2930555555556,1101.4589977277778,990.8611111111111
HeadM209_DaysToHeading,LarrabeeSheppard,2021,92,12,38,1234.2466888944443,1227.8711004194445,1110.5555555555557
HeadM209_DaysToHeading,LarrabeeSheppard,2022,96,12,38,1320.2792887833334,1368.6615958055556,1239.25
HeadM209_DaysToHeading,LarrabeeSheppard,2023,88,12,38,1155.3105555555555,1165.7207479583333,1080.9444444444443
HeadM209_DaysToHeading,LarrabeeSheppard,2024,85,12,38,1290.43,1296.187954913889,1184.361111111111
HeadM209_DaysToHeading,Lauppe,2016,95,12,38,1123.7188888888888,976.2414960638889,789.9166666666666
HeadM209_DaysToHeading,Lauppe,2017,82,12,38,1108.6565553694445,1087.0899972833333,995.0555555555555
HeadM209_DaysToHeading,Lauppe,2018,88,12,38,1089.7283333333332,1010.6424989638889,918.0833333333334
HeadM209_DaysToHeading,Lauppe,2019,92,12,38,1130.27,1074.7864985555557,1022.8333333333334
HeadM209_DaysToHeading,Lauppe,2020,88,12,38,1100.2847222222222,1017.5114955749999,901.4444444444445
HeadM209_DaysToHeading,Lauppe,2021,95,12,38,1130.6101884805555,1037.4510135694445,895.9444444444445
HeadM209_DaysToHeading,Lauppe,2022,97,12,38,1147.3558333333333,1125.9555139361112,983.0555555555555
HeadM209_DaysToHeading,Lauppe,2023,91,12,38,1166.4186111111112,1084.2964596694444,1012.8888888888889
HeadM209_DaysToHeading,Lauppe,2024,84,12,38,1243.2688888888888,1196.2453017388889,990.82992755
HeadM209_DaysToHeading,Rehmann,2017,98,12,38,1160.4649444361112,1225.4545021083334,1223.637944963889
HeadM209_DaysToHeading,Rehmann,2018,100,12,38,1001.0897781666667,1080.5600013916667,1102
HeadM209_DaysToHeading,Rehmann,2019,104,12,38,1137.5697222222223,1180.0160074222222,1132.8333333333333
HeadM209_DaysToHeading,Rehmann,2021,92,12,38,1116.8775,1118.6048107138888,925.8611111111111
HeadM209_DaysToHeading,Schohr,2016,89,12,38,1152.8375,1180.471495161111,1216.2777777777778
HeadM209_DaysToHeading,Schohr,2017,86,12,38,1248.8877777777777,1319.0935001222222,1411.4531666444445
HeadM209_DaysToHeading,Schohr,2018,87,12,38,1193.3305555555555,1314.8039999055557,1337.0418332416666
HeadM209_DaysToHeading,Schohr,2019,93,12,38,1242.2444444444445,1123.5634894222221,1154.5833333333333
HeadM209_DaysToHeading,Schohr,2020,94,12,38,1184.011444661111,1122.901495938889,1100.9166666666667
HeadM209_DaysToHeading,Schohr,2021,100,12,38,1220.9166666666667,1220.2410521472223,1219.7589502333333
HeadM209_DaysToHeading,Schohr,2022,104,12,38,1186.1363888888889,1165.255748752778,1149.4444444444443
HeadM209_DaysToHeading,Schohr,2023,91,12,38,1161.3602777777778,1131.0786461805556,1116.6666666666667
HeadM209_DaysToHeading,Schohr,2024,90,12,38,1343.0035867083334,1338.802700525,1322.5833333333333
HeadM209_DaysToHeading,Wylie,2016,94,12,38,1160.3442224027779,1211.3039994111111,1236.7222222222222
HeadM209_DaysToHeading,Wylie,2017,89,12,38,1177.2844444444445,1208.4030089333335,1191.7300560222222
HeadM209_DaysToHeading,Wylie,2018,90,12,38,1169.3341111222223,1176.2120022666666,1142.3333333333333
HeadM209_DaysToHeading,Wylie,2019,99,12,38,1248.3055554222221,1286.7550001111113,1256.75
HeadM209_DaysToHeading,Wylie,2020,94,12,38,1124.8738888888888,1136.74650095,1151.9444444444443
HeadM209_DaysToHeading,Wylie,2021,96,12,38,1308.0334498416667,1260.8538599027777,1187.7777777777778
HeadM209_DaysToHeading,Wylie,2022,97,12,38,1290.0283333333334,1338.8273081888888,1259.3333333333333
HeadM209_DaysToHeading,Wylie,2023,88,12,38,1097.2991332555555,1209.3304633972223,1122.2222222222222
HeadM209_DaysToHeading,BosworthRue,2016,92,12,39,1232.714333375,1267.3070039944444,837.1388888888889
HeadM209_DaysToHeading,BosworthRue,2017,84,12,39,1253.9465555027778,1248.20549865,1024.4166666666667
HeadM209_DaysToHeading,BosworthRue,2018,91,12,39,1285.3741666666667,1244.6170025055555,962.8888888888889
HeadM209_DaysToHeading,BosworthRue,2019,90,12,39,1306.4799444555556,1368.5900034944443,1177.2222222222222
HeadM209_DaysToHeading,BosworthRue,2020,100,12,39,1210.1495555333333,1144.7655086416667,915.4444444444445
