Variety,Location,Year,DaysToHeading,T_l,T_opt,Local_Cumulative_GDD,PRISM_Cumulative_GDD,Stat_Cumulative_GDD
HeadM210_DaysToHeading,ErdmanGallagher,2018,82,10,25,845.2348889694445,813.4314985083333,770.8611111111111
HeadM210_DaysToHeading,ErdmanGallagher,2019,89,10,25,914.1822222222222,864.1074962805556,871.3333333333334
HeadM210_DaysToHeading,ErdmanGallagher,2020,89,10,25,899.0794444444444,854.1689987194444,832.3888888888889
HeadM210_DaysToHeading,ErdmanGallagher,2021,90,10,25,873.4219829694445,787.6048846305556,752.6946387833333
HeadM210_DaysToHeading,ErdmanGallagher,2023,87,10,25,875.5162833722222,782.0202379222222,757.2777777777778
HeadM210_DaysToHeading,ErdmanGallagher,2024,84,10,25,886.6422222222222,859.70903445,838
HeadM210_DaysToHeading,LarrabeeSheppard,2016,88,10,25,915.2072777277778,886.8054990527778,798.3333333333334
HeadM210_DaysToHeading,LarrabeeSheppard,2017,81,10,25,912.3227777777778,878.5854997555556,824.1944444444445
HeadM210_DaysToHeading,LarrabeeSheppard,2018,80,10,25,878.7296115166666,871.508004675,787.25
HeadM210_DaysToHeading,LarrabeeSheppard,2019,89,10,25,908.073555625,856.2609992166667,829.9444444444445
HeadM210_DaysToHeading,LarrabeeSheppard,2020,89,10,25,919.5991666666666,861.2430028916667,759.9722222222222
HeadM210_DaysToHeading,LarrabeeSheppard,2021,85,10,25,910.87224445,871.3259801888889,775.6666666666666
HeadM210_DaysToHeading,LarrabeeSheppard,2022,89,10,25,960.4428998944444,933.5640807055555,875.1666666666666
HeadM210_DaysToHeading,LarrabeeSheppard,2023,83,10,25,898.1227777777777,845.4881844555556,811.3055555555555
HeadM210_DaysToHeading,LarrabeeSheppard,2024,79,10,25,916.7763888888888,880.3242316333333,814.9444444444445
HeadM210_DaysToHeading,Lauppe,2016,90,10,25,884.0569446361111,814.1709999888889,712.5277777777778
HeadM210_DaysToHeading,Lauppe,2017,79,10,25,836.3001664805555,780.9885015333333,716.1388888888889
HeadM210_DaysToHeading,Lauppe,2018,83,10,25,849.7110554333333,782.3305006027778,721.1944444444445
HeadM210_DaysToHeading,Lauppe,2019,87,10,25,856.2180555555556,784.2174992527778,752.4444444444445
HeadM210_DaysToHeading,Lauppe,2020,84,10,25,853.9019444444444,778.0364999694444,690.3611111111111
HeadM210_DaysToHeading,Lauppe,2021,91,10,25,910.3394444444444,812.8335313833334,747.0555555555555
HeadM210_DaysToHeading,Lauppe,2022,91,10,25,862.9033498944444,838.4926829166667,733.4444444444445
HeadM210_DaysToHeading,Lauppe,2023,87,10,25,888.0119444444445,857.3000326111111,808.6666666666666
HeadM210_DaysToHeading,Lauppe,2024,79,10,25,863.5647222222223,815.6558823694445,745.4410386611111
HeadM210_DaysToHeading,Rehmann,2017,92,10,25,866.5804999916667,885.3115015055556,870.8601671861111
HeadM210_DaysToHeading,Rehmann,2018,94,10,25,855.2492226111111,860.8835015361111,874.7222222222222
HeadM210_DaysToHeading,Rehmann,2019,99,10,25,891.1766666666666,883.4645004333333,867.4444444444445
HeadM210_DaysToHeading,Rehmann,2021,90,10,25,875.9001278222222,856.6423339833333,780.0833333333334
HeadM210_DaysToHeading,Schohr,2016,86,10,25,908.3119444444444,896.3279995972222,895.25
HeadM210_DaysToHeading,Schohr,2017,81,10,25,908.0010554527778,910.3360013777777,939.9531666444444
HeadM210_DaysToHeading,Schohr,2018,84,10,25,901.825,933.7870016166667,944.8196110194444
HeadM210_DaysToHeading,Schohr,2019,85,10,25,890.0555555555555,796.763493525,807.8611111111111
HeadM210_DaysToHeading,Schohr,2020,90,10,25,928.0114446611111,879.9369964638889,869.9444444444445
HeadM210_DaysToHeading,Schohr,2021,92,10,25,883.1388888888889,913.517131325,881.9811724555556
HeadM210_DaysToHeading,Schohr,2022,97,10,25,902.1752777777778,837.0371842388889,845.2222222222222
HeadM210_DaysToHeading,Schohr,2023,85,10,25,883.9586111111112,816.2688813055555,818.2222222222222
HeadM210_DaysToHeading,Schohr,2024,83,10,25,916.3492882694444,904.9390330361111,899.7777777777778
HeadM210_DaysToHeading,Wylie,2016,90,10,25,925.4192224027778,867.1104984222222,920.3888888888889
HeadM210_DaysToHeading,Wylie,2017,83,10,25,867.9616666666667,804.036002625,808.9522782444444
HeadM210_DaysToHeading,Wylie,2018,83,10,25,892.2049444555555,848.4759988666667,859.3611111111111
HeadM210_DaysToHeading,Wylie,2019,91,10,25,937.4527776444445,877.0135006805556,898.6111111111111
HeadM210_DaysToHeading,Wylie,2020,90,10,25,909.6319442333333,853.9769997527777,878.1666666666666
HeadM210_DaysToHeading,Wylie,2021,87,10,25,928.4523387305555,881.9096326888889,849.3333333333334
HeadM210_DaysToHeading,Wylie,2022,93,10,25,948.1961111111111,928.6228809305555,862.6666666666667
HeadM210_DaysToHeading,Wylie,2023,82,10,25,854.3346888111112,841.6277871166667,829.1111111111111
HeadM210_DaysToHeading,BosworthRue,2016,86,10,26,934.4921111527777,886.0680017583334,745.2222222222222
HeadM210_DaysToHeading,BosworthRue,2017,78,10,26,912.4134999472222,880.0119991222223,740.8888888888889
HeadM210_DaysToHeading,BosworthRue,2018,83,10,26,931.2058333333333,887.6950001777777,772.5277777777778
HeadM210_DaysToHeading,BosworthRue,2019,84,10,26,960.9218889,936.525499338889,854.5555555555555
HeadM210_DaysToHeading,BosworthRue,2020,95,10,26,994.1876110888888,935.9560003194445,764.1388888888889
HeadM210_DaysToHeading,BosworthRue,2021,94,10,26,971.9164887583333,933.5089821888889,795.6388888888889
HeadM210_DaysToHeading,BosworthRue,2022,85,10,26,937.7166053027778,923.4106812472222,815.0277777777777
HeadM210_DaysToHeading,BosworthRue,2023,81,10,26,877.6002164916666,832.285385125,770.9166666666666
HeadM210_DaysToHeading,Canal,2016,91,10,26,899.5638888888889,846.3685007083334,893.9722222222222
HeadM210_DaysToHeading,Canal,2017,83,10,26,912.7541667416666,838.2614989277778,813.9746662777778
HeadM210_DaysToHeading,Canal,2018,84,10,26,901.0586111111111,869.7624993361111,872.3055555555555
HeadM210_DaysToHeading,Canal,2019,89,10,26,923.4222222222222,835.5339965861111,887.3333333333334
HeadM210_DaysToHeading,Canal,2020,85,10,26,964.3843890333334,918.5124969472222,940.8725549916667
HeadM210_DaysToHeading,Canal,2023,73,10,26,825.4367941444444,769.1573352749999,777.75
HeadM210_DaysToHeading,Canal,2024,76,10,26,904.3125,873.1972832638888,880.1666666666666
HeadM210_DaysToHeading,DelRio,2016,105,10,26,943.8372222222222,946.6270003277778,632.8888888888889
HeadM210_DaysToHeading,DelRio,2021,109,10,26,663.1944444444445,854.7368865055555,663.1944444444445
HeadM210_DaysToHeading,DelRio,2022,111,10,26,663.8888888888889,870.8792815333334,662.5
HeadM210_DaysToHeading,DelRio,2023,110,10,26,637.1944444444445,903.5183291416666,636.4444444444445
HeadM210_DaysToHeading,ErdmanGallagher,2016,90,10,26,910.2474444361111,904.787000661111,858.0555555555555
HeadM210_DaysToHeading,ErdmanGallagher,2017,82,10,26,878.2955555555556,849.7585001083334,813.5426670694445
HeadM210_DaysToHeading,ErdmanGallagher,2018,82,10,26,883.6162778583333,851.9339990416667,808.6666666666666
HeadM210_DaysToHeading,ErdmanGallagher,2019,89,10,26,955.4261111111111,905.3169965944445,913.3055555555555
HeadM210_DaysToHeading,ErdmanGallagher,2020,89,10,26,937.4713888888889,893.4209985722222,871.1111111111111
HeadM210_DaysToHeading,ErdmanGallagher,2021,90,10,26,915.2772607472223,828.1048846305556,791.1668610055556
HeadM210_DaysToHeading,ErdmanGallagher,2023,87,10,26,917.8168389277778,820.2435350416666,796.8888888888889
HeadM210_DaysToHeading,ErdmanGallagher,2024,84,10,26,927.9736111111112,900.5895333361111,878.9722222222222
HeadM210_DaysToHeading,LarrabeeSheppard,2016,88,10,26,952.2503332833334,924.6139983888888,835.4444444444445
HeadM210_DaysToHeading,LarrabeeSheppard,2017,81,10,26,949.0613888888888,915.5854997555556,860.1944444444445
HeadM210_DaysToHeading,LarrabeeSheppard,2018,80,10,26,914.4396115166667,909.0495038138889,822.7777777777778
HeadM210_DaysToHeading,LarrabeeSheppard,2019,89,10,26,945.1482778472223,894.5714993611111,867.7222222222222
HeadM210_DaysToHeading,LarrabeeSheppard,2020,89,10,26,954.9727777777778,898.6840028777777,793.1388888888889
HeadM210_DaysToHeading,LarrabeeSheppard,2021,85,10,26,949.16724445,910.0812301666667,812
HeadM210_DaysToHeading,LarrabeeSheppard,2022,89,10,26,1001.0453998944445,976.0689301416667,916.1944444444445
HeadM210_DaysToHeading,LarrabeeSheppard,2023,83,10,26,934.9675,885.6448340444445,849.9444444444445
HeadM210_DaysToHeading,LarrabeeSheppard,2024,79,10,26,955.7763888888888,919.4310317138888,852.4444444444445
HeadM210_DaysToHeading,Lauppe,2016,90,10,26,921.4127779694444,852.2149996611112,748.1111111111111
HeadM210_DaysToHeading,Lauppe,2017,79,10,26,872.2896109249999,817.4885015333333,751.0277777777778
HeadM210_DaysToHeading,Lauppe,2018,83,10,26,886.1871665444445,819.0950002694444,756.8055555555555
HeadM210_DaysToHeading,Lauppe,2019,87,10,26,892.3413888888889,821.0569996805556,789.8888888888889
HeadM210_DaysToHeading,Lauppe,2020,84,10,26,888.3491666666666,814.2549991527778,724.0555555555555
HeadM210_DaysToHeading,Lauppe,2021,91,10,26,950.8647222222222,853.9868307138889,786.2222222222223
HeadM210_DaysToHeading,Lauppe,2022,91,10,26,900.8197387833334,878.861832125,770.5555555555555
HeadM210_DaysToHeading,Lauppe,2023,87,10,26,923.6608333333334,895.8142805027778,848.4722222222222
HeadM210_DaysToHeading,Lauppe,2024,79,10,26,903.0647222222223,853.6558823694445,782.0243719944444
HeadM210_DaysToHeading,Rehmann,2017,92,10,26,909.2341111027778,927.91650105,913.3601671861111
HeadM210_DaysToHeading,Rehmann,2018,94,10,26,896.6697781666667,901.52200175,917.0555555555555
HeadM210_DaysToHeading,Rehmann,2019,99,10,26,932.6975,926.2600002333334,911.1666666666666
HeadM210_DaysToHeading,Rehmann,2021,90,10,26,919.1984611555555,899.826483725,821.5833333333334
HeadM210_DaysToHeading,Schohr,2016,86,10,26,945.8447222222222,934.5139994694445,935.0555555555555
HeadM210_DaysToHeading,Schohr,2017,81,10,26,945.9216110083333,948.3360013777777,978.2309444222223
HeadM210_DaysToHeading,Schohr,2018,84,10,26,939.4755555555555,973.595001225,985.6529443527778
HeadM210_DaysToHeading,Schohr,2019,85,10,26,927.2061111111111,831.6034936777778,843.0555555555555
HeadM210_DaysToHeading,Schohr,2020,90,10,26,965.4464446611111,918.0474968027778,907.9722222222222
HeadM210_DaysToHeading,Schohr,2021,92,10,26,924.9444444444445,955.6438813166667,923.7867280111111
HeadM210_DaysToHeading,Schohr,2022,97,10,26,940.2030555555556,875.7931838027778,886.2222222222222
HeadM210_DaysToHeading,Schohr,2023,85,10,26,920.6505555555556,855.1511797750001,857.9444444444445
HeadM210_DaysToHeading,Schohr,2024,83,10,26,957.5267882694444,946.1740822833334,941.2777777777778
HeadM210_DaysToHeading,Wylie,2016,90,10,26,962.9128335138889,906.309497825,960.1944444444445
HeadM210_DaysToHeading,Wylie,2017,83,10,26,903.3455555555555,839.1830029388889,843.8967226888889
HeadM210_DaysToHeading,Wylie,2018,83,10,26,929.2007777888889,887.7034988277778,898.8333333333334
HeadM210_DaysToHeading,Wylie,2019,91,10,26,975.8427776444445,916.940500725,938.3055555555555
HeadM210_DaysToHeading,Wylie,2020,90,10,26,945.9499997888888,891.4829993166667,913.1666666666666
HeadM210_DaysToHeading,Wylie,2021,87,10,26,968.5173387305555,923.0035314638889,890.1388888888889
HeadM210_DaysToHeading,Wylie,2022,93,10,26,992.0861111111111,973.395330425,905.75
HeadM210_DaysToHeading,Wylie,2023,82,10,26,891.6196888111111,881.6767869027777,869.25
HeadM210_DaysToHeading,BosworthRue,2016,86,10,27,972.1587778194445,924.8655023694445,781.4444444444445
HeadM210_DaysToHeading,BosworthRue,2017,78,10,27,947.7190555027778,915.8539991305555,774.5277777777778
HeadM210_DaysToHeading,BosworthRue,2018,83,10,27,967.9188888888889,925.721499925,807.4444444444445
HeadM210_DaysToHeading,BosworthRue,2019,84,10,27,1001.8118889,978.3470001166667,896.0555555555555
HeadM210_DaysToHeading,BosworthRue,2020,95,10,27,1031.8767777555556,974.8845004944444,798.0833333333334
HeadM210_DaysToHeading,BosworthRue,2021,94,10,27,1012.9164887583333,976.0272307444444,834.6388888888889
HeadM210_DaysToHeading,BosworthRue,2022,85,10,27,974.0157719694445,963.9592289944444,853.1944444444445
HeadM210_DaysToHeading,BosworthRue,2023,81,10,27,909.4054942694445,868.2115325833333,804.1388888888889
HeadM210_DaysToHeading,Canal,2016,91,10,27,930.9105555555556,880.7370004638889,929.0555555555555
HeadM210_DaysToHeading,Canal,2017,83,10,27,945.095000075,872.6159996972223,846.5302218333334
HeadM210_DaysToHeading,Canal,2018,84,10,27,935.735,907.7884993583333,909.0833333333334
HeadM210_DaysToHeading,Canal,2019,89,10,27,958.0447222222222,870.5464963944445,924.0277777777777
HeadM210_DaysToHeading,Canal,2020,85,10,27,1002.3663334777777,956.5449972138889,978.705888325
HeadM210_DaysToHeading,Canal,2023,73,10,27,856.3044438333334,802.2675332916666,811.0833333333334
HeadM210_DaysToHeading,Canal,2024,76,10,27,940.8733333333333,910.2562327361111,917.5277777777778
HeadM210_DaysToHeading,DelRio,2016,105,10,27,981.0388888888889,990.6155009222222,662.9722222222223
HeadM210_DaysToHeading,DelRio,2021,109,10,27,695.1111111111111,895.7690854138889,695.1111111111111
HeadM210_DaysToHeading,DelRio,2022,111,10,27,693.5277777777778,909.0113301388889,691.6388888888889
HeadM210_DaysToHeading,DelRio,2023,110,10,27,661.8888888888889,939.1309266055556,660.6388888888889
HeadM210_DaysToHeading,ErdmanGallagher,2016,90,10,27,949.4729999916667,944.9850006166666,898.0555555555555
HeadM210_DaysToHeading,ErdmanGallagher,2017,82,10,27,915.0819444444444,886.2585001083334,850.0426670694445
HeadM210_DaysToHeading,ErdmanGallagher,2018,82,10,27,920.3660000805555,888.8494996833333,845.1666666666666
HeadM210_DaysToHeading,ErdmanGallagher,2019,89,10,27,995.5847222222222,945.2814960694444,954.1944444444445
HeadM210_DaysToHeading,ErdmanGallagher,2020,89,10,27,974.215,930.7759990694444,908.7777777777778
HeadM210_DaysToHeading,ErdmanGallagher,2021,90,10,27,956.0583718583333,867.8527340944445,829.1668610055556
HeadM210_DaysToHeading,ErdmanGallagher,2023,87,10,27,957.5485055944445,854.3674831416666,835.4166666666667
HeadM210_DaysToHeading,ErdmanGallagher,2024,84,10,27,968.8825,940.7942319,919.4722222222222
HeadM210_DaysToHeading,LarrabeeSheppard,2016,88,10,27,986.7433888388889,961.1139983888888,871.9444444444445
HeadM210_DaysToHeading,LarrabeeSheppard,2017,81,10,27,985.0002777777778,952.2119998861111,895.5
HeadM210_DaysToHeading,LarrabeeSheppard,2018,80,10,27,949.7871115166666,945.5275035,857.4722222222223
HeadM210_DaysToHeading,LarrabeeSheppard,2019,89,10,27,980.5863334027778,932.0714993611111,905.0555555555555
HeadM210_DaysToHeading,LarrabeeSheppard,2020,89,10,27,988.5216666666666,934.3005027805556,824.4722222222222
HeadM210_DaysToHeading,LarrabeeSheppard,2021,85,10,27,985.7469666722222,948.1653795277778,847.3333333333334
HeadM210_DaysToHeading,LarrabeeSheppard,2022,89,10,27,1040.1798443388889,1016.9284291194444,955
HeadM210_DaysToHeading,LarrabeeSheppard,2023,83,10,27,968.3705555555555,922.3784813861112,884.8611111111111
HeadM210_DaysToHeading,LarrabeeSheppard,2024,79,10,27,994.0319444444444,958.020281325,889.3888888888889
HeadM210_DaysToHeading,Lauppe,2016,90,10,27,956.3994446361111,888.8834996055556,782.3333333333334
HeadM210_DaysToHeading,Lauppe,2017,79,10,27,906.692110925,852.8655013861111,785.1666666666666
HeadM210_DaysToHeading,Lauppe,2018,83,10,27,920.6257776555556,854.1385002166667,790.7222222222223
HeadM210_DaysToHeading,Lauppe,2019,87,10,27,927.2502777777778,857.0824999777777,826.4166666666666
HeadM210_DaysToHeading,Lauppe,2020,84,10,27,920.8127777777778,848.4299993416666,756.5
HeadM210_DaysToHeading,Lauppe,2021,91,10,27,990.1038888888888,894.4868307138889,824.7222222222223
HeadM210_DaysToHeading,Lauppe,2022,91,10,27,936.1305721166667,917.3270315944444,806.2222222222222
HeadM210_DaysToHeading,Lauppe,2023,87,10,27,957.2030555555556,930.912577625,885.1944444444445
HeadM210_DaysToHeading,Lauppe,2024,79,10,27,942.1927777777778,891.6558823694445,818.5243719944444
HeadM210_DaysToHeading,Rehmann,2017,92,10,27,950.606333325,968.9665012416667,955.2768338527777
HeadM210_DaysToHeading,Rehmann,2018,94,10,27,936.1153337222222,941.52200175,958.1666666666666
HeadM210_DaysToHeading,Rehmann,2019,99,10,27,973.5819444444444,966.9104986250001,953
HeadM210_DaysToHeading,Rehmann,2021,90,10,27,960.7720722666667,942.5994834888888,863.0833333333334
HeadM210_DaysToHeading,Schohr,2016,86,10,27,982.1261111111111,971.4674992638888,973.1388888888889
HeadM210_DaysToHeading,Schohr,2017,81,10,27,982.873277675,986.1665010277777,1016.2309444222223
HeadM210_DaysToHeading,Schohr,2018,84,10,27,975.7441666666666,1011.7675008805555,1025.1529443527777
HeadM210_DaysToHeading,Schohr,2019,85,10,27,962.9747222222222,866.0679941055555,877.5555555555555
HeadM210_DaysToHeading,Schohr,2020,90,10,27,1000.6050557722222,954.0899963472223,944.7222222222222
HeadM210_DaysToHeading,Schohr,2021,92,10,27,965.5555555555555,996.6048798527778,964.3978391222222
HeadM210_DaysToHeading,Schohr,2022,97,10,27,975.458611111111,912.0289816861111,923.9166666666666
HeadM210_DaysToHeading,Schohr,2023,85,10,27,953.7708333333334,890.5806279055556,893.8888888888889
HeadM210_DaysToHeading,Schohr,2024,83,10,27,998.3987327138889,986.4395814000001,981.9722222222223
HeadM210_DaysToHeading,Wylie,2016,90,10,27,998.7620001805556,944.0954980777778,998.2777777777778
HeadM210_DaysToHeading,Wylie,2017,83,10,27,937.4775,873.9270024194444,878.0356115777778
HeadM210_DaysToHeading,Wylie,2018,83,10,27,964.0116111222222,926.2839984777778,936.1111111111111
HeadM210_DaysToHeading,Wylie,2019,91,10,27,1012.6777776444444,955.9570002444444,977
HeadM210_DaysToHeading,Wylie,2020,90,10,27,980.5411109,927.6064982305555,946.9166666666666
HeadM210_DaysToHeading,Wylie,2021,87,10,27,1007.975394286111,962.5926809388889,930.0277777777778
HeadM210_DaysToHeading,Wylie,2022,93,10,27,1034.1647222222223,1017.4720792694444,948
HeadM210_DaysToHeading,Wylie,2023,82,10,27,924.0413554777778,921.6767869027777,906.4722222222223
HeadM210_DaysToHeading,BosworthRue,2016,86,10,28,1006.1032222638889,962.7660026666667,817.0277777777778
HeadM210_DaysToHeading,BosworthRue,2017,78,10,28,981.6196110583334,950.9429988777778,807.4722222222223
HeadM210_DaysToHeading,BosworthRue,2018,83,10,28,1003.8377777777778,962.5274996805556,840.9722222222223
HeadM210_DaysToHeading,BosworthRue,2019,84,10,28,1041.7421666777777,1019.8470001166667,936.9166666666666
HeadM210_DaysToHeading,BosworthRue,2020,95,10,28,1067.8748333111112,1013.0725011722222,830.9722222222223
HeadM210_DaysToHeading,BosworthRue,2021,94,10,28,1052.4684332027778,1017.8392806111111,873.5555555555555
HeadM210_DaysToHeading,BosworthRue,2022,85,10,28,1008.8343830805555,1002.8128771805556,889.6388888888889
HeadM210_DaysToHeading,BosworthRue,2023,81,10,28,937.8968831583334,901.5982828055555,835.5277777777778
HeadM210_DaysToHeading,Canal,2016,91,10,28,959.07,913.9765005111111,963.5
HeadM210_DaysToHeading,Canal,2017,83,10,28,975.5266667416666,905.6489996888889,877.8079996111111
HeadM210_DaysToHeading,Canal,2018,84,10,28,965.3136111111111,943.0799994472222,943.5555555555555
HeadM210_DaysToHeading,Canal,2019,89,10,28,990.6161111111111,905.1384964027778,960.0555555555555
HeadM210_DaysToHeading,Canal,2020,85,10,28,1038.5624445888889,994.4699974055555,1016.205888325
HeadM210_DaysToHeading,Canal,2023,73,10,28,882.6952771666666,832.0531301388888,841.3333333333334
HeadM210_DaysToHeading,Canal,2024,76,10,28,976.1805555555555,945.9112324694445,954.0555555555555
HeadM210_DaysToHeading,DelRio,2016,105,10,28,1014.8338888888889,1032.960500236111,690.5555555555555
HeadM210_DaysToHeading,DelRio,2021,109,10,28,726.0555555555555,935.2435336166667,725.9444444444445
HeadM210_DaysToHeading,DelRio,2022,111,10,28,722.1111111111111,944.7393288722222,719.7222222222222
HeadM210_DaysToHeading,DelRio,2023,110,10,28,685.1666666666666,972.5407748194444,683.4166666666666
HeadM210_DaysToHeading,ErdmanGallagher,2016,90,10,28,987.0524444361112,984.3505010666667,937.5833333333334
HeadM210_DaysToHeading,ErdmanGallagher,2017,82,10,28,951.27,921.8804998472223,885.9315559583333
HeadM210_DaysToHeading,ErdmanGallagher,2018,82,10,28,955.9685000805556,924.3069991888889,880.2777777777778
HeadM210_DaysToHeading,ErdmanGallagher,2019,89,10,28,1033.4658333333334,984.586496375,993.9166666666667
HeadM210_DaysToHeading,ErdmanGallagher,2020,89,10,28,1009.7353329583333,967.0949983583333,945.7222222222223
HeadM210_DaysToHeading,ErdmanGallagher,2021,90,10,28,995.0244829694444,906.9643330611111,866.5001943388888
HeadM210_DaysToHeading,ErdmanGallagher,2023,87,10,28,993.7637833722222,886.3180322666667,870.5555555555555
HeadM210_DaysToHeading,ErdmanGallagher,2024,84,10,28,1009.2336111111111,979.7942319,959.75
HeadM210_DaysToHeading,LarrabeeSheppard,2016,88,10,28,1019.240611061111,997.0989980444444,906.1666666666666
HeadM210_DaysToHeading,LarrabeeSheppard,2017,81,10,28,1019.9561111111111,987.7839994361111,929.7222222222222
HeadM210_DaysToHeading,LarrabeeSheppard,2018,80,10,28,983.3776670722223,981.1300034611111,890.3611111111112
HeadM210_DaysToHeading,LarrabeeSheppard,2019,89,10,28,1014.2307778472223,968.7614998944445,940.6944444444445
HeadM210_DaysToHeading,LarrabeeSheppard,2020,89,10,28,1019.9069444444444,968.8975029027778,853.8055555555555
HeadM210_DaysToHeading,LarrabeeSheppard,2021,85,10,28,1020.8764111166666,985.1128292111111,881.8333333333334
HeadM210_DaysToHeading,LarrabeeSheppard,2022,89,10,28,1078.1292887833333,1056.2119278805555,992.9444444444445
HeadM210_DaysToHeading,LarrabeeSheppard,2023,83,10,28,997.5766666666666,955.5968785277778,916.6111111111111
HeadM210_DaysToHeading,LarrabeeSheppard,2024,79,10,28,1031.8583333333333,996.020281325,925.8888888888889
HeadM210_DaysToHeading,Lauppe,2016,90,10,28,987.4361113027777,924.1514992527777,815.6388888888889
HeadM210_DaysToHeading,Lauppe,2017,79,10,28,939.8340553694444,887.4970016305556,818.6111111111111
HeadM210_DaysToHeading,Lauppe,2018,83,10,28,953.4874443222222,887.2950000777778,823.25
HeadM210_DaysToHeading,Lauppe,2019,87,10,28,960.785,891.4064993833333,862.2777777777777
HeadM210_DaysToHeading,Lauppe,2020,84,10,28,951.5491666666667,881.0970001111111,788.2777777777778
HeadM210_DaysToHeading,Lauppe,2021,91,10,28,1026.701111111111,934.4610290583333,863.1388888888889
HeadM210_DaysToHeading,Lauppe,2022,91,10,28,969.0594610055556,954.0164303638888,840.0833333333334
HeadM210_DaysToHeading,Lauppe,2023,87,10,28,987.0022222222223,964.3286266277778,920.0833333333334
HeadM210_DaysToHeading,Lauppe,2024,79,10,28,980.2408333333333,929.369131575,854.2188164388889
HeadM210_DaysToHeading,Rehmann,2017,92,10,28,990.8143888805555,1008.3105011027778,995.3046116305555
HeadM210_DaysToHeading,Rehmann,2018,94,10,28,973.3286670555556,979.9300026972222,998.0277777777778
HeadM210_DaysToHeading,Rehmann,2019,99,10,28,1012.9944444444444,1006.2614984583333,993.5
HeadM210_DaysToHeading,Rehmann,2021,90,10,28,1000.7570722666667,984.3098325722223,904.4444444444445
HeadM210_DaysToHeading,Schohr,2016,86,10,28,1015.5577777777778,1007.9004998305555,1010.5833333333334
HeadM210_DaysToHeading,Schohr,2017,81,10,28,1019.138277675,1022.9320010944444,1053.8142777555556
HeadM210_DaysToHeading,Schohr,2018,84,10,28,1010.0888888888888,1048.7930002222222,1063.5140554638888
HeadM210_DaysToHeading,Schohr,2019,85,10,28,996.8194444444445,899.4589939,911.6388888888889
HeadM210_DaysToHeading,Schohr,2020,90,10,28,1033.5045002166667,988.3279962583333,979.1388888888889
HeadM210_DaysToHeading,Schohr,2021,92,10,28,1004.7222222222222,1036.0568795166666,1003.5645057888889
HeadM210_DaysToHeading,Schohr,2022,97,10,28,1008.5569444444444,946.1321806916667,959.0555555555555
HeadM210_DaysToHeading,Schohr,2023,85,10,28,983.9830555555556,923.0177769555555,925.9444444444445
HeadM210_DaysToHeading,Schohr,2024,83,10,28,1038.8987327138889,1025.6954808305557,1021.5
HeadM210_DaysToHeading,Wylie,2016,90,10,28,1030.506444625,981.5954980777778,1035.7222222222222
HeadM210_DaysToHeading,Wylie,2017,83,10,28,970.2736111111111,907.5355019472222,911.3133893555556
HeadM210_DaysToHeading,Wylie,2018,83,10,28,996.0938333444444,962.4064989,971.5
HeadM210_DaysToHeading,Wylie,2019,91,10,28,1047.7486109777778,994.4240002527778,1014.8333333333333
