Location,Date,Year,Plant_Date,Days_After_Planting,County,LocMinTempC,LocMaxTempC,LocMinTempF,LocMaxTempF,PRISMMinTempC,PRISMMaxTempC,PRISMMinTempF,PRISMMaxTempF,CIMIS,StatMinTempC,StatMaxTempC,StatMinTempF,StatMaxTempF,MINDif_OUT,MAXDif_OUT,HeadM105,HeadM206,HeadM209,HeadM210,HeadM211,HeadM401,HeadM105_DaysToHeading,HeadM206_DaysToHeading,HeadM209_DaysToHeading,HeadM210_DaysToHeading,HeadM211_DaysToHeading,HeadM401_DaysToHeading
Canal,2024-08-05,2024,2024-05-17,80,Colusa,15.22277777777778,31.35722222222222,59.401,88.443,16.049699783333338,36.162097933333335,60.88945961,97.09177628,Williams250,13.38888888888889,33.05555555555556,56.1,91.5,0,0,Heading,Heading,preHeading,Heading,preHeading,preHeading,74,76,83,76,83,112
Canal,2024-08-06,2024,2024-05-17,81,Colusa,15.628888888888888,34.333888888888886,60.132,93.801,14.661299705555557,34.411598205555556,58.39033947,93.94087677,Williams250,19.833333333333332,35.22222222222222,67.7,95.4,0,0,Heading,Heading,preHeading,Heading,preHeading,preHeading,74,76,83,76,83,112
Canal,2024-08-07,2024,2024-05-17,82,Colusa,17.65277777777778,34.30777777777778,63.775,93.754,15.091399194444442,35.53540038888889,59.16451855,95.9637207,Williams250,17.11111111111111,35.27777777777778,62.8,95.5,0,0,Heading,Heading,preHeading,Heading,preHeading,preHeading,74,76,83,76,83,112
Canal,2024-08-08,2024,2024-05-17,83,Colusa,16.55777777777778,32.587222222222216,61.804,90.657,18.005100249999998,36.50379943888888,64.40918045,97.70683899,Williams250,16.38888888888889,33.666666666666664,61.5,92.6,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-09,2024,2024-05-17,84,Colusa,16.128888888888884,31.918888888888887,61.032,89.454,17.110599516666667,34.45599746666667,62.79907913,94.02079544,Williams250,15.5,33.833333333333336,59.9,92.9,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-10,2024,2024-05-17,85,Colusa,15.389999999999999,32.510000000000005,59.702,90.518,16.0855999,34.228500366666665,60.95407982,93.61130066,Williams250,13.944444444444445,35.166666666666664,57.1,95.3,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-11,2024,2024-05-17,86,Colusa,16.46277777777778,29.815000000000005,61.633,85.667,15.563999177777779,34.13380050555556,60.01519852,93.44084091,Williams250,14.88888888888889,31.555555555555557,58.8,88.8,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-12,2024,2024-05-17,87,Colusa,14.36111111111111,29.040000000000003,57.85,84.272,14.785699844444444,32.424900055555554,58.61425972,90.3648201,Williams250,13.555555555555555,30.88888888888889,56.4,87.6,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-13,2024,2024-05-17,88,Colusa,14.337222222222225,29.089999999999993,57.807,84.362,14.211699483333335,31.35029983333333,57.58105907,88.4305397,Williams250,12.5,30.5,54.5,86.9,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-14,2024,2024-05-17,89,Colusa,15.676111111111108,30.066111111111113,60.217,86.119,13.921699522222223,30.91489982777778,57.05905914,87.64681969,Williams250,14.444444444444445,33.05555555555556,58,91.5,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-15,2024,2024-05-17,90,Colusa,15.461111111111109,31.765000000000004,59.83,89.177,15.995699883333335,32.99819946111111,60.79225979,91.39675903,Williams250,14.444444444444445,32.833333333333336,58,91.1,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-16,2024,2024-05-17,91,Colusa,16.415,30.14222222222222,61.547,86.256,16.292798994444446,32.58919906666667,61.32703819,90.66055832,Williams250,15.722222222222221,32.333333333333336,60.3,90.2,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-17,2024,2024-05-17,92,Colusa,15.22277777777778,28.64222222222222,59.401,83.556,16.17409896666667,33.009300233333335,61.11337814,91.41674042,Williams250,14.38888888888889,30.444444444444443,57.9,86.8,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-18,2024,2024-05-17,93,Colusa,14.122222222222224,28.17111111111111,57.42,82.708,14.447999955555556,29.94249916111111,58.00639992,85.89649849,Williams250,12.277777777777779,29.61111111111111,54.1,85.3,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-19,2024,2024-05-17,94,Colusa,13.305,29.215,55.949,84.587,13.267099377777779,29.411798477777772,55.88077888,84.94123726,Williams250,11.555555555555554,30.444444444444443,52.8,86.8,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-20,2024,2024-05-17,95,Colusa,14.073888888888888,29.890000000000004,57.333,85.802,12.953899383333333,31.06119918888889,55.31701889,87.91015854,Williams250,12.944444444444443,31.666666666666668,55.3,89,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-21,2024,2024-05-17,96,Colusa,14.17,29.665000000000003,57.506,85.397,13.861399650000001,32.264900205555556,56.95051937,90.07682037,Williams250,13.38888888888889,30.944444444444443,56.1,87.7,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-22,2024,2024-05-17,97,Colusa,13.76222222222222,27.13611111111111,56.772,80.845,14.605400083333333,31.442399977777782,58.28972015,88.59631996,Williams250,13.222222222222221,30.27777777777778,55.8,86.5,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-23,2024,2024-05-17,98,Colusa,11.51611111111111,22.321111111111108,52.729,72.178,12.678899766666667,29.46139907777778,54.82201958,85.03051834,Williams250,10.61111111111111,24.833333333333332,51.1,76.7,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-24,2024,2024-05-17,99,Colusa,14.097777777777777,24.09777777777778,57.376,75.376,12.307000161111112,23.578699111111106,54.15260029,74.4416584,Williams250,13.944444444444445,25.944444444444443,57.1,78.7,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-25,2024,2024-05-17,100,Colusa,11.97722222222222,30.72222222222222,53.559,87.3,12.740499494444444,24.012199400000004,54.93289909,75.22195892,Williams250,11.88888888888889,33.888888888888886,53.4,93,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-26,2024,2024-05-17,101,Colusa,12.630000000000003,32.355000000000004,54.734,90.239,12.546899794444444,30.615098955555556,54.58441963,87.10717812,Williams250,12.166666666666666,35.27777777777778,53.9,95.5,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-27,2024,2024-05-17,102,Colusa,13.13722222222222,32.717222222222226,55.647,90.891,13.550399777777777,32.623699188888885,56.3907196,90.72265854,Williams250,13,34.888888888888886,55.4,94.8,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-28,2024,2024-05-17,103,Colusa,14.625,34.757222222222225,58.325,94.563,14.159999849999998,35.180099488888885,57.48799973,95.32417908,Williams250,14.833333333333334,36.05555555555556,58.7,96.9,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-29,2024,2024-05-17,104,Colusa,13.59388888888889,31.586111111111116,56.469,88.855,15.704499244444444,35.90539932222222,60.26809864,96.62971878,Williams250,12.833333333333334,34.44444444444444,55.1,94,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-30,2024,2024-05-17,105,Colusa,14.122222222222224,31.23,57.42,88.214,14.323899266666665,35.23189926111112,57.78301868,95.41741867,Williams250,13.944444444444445,33.333333333333336,57.1,92,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-08-31,2024,2024-05-17,106,Colusa,14.266111111111112,32.02111111111112,57.679,89.638,15.063299177777777,33.815200805555556,59.11393852,92.86736145,Williams250,14.11111111111111,33.833333333333336,57.4,92.9,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-09-01,2024,2024-05-17,107,Colusa,13.522222222222224,30.24277777777778,56.34,86.437,NA,NA,NA,NA,Williams250,12.611111111111112,32.833333333333336,54.7,91.1,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-09-02,2024,2024-05-17,108,Colusa,11.733888888888892,29.463888888888885,53.121,85.035,NA,NA,NA,NA,Williams250,10.944444444444446,32.5,51.7,90.5,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-09-03,2024,2024-05-17,109,Colusa,11.78277777777778,35.36777777777778,53.209,95.662,NA,NA,NA,NA,Williams250,12.666666666666664,37.94444444444444,54.8,100.3,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-09-04,2024,2024-05-17,110,Colusa,12.122222222222222,36.87777777777777,53.82,98.38,NA,NA,NA,NA,Williams250,12.777777777777779,38.111111111111114,55,100.6,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-09-05,2024,2024-05-17,111,Colusa,14.385,34.38722222222222,57.893,93.897,NA,NA,NA,NA,Williams250,14.722222222222221,37,58.5,98.6,0,0,Heading,Heading,Heading,Heading,Heading,preHeading,74,76,83,76,83,112
Canal,2024-09-06,2024,2024-05-17,112,Colusa,14.432777777777776,34.20222222222222,57.979,93.564,NA,NA,NA,NA,Williams250,19.444444444444443,36.666666666666664,67,98,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-07,2024,2024-05-17,113,Colusa,13.352777777777776,31.79111111111111,56.035,89.224,NA,NA,NA,NA,Williams250,12.222222222222221,35.611111111111114,54,96.1,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-08,2024,2024-05-17,114,Colusa,10.442777777777776,32.175000000000004,50.797,89.915,NA,NA,NA,NA,Williams250,9.444444444444445,35.55555555555556,49,96,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-09,2024,2024-05-17,115,Colusa,12.75111111111111,35.636111111111106,54.952,96.145,NA,NA,NA,NA,Williams250,12.777777777777779,37.111111111111114,55,98.8,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-10,2024,2024-05-17,116,Colusa,11.66222222222222,28.816111111111113,52.992,83.869,NA,NA,NA,NA,Williams250,12.388888888888888,31.72222222222222,54.3,89.1,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-11,2024,2024-05-17,117,Colusa,10.71222222222222,27.89888888888889,51.282,82.218,NA,NA,NA,NA,Williams250,10.333333333333334,29.666666666666668,50.6,85.4,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-12,2024,2024-05-17,118,Colusa,10.41777777777778,28.692222222222224,50.752,83.646,NA,NA,NA,NA,Williams250,10.777777777777779,33.77777777777778,51.4,92.8,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-13,2024,2024-05-17,119,Colusa,10.492222222222223,31.765000000000004,50.886,89.177,NA,NA,NA,NA,Williams250,10.555555555555555,34.111111111111114,51,93.4,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-14,2024,2024-05-17,120,Colusa,11.077777777777776,30.64611111111111,51.94,87.163,NA,NA,NA,NA,Williams250,11.38888888888889,32.5,52.5,90.5,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-15,2024,2024-05-17,121,Colusa,11.856111111111112,24.26722222222222,53.341,75.681,NA,NA,NA,NA,Williams250,10.777777777777779,26.833333333333332,51.4,80.3,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-16,2024,2024-05-17,122,Colusa,10.001111111111113,22.057777777777776,50.002,71.704,NA,NA,NA,NA,Williams250,9.833333333333336,23.166666666666668,49.7,73.7,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-17,2024,2024-05-17,123,Colusa,11.102222222222224,25.01611111111111,51.984,77.029,NA,NA,NA,NA,Williams250,10.722222222222221,25.27777777777778,51.3,77.5,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-18,2024,2024-05-17,124,Colusa,12.049999999999999,26.15777777777778,53.69,79.084,NA,NA,NA,NA,Williams250,11.944444444444445,27.555555555555554,53.5,81.6,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-19,2024,2024-05-17,125,Colusa,11.272777777777776,30.468888888888884,52.291,86.844,NA,NA,NA,NA,Williams250,12.666666666666664,32.77777777777778,54.8,91,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-20,2024,2024-05-17,126,Colusa,11.199999999999998,34.38722222222222,52.16,93.897,NA,NA,NA,NA,Williams250,11.833333333333332,36.833333333333336,53.3,98.3,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-21,2024,2024-05-17,127,Colusa,11.66222222222222,32.123888888888885,52.992,89.823,NA,NA,NA,NA,Williams250,10.944444444444446,32.05555555555556,51.7,89.7,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-22,2024,2024-05-17,128,Colusa,10.980000000000002,34.22888888888888,51.764,93.612,NA,NA,NA,NA,Williams250,11.777777777777779,35.888888888888886,53.2,96.6,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-23,2024,2024-05-17,129,Colusa,11.102222222222224,36.93277777777777,51.984,98.479,NA,NA,NA,NA,Williams250,11.833333333333332,38.333333333333336,53.3,101,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-24,2024,2024-05-17,130,Colusa,12.147222222222224,35.36777777777778,53.865,95.662,NA,NA,NA,NA,Williams250,12.777777777777779,38.5,55,101.3,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-25,2024,2024-05-17,131,Colusa,12.89611111111111,30.520000000000007,55.213,86.936,NA,NA,NA,NA,Williams250,12.666666666666664,30.555555555555557,54.8,87,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-26,2024,2024-05-17,132,Colusa,9.805,32.175000000000004,49.649,89.915,NA,NA,NA,NA,Williams250,10.277777777777779,31.72222222222222,50.5,89.1,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-27,2024,2024-05-17,133,Colusa,9.485000000000001,33.94,49.073,93.092,NA,NA,NA,NA,Williams250,10.722222222222221,35.05555555555556,51.3,95.1,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-28,2024,2024-05-17,134,Colusa,10.247222222222222,34.782777777777774,50.445,94.609,NA,NA,NA,NA,Williams250,12,34.22222222222222,53.6,93.6,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-29,2024,2024-05-17,135,Colusa,9.138888888888891,33.521111111111104,48.45,92.338,NA,NA,NA,NA,Williams250,10.055555555555555,33.333333333333336,50.1,92,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-09-30,2024,2024-05-17,136,Colusa,9.82888888888889,35.022222222222226,49.692,95.04,NA,NA,NA,NA,Williams250,12.055555555555557,36.44444444444444,53.7,97.6,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-10-01,2024,2024-05-17,137,Colusa,10.148888888888889,38.03222222222222,50.268,100.458,NA,NA,NA,NA,Williams250,12.555555555555555,39.94444444444444,54.6,103.9,0,0,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
Canal,2024-10-02,2024,2024-05-17,138,Colusa,11.321111111111112,42.38611111111111,52.378,108.295,NA,NA,NA,NA,Williams250,12.611111111111112,38.55555555555556,54.7,101.4,0,1,Heading,Heading,Heading,Heading,Heading,Heading,74,76,83,76,83,112
DelRio,2016-05-05,2016,2016-05-05,0,SanJoaquin,11.807222222222222,21.032222222222224,53.253,69.858,13.321000100000001,25.020000455555554,55.97780018,77.03600082,StatenIsland242,11.166666666666666,19,52.1,66.2,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-06,2016,2016-05-05,1,SanJoaquin,12.437222222222223,16.84388888888889,54.387,62.319,12.064000127777778,19.38400077777778,53.71520023,66.8912014,StatenIsland242,11.055555555555555,18.333333333333332,51.9,65,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-07,2016,2016-05-05,2,SanJoaquin,12.388888888888888,16.915000000000003,54.3,62.447,12.078000066666666,17.554000855555557,53.74040012,63.59720154,StatenIsland242,11.944444444444445,17.22222222222222,53.5,63,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-08,2016,2016-05-05,3,SanJoaquin,11.321111111111112,22.967777777777776,52.378,73.342,11.807999611111113,18.23999977222222,53.2543993,64.83199959,StatenIsland242,10.61111111111111,22.722222222222225,51.1,72.9,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-09,2016,2016-05-05,4,SanJoaquin,10.71222222222222,24.65277777777778,51.282,76.375,11.201000211111113,22.20999908333333,52.16180038,71.97799835,StatenIsland242,7.833333333333333,24.27777777777778,46.1,75.7,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-10,2016,2016-05-05,5,SanJoaquin,8.567777777777776,30.64611111111111,47.422,87.163,10.180999755555556,24.63299942222222,50.32579956,76.33939896,StatenIsland242,6.500000000000002,30.555555555555557,43.7,87,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-11,2016,2016-05-05,6,SanJoaquin,11.077777777777776,30.495000000000005,51.94,86.891,10.10400008888889,29.447000505555554,50.18720016,85.00460091,StatenIsland242,7.777777777777778,30.055555555555557,46,86.1,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-12,2016,2016-05-05,7,SanJoaquin,12.09777777777778,31.15277777777778,53.776,88.075,11.204999922222221,29.81599998333333,52.16899986,85.66879997,StatenIsland242,8.722222222222223,29.38888888888889,47.7,84.9,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-13,2016,2016-05-05,8,SanJoaquin,12.485,24.918888888888887,54.473,76.854,10.95600032777778,30.599000933333336,51.72080059,87.07820168,StatenIsland242,11.777777777777779,23.055555555555557,53.2,73.5,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-14,2016,2016-05-05,9,SanJoaquin,12.195,25.597777777777775,53.951,78.076,10.923999788888889,25.350999833333333,51.66319962,77.6317997,StatenIsland242,10.999999999999998,23.5,51.8,74.3,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-15,2016,2016-05-05,10,SanJoaquin,10.36888888888889,27.89888888888889,50.664,82.218,10.854999544444443,25.010999677777775,51.53899918,77.01979942,StatenIsland242,8.555555555555555,26.888888888888893,47.4,80.4,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-16,2016,2016-05-05,11,SanJoaquin,13.040000000000001,31.077222222222215,55.472,87.939,11.227000238888886,26.958999633333335,52.20860043,80.52619934,StatenIsland242,9.444444444444445,29.333333333333332,49,84.8,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-17,2016,2016-05-05,12,SanJoaquin,12.388888888888888,33.365,54.3,92.057,11.913999555555554,29.486999511111108,53.4451992,85.07659912,StatenIsland242,11.833333333333332,32.388888888888886,53.3,90.3,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-18,2016,2016-05-05,13,SanJoaquin,11.41888888888889,35.44777777777777,52.554,95.806,14.291000366666667,32.474998472222225,57.72380066,90.45499725,StatenIsland242,12.333333333333336,35.5,54.2,95.9,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-19,2016,2016-05-05,14,SanJoaquin,14.026111111111112,26.91611111111111,57.247,80.449,13.796999933333332,34.69599914444444,56.83459988,94.45279846,StatenIsland242,13.333333333333334,25.055555555555554,56,77.1,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-20,2016,2016-05-05,15,SanJoaquin,11.004999999999999,21.032222222222224,51.809,69.858,10.98200035,26.082000733333334,51.76760063,78.94760132,StatenIsland242,10.055555555555555,20.166666666666668,50.1,68.3,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-21,2016,2016-05-05,16,SanJoaquin,8.094999999999999,19.98388888888889,46.571,67.971,9.692999838888888,19.916999816666664,49.44739971,67.85059967,StatenIsland242,7.222222222222222,20.27777777777778,45,68.5,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-22,2016,2016-05-05,17,SanJoaquin,9.138888888888891,21.700000000000003,48.45,71.06,8.701000211111113,18.96999931111111,47.66180038,66.14599876,StatenIsland242,6.500000000000002,21.38888888888889,43.7,70.5,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-23,2016,2016-05-05,18,SanJoaquin,8.145000000000001,24.628888888888884,46.661,76.332,8.791000366666669,21.38699912777778,47.82380066,70.49659843,StatenIsland242,8.277777777777779,23.944444444444443,46.9,75.1,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-24,2016,2016-05-05,19,SanJoaquin,8.094999999999999,24.146111111111107,46.571,75.463,9.993000027777775,23.997999188888894,49.98740005,75.19639854,StatenIsland242,8.444444444444446,23.277777777777782,47.2,73.9,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-25,2016,2016-05-05,20,SanJoaquin,11.102222222222224,25.89,51.984,78.602,11.125,23.45999908333333,52.025,74.22799835,StatenIsland242,7.5,24.333333333333332,45.5,75.8,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-26,2016,2016-05-05,21,SanJoaquin,8.145000000000001,29.240000000000002,46.661,84.632,10.708999633333333,25.61899948333333,51.27619934,78.11419907,StatenIsland242,7.666666666666665,28.111111111111107,45.8,82.6,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-27,2016,2016-05-05,22,SanJoaquin,9.459999999999999,31.331111111111113,49.028,88.396,10.668000222222224,28.777000427777775,51.2024004,83.79860077,StatenIsland242,8.166666666666668,31.166666666666668,46.7,88.1,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-28,2016,2016-05-05,23,SanJoaquin,15.29388888888889,31.688888888888894,59.529,89.04,10.883000372222224,30.945999144444443,51.58940067,87.70279846,StatenIsland242,13.61111111111111,31.944444444444443,56.5,89.5,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-29,2016,2016-05-05,24,SanJoaquin,11.44277777777778,32.20111111111111,52.597,89.962,13.342000005555555,31.694999694444448,56.01560001,89.05099945,StatenIsland242,9.055555555555554,30.833333333333332,48.3,87.5,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-30,2016,2016-05-05,25,SanJoaquin,11.856111111111112,35.315,53.341,95.567,12.569999694444444,32.01300048888889,54.62599945,89.62340088,StatenIsland242,9.666666666666666,33.55555555555556,49.4,92.4,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-05-31,2016,2016-05-05,26,SanJoaquin,11.758888888888887,38.08722222222222,53.166,100.557,12.696000100000001,34.27999877777778,54.85280018,93.7039978,StatenIsland242,10.555555555555555,35.833333333333336,51,96.5,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-06-01,2016,2016-05-05,27,SanJoaquin,11.903888888888888,36.11888888888889,53.427,97.014,13.869000433333333,36.39400100555555,56.96420078,97.50920181,StatenIsland242,9.777777777777779,34,49.6,93.2,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-06-02,2016,2016-05-05,28,SanJoaquin,11.199999999999998,35.58222222222222,52.16,96.048,12.411000249999999,36.00999832222222,54.33980045,96.81799698,StatenIsland242,9.055555555555554,34.611111111111114,48.3,94.3,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-06-03,2016,2016-05-05,29,SanJoaquin,14.002222222222223,38.059999999999995,57.204,100.508,12.062999727777779,35.494998933333335,53.71339951,95.89099808,StatenIsland242,12.388888888888888,38.44444444444444,54.3,101.2,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-06-04,2016,2016-05-05,30,SanJoaquin,16.009999999999998,32.82,60.818,91.076,14.956999777777778,38.01399994444444,58.9225996,100.4251999,StatenIsland242,14.944444444444445,34.888888888888886,58.9,94.8,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-06-05,2016,2016-05-05,31,SanJoaquin,14.432777777777776,36.79611111111112,57.979,98.233,14.92500018888889,34.40299987777778,58.86500034,93.92539978,StatenIsland242,12.055555555555557,34.5,53.7,94.1,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
DelRio,2016-06-06,2016,2016-05-05,32,SanJoaquin,13.522222222222224,32.43277777777778,56.34,90.379,13.876000405555557,35.84799957222222,56.97680073,96.52639923,StatenIsland242,13.166666666666668,30.38888888888889,55.7,86.7,0,0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,102,105,116,105,NA,NA
