Variety,Location,T_l,T_opt,Local_Cumulative_GDD,Stat_Cumulative_GDD,Comparison,RMSE,MBE,MAE
HeadM105_DaysToHeading,BosworthRue,10,25,876.6032222638889,690.8888888888889,Local vs Station,158.57944281933544,153.6371290940972,153.6371290940972
HeadM105_DaysToHeading,BosworthRue,10,25,855.0459999472222,687.4444444444445,Local vs Station,158.57944281933544,153.6371290940972,153.6371290940972
HeadM105_DaysToHeading,BosworthRue,10,25,883.9602777777777,726.5833333333334,Local vs Station,158.57944281933544,153.6371290940972,153.6371290940972
HeadM105_DaysToHeading,BosworthRue,10,25,896.0613333444444,792.0833333333334,Local vs Station,158.57944281933544,153.6371290940972,153.6371290940972
HeadM105_DaysToHeading,BosworthRue,10,25,924.5276110888889,703.3888888888889,Local vs Station,158.57944281933544,153.6371290940972,153.6371290940972
HeadM105_DaysToHeading,BosworthRue,10,25,908.3664887583333,736.1944444444445,Local vs Station,158.57944281933544,153.6371290940972,153.6371290940972
HeadM105_DaysToHeading,BosworthRue,10,25,871.9721608583334,757.6111111111111,Local vs Station,158.57944281933544,153.6371290940972,153.6371290940972
HeadM105_DaysToHeading,BosworthRue,10,25,821.5321609361112,714.7777777777778,Local vs Station,158.57944281933544,153.6371290940972,153.6371290940972
HeadM105_DaysToHeading,BosworthRue,10,26,914.1032222638889,727,Local vs Station,159.93020301244908,154.53778881631945,154.53778881631945
HeadM105_DaysToHeading,BosworthRue,10,26,890.0459999472222,720.8333333333334,Local vs Station,159.93020301244908,154.53778881631945,154.53778881631945
HeadM105_DaysToHeading,BosworthRue,10,26,920.9172222222222,762.6944444444445,Local vs Station,159.93020301244908,154.53778881631945,154.53778881631945
HeadM105_DaysToHeading,BosworthRue,10,26,936.6505000111111,832.9166666666666,Local vs Station,159.93020301244908,154.53778881631945,154.53778881631945
HeadM105_DaysToHeading,BosworthRue,10,26,962.7845555333333,737.0833333333334,Local vs Station,159.93020301244908,154.53778881631945,154.53778881631945
HeadM105_DaysToHeading,BosworthRue,10,26,949.6564887583334,774.8611111111111,Local vs Station,159.93020301244908,154.53778881631945,154.53778881631945
HeadM105_DaysToHeading,BosworthRue,10,26,908.7493830805555,796.0555555555555,Local vs Station,159.93020301244908,154.53778881631945,154.53778881631945
HeadM105_DaysToHeading,BosworthRue,10,26,854.9227164916666,750.0833333333334,Local vs Station,159.93020301244908,154.53778881631945,154.53778881631945
HeadM105_DaysToHeading,BosworthRue,10,27,950.7698889305556,762.2222222222222,Local vs Station,161.15240232921684,155.32001103854168,155.32001103854168
HeadM105_DaysToHeading,BosworthRue,10,27,924.3515555027777,753.4722222222223,Local vs Station,161.15240232921684,155.32001103854168,155.32001103854168
HeadM105_DaysToHeading,BosworthRue,10,27,957.1302777777778,797.1111111111111,Local vs Station,161.15240232921684,155.32001103854168,155.32001103854168
HeadM105_DaysToHeading,BosworthRue,10,27,976.5405000111111,873.4166666666666,Local vs Station,161.15240232921684,155.32001103854168,155.32001103854168
HeadM105_DaysToHeading,BosworthRue,10,27,998.9737222,769.5277777777778,Local vs Station,161.15240232921684,155.32001103854168,155.32001103854168
HeadM105_DaysToHeading,BosworthRue,10,27,989.6564887583334,812.8611111111111,Local vs Station,161.15240232921684,155.32001103854168,155.32001103854168
HeadM105_DaysToHeading,BosworthRue,10,27,943.5485497472222,833.2222222222222,Local vs Station,161.15240232921684,155.32001103854168,155.32001103854168
HeadM105_DaysToHeading,BosworthRue,10,27,885.7279942694445,782.3055555555555,Local vs Station,161.15240232921684,155.32001103854168,155.32001103854168
HeadM105_DaysToHeading,BosworthRue,10,28,983.714333375,796.8055555555555,Local vs Station,161.500366168017,155.25733742743057,155.25733742743057
HeadM105_DaysToHeading,BosworthRue,10,28,957.2521110583333,785.4166666666666,Local vs Station,161.500366168017,155.25733742743057,155.25733742743057
HeadM105_DaysToHeading,BosworthRue,10,28,992.5491666666667,830.1388888888889,Local vs Station,161.500366168017,155.25733742743057,155.25733742743057
HeadM105_DaysToHeading,BosworthRue,10,28,1015.4707777888889,913.2777777777778,Local vs Station,161.500366168017,155.25733742743057,155.25733742743057
HeadM105_DaysToHeading,BosworthRue,10,28,1033.4717777555556,800.9166666666666,Local vs Station,161.500366168017,155.25733742743057,155.25733742743057
HeadM105_DaysToHeading,BosworthRue,10,28,1028.2084332027778,850.7777777777778,Local vs Station,161.500366168017,155.25733742743057,155.25733742743057
HeadM105_DaysToHeading,BosworthRue,10,28,976.8671608583334,868.6666666666666,Local vs Station,161.500366168017,155.25733742743057,155.25733742743057
HeadM105_DaysToHeading,BosworthRue,10,28,913.2193831583334,812.6944444444445,Local vs Station,161.500366168017,155.25733742743057,155.25733742743057
HeadM105_DaysToHeading,BosworthRue,10,29,1014.1310000416667,827.8888888888889,Local vs Station,160.55069078657516,153.74862214965273,153.74862214965273
HeadM105_DaysToHeading,BosworthRue,10,29,989.5109999472222,816.6111111111111,Local vs Station,160.55069078657516,153.74862214965273,153.74862214965273
HeadM105_DaysToHeading,BosworthRue,10,29,1025.548611111111,862.75,Local vs Station,160.55069078657516,153.74862214965273,153.74862214965273
HeadM105_DaysToHeading,BosworthRue,10,29,1051.8038333444445,951.9444444444445,Local vs Station,160.55069078657516,153.74862214965273,153.74862214965273
HeadM105_DaysToHeading,BosworthRue,10,29,1064.567611088889,831.1666666666667,Local vs Station,160.55069078657516,153.74862214965273,153.74862214965273
HeadM105_DaysToHeading,BosworthRue,10,29,1062.6509332027777,887.1944444444445,Local vs Station,160.55069078657516,153.74862214965273,153.74862214965273
HeadM105_DaysToHeading,BosworthRue,10,29,1007.0504941916666,903.5833333333334,Local vs Station,160.55069078657516,153.74862214965273,153.74862214965273
HeadM105_DaysToHeading,BosworthRue,10,29,937.142160936111,841.2777777777778,Local vs Station,160.55069078657516,153.74862214965273,153.74862214965273
HeadM105_DaysToHeading,BosworthRue,10,30,1040.1587778194444,856.6111111111111,Local vs Station,158.20064136768264,150.91351798298615,150.91351798298615
HeadM105_DaysToHeading,BosworthRue,10,30,1020.4909999472222,847.4722222222223,Local vs Station,158.20064136768264,150.91351798298615,150.91351798298615
HeadM105_DaysToHeading,BosworthRue,10,30,1055.6247222222223,894.9166666666666,Local vs Station,158.20064136768264,150.91351798298615,150.91351798298615
HeadM105_DaysToHeading,BosworthRue,10,30,1085.3268889,988.1944444444445,Local vs Station,158.20064136768264,150.91351798298615,150.91351798298615
HeadM105_DaysToHeading,BosworthRue,10,30,1091.3851110888888,859.6111111111111,Local vs Station,158.20064136768264,150.91351798298615,150.91351798298615
HeadM105_DaysToHeading,BosworthRue,10,30,1093.0628776472222,920.3611111111111,Local vs Station,158.20064136768264,150.91351798298615,150.91351798298615
HeadM105_DaysToHeading,BosworthRue,10,30,1034.5279941916667,936.1111111111111,Local vs Station,158.20064136768264,150.91351798298615,150.91351798298615
HeadM105_DaysToHeading,BosworthRue,10,30,958.1196609361111,868.1111111111111,Local vs Station,158.20064136768264,150.91351798298615,150.91351798298615
HeadM105_DaysToHeading,BosworthRue,10,31,1062.3810000416668,882.0277777777778,Local vs Station,154.74514450444326,146.92424714965279,146.92424714965279
HeadM105_DaysToHeading,BosworthRue,10,31,1049.342666613889,876.4722222222223,Local vs Station,154.74514450444326,146.92424714965279,146.92424714965279
HeadM105_DaysToHeading,BosworthRue,10,31,1082.1047222222223,925.4722222222223,Local vs Station,154.74514450444326,146.92424714965279,146.92424714965279
HeadM105_DaysToHeading,BosworthRue,10,31,1114.2427222333333,1022.0833333333334,Local vs Station,154.74514450444326,146.92424714965279,146.92424714965279
HeadM105_DaysToHeading,BosworthRue,10,31,1114.0064999777778,885.5555555555555,Local vs Station,154.74514450444326,146.92424714965279,146.92424714965279
HeadM105_DaysToHeading,BosworthRue,10,31,1118.8039887583334,950.5277777777778,Local vs Station,154.74514450444326,146.92424714965279,146.92424714965279
HeadM105_DaysToHeading,BosworthRue,10,31,1058.4882719694444,966.9722222222222,Local vs Station,154.74514450444326,146.92424714965279,146.92424714965279
HeadM105_DaysToHeading,BosworthRue,10,31,976.9129942694444,891.7777777777778,Local vs Station,154.74514450444326,146.92424714965279,146.92424714965279
HeadM105_DaysToHeading,BosworthRue,10,32,1081.7698889305557,904.25,Local vs Station,149.95072219457455,141.41921242743055,141.41921242743055
HeadM105_DaysToHeading,BosworthRue,10,32,1074.7309999472222,904.6388888888889,Local vs Station,149.95072219457455,141.41921242743055,141.41921242743055
HeadM105_DaysToHeading,BosworthRue,10,32,1104.9597222222221,954.25,Local vs Station,149.95072219457455,141.41921242743055,141.41921242743055
HeadM105_DaysToHeading,BosworthRue,10,32,1136.763277788889,1051.2777777777778,Local vs Station,149.95072219457455,141.41921242743055,141.41921242743055
HeadM105_DaysToHeading,BosworthRue,10,32,1132.6506666444445,907.9444444444445,Local vs Station,149.95072219457455,141.41921242743055,141.41921242743055
HeadM105_DaysToHeading,BosworthRue,10,32,1138.4353776472221,978.0555555555555,Local vs Station,149.95072219457455,141.41921242743055,141.41921242743055
HeadM105_DaysToHeading,BosworthRue,10,32,1078.8946608583333,996.1388888888889,Local vs Station,149.95072219457455,141.41921242743055,141.41921242743055
HeadM105_DaysToHeading,BosworthRue,10,32,991.7602164916667,912.0555555555555,Local vs Station,149.95072219457455,141.41921242743055,141.41921242743055
HeadM105_DaysToHeading,BosworthRue,10,33,1098.4365555972222,921.8333333333334,Local vs Station,144.32946983086472,134.7650457607639,134.7650457607639
HeadM105_DaysToHeading,BosworthRue,10,33,1094.9057221694445,930.5277777777778,Local vs Station,144.32946983086472,134.7650457607639,134.7650457607639
HeadM105_DaysToHeading,BosworthRue,10,33,1125.6208333333334,980.75,Local vs Station,144.32946983086472,134.7650457607639,134.7650457607639
HeadM105_DaysToHeading,BosworthRue,10,33,1153.5730000111112,1074.8333333333333,Local vs Station,144.32946983086472,134.7650457607639,134.7650457607639
HeadM105_DaysToHeading,BosworthRue,10,33,1147.1406666444445,928.1111111111111,Local vs Station,144.32946983086472,134.7650457607639,134.7650457607639
HeadM105_DaysToHeading,BosworthRue,10,33,1152.9064887583334,1000.8333333333334,Local vs Station,144.32946983086472,134.7650457607639,134.7650457607639
HeadM105_DaysToHeading,BosworthRue,10,33,1092.4929941916666,1023.3888888888889,Local vs Station,144.32946983086472,134.7650457607639,134.7650457607639
HeadM105_DaysToHeading,BosworthRue,10,33,1003.0996609361111,929.7777777777778,Local vs Station,144.32946983086472,134.7650457607639,134.7650457607639
HeadM105_DaysToHeading,BosworthRue,10,34,1112.575444486111,937.7222222222222,Local vs Station,137.97217794924953,127.13893464965277,127.13893464965277
HeadM105_DaysToHeading,BosworthRue,10,34,1111.901277725,954.75,Local vs Station,137.97217794924953,127.13893464965277,127.13893464965277
HeadM105_DaysToHeading,BosworthRue,10,34,1142.066111111111,1003.75,Local vs Station,137.97217794924953,127.13893464965277,127.13893464965277
HeadM105_DaysToHeading,BosworthRue,10,34,1166.285500011111,1095.2222222222222,Local vs Station,137.97217794924953,127.13893464965277,127.13893464965277
HeadM105_DaysToHeading,BosworthRue,10,34,1156.6489999777777,944.9166666666666,Local vs Station,137.97217794924953,127.13893464965277,127.13893464965277
HeadM105_DaysToHeading,BosworthRue,10,34,1162.5495443138889,1018.6666666666666,Local vs Station,137.97217794924953,127.13893464965277,127.13893464965277
HeadM105_DaysToHeading,BosworthRue,10,34,1100.7754941916667,1047.5277777777778,Local vs Station,137.97217794924953,127.13893464965277,127.13893464965277
HeadM105_DaysToHeading,BosworthRue,10,34,1012.5868831583333,945.7222222222222,Local vs Station,137.97217794924953,127.13893464965277,127.13893464965277
HeadM105_DaysToHeading,BosworthRue,10,35,1121.964333375,951.3888888888889,Local vs Station,131.60329444410948,119.26716381631945,119.26716381631945
HeadM105_DaysToHeading,BosworthRue,10,35,1126.6257221694445,974.8333333333334,Local vs Station,131.60329444410948,119.26716381631945,119.26716381631945
HeadM105_DaysToHeading,BosworthRue,10,35,1154.9519444444445,1023.3333333333334,Local vs Station,131.60329444410948,119.26716381631945,119.26716381631945
HeadM105_DaysToHeading,BosworthRue,10,35,1175.3974444555556,1111.861111111111,Local vs Station,131.60329444410948,119.26716381631945,119.26716381631945
HeadM105_DaysToHeading,BosworthRue,10,35,1161.6734444222222,958.5277777777778,Local vs Station,131.60329444410948,119.26716381631945,119.26716381631945
HeadM105_DaysToHeading,BosworthRue,10,35,1169.427044313889,1032.0555555555557,Local vs Station,131.60329444410948,119.26716381631945,119.26716381631945
HeadM105_DaysToHeading,BosworthRue,10,35,1103.7935497472222,1068.0277777777778,Local vs Station,131.60329444410948,119.26716381631945,119.26716381631945
HeadM105_DaysToHeading,BosworthRue,10,35,1018.7482720472223,958.4166666666666,Local vs Station,131.60329444410948,119.26716381631945,119.26716381631945
HeadM105_DaysToHeading,BosworthRue,10,36,1128.714333375,963.3611111111111,Local vs Station,126.46987716140379,112.69660826076391,112.69660826076391
HeadM105_DaysToHeading,BosworthRue,10,36,1138.522666613889,990.75,Local vs Station,126.46987716140379,112.69660826076391,112.69660826076391
HeadM105_DaysToHeading,BosworthRue,10,36,1164.2433333333333,1037.861111111111,Local vs Station,126.46987716140379,112.69660826076391,112.69660826076391
HeadM105_DaysToHeading,BosworthRue,10,36,1181.5960555666666,1123.2222222222222,Local vs Station,126.46987716140379,112.69660826076391,112.69660826076391
HeadM105_DaysToHeading,BosworthRue,10,36,1164.0559444222222,967.8055555555555,Local vs Station,126.46987716140379,112.69660826076391,112.69660826076391
HeadM105_DaysToHeading,BosworthRue,10,36,1174.0514887583333,1041.8333333333333,Local vs Station,126.46987716140379,112.69660826076391,112.69660826076391
HeadM105_DaysToHeading,BosworthRue,10,36,1105.2321608583334,1084.5555555555557,Local vs Station,126.46987716140379,112.69660826076391,112.69660826076391
HeadM105_DaysToHeading,BosworthRue,10,36,1023.1568831583334,968.6111111111111,Local vs Station,126.46987716140379,112.69660826076391,112.69660826076391
HeadM105_DaysToHeading,BosworthRue,10,37,1132.1310000416668,971.6111111111111,Local vs Station,123.27452407511241,107.89643464965275,107.89643464965275
HeadM105_DaysToHeading,BosworthRue,10,37,1146.8176666138888,1001.7777777777778,Local vs Station,123.27452407511241,107.89643464965275,107.89643464965275
HeadM105_DaysToHeading,BosworthRue,10,37,1170.3172222222222,1044.5555555555557,Local vs Station,123.27452407511241,107.89643464965275,107.89643464965275
HeadM105_DaysToHeading,BosworthRue,10,37,1185.2138333444443,1129.5555555555557,Local vs Station,123.27452407511241,107.89643464965275,107.89643464965275
HeadM105_DaysToHeading,BosworthRue,10,37,1165.4134444222223,973.2222222222223,Local vs Station,123.27452407511241,107.89643464965275,107.89643464965275
HeadM105_DaysToHeading,BosworthRue,10,37,1177.2870443138888,1049.3333333333333,Local vs Station,123.27452407511241,107.89643464965275,107.89643464965275
HeadM105_DaysToHeading,BosworthRue,10,37,1105.2707719694445,1099.3333333333333,Local vs Station,123.27452407511241,107.89643464965275,107.89643464965275
HeadM105_DaysToHeading,BosworthRue,10,37,1026.526049825,976.4166666666666,Local vs Station,123.27452407511241,107.89643464965275,107.89643464965275
HeadM105_DaysToHeading,BosworthRue,10,38,1133.7421111527779,976.5277777777778,Local vs Station,121.15382312194389,104.2741429829861,105.35922776840276
HeadM105_DaysToHeading,BosworthRue,10,38,1150.9232221694444,1009.4722222222223,Local vs Station,121.15382312194389,104.2741429829861,105.35922776840276
HeadM105_DaysToHeading,BosworthRue,10,38,1173.4966666666667,1048.0833333333333,Local vs Station,121.15382312194389,104.2741429829861,105.35922776840276
HeadM105_DaysToHeading,BosworthRue,10,38,1186.9074444555556,1133.7777777777778,Local vs Station,121.15382312194389,104.2741429829861,105.35922776840276
HeadM105_DaysToHeading,BosworthRue,10,38,1166.4134444222223,975.2777777777778,Local vs Station,121.15382312194389,104.2741429829861,105.35922776840276
HeadM105_DaysToHeading,BosworthRue,10,38,1180.2334332027779,1055.6666666666667,Local vs Station,121.15382312194389,104.2741429829861,105.35922776840276
HeadM105_DaysToHeading,BosworthRue,10,38,1105.2707719694445,1109.611111111111,Local vs Station,121.15382312194389,104.2741429829861,105.35922776840276
HeadM105_DaysToHeading,BosworthRue,10,38,1028.1227164916666,982.5,Local vs Station,121.15382312194389,104.2741429829861,105.35922776840276
HeadM105_DaysToHeading,BosworthRue,10,39,1133.825444486111,978.8888888888889,Local vs Station,119.99002653255845,102.37935131631937,104.57554721284717
HeadM105_DaysToHeading,BosworthRue,10,39,1153.5993332805556,1014.9722222222223,Local vs Station,119.99002653255845,102.37935131631937,104.57554721284717
HeadM105_DaysToHeading,BosworthRue,10,39,1175.9966666666667,1049.4166666666667,Local vs Station,119.99002653255845,102.37935131631937,104.57554721284717
HeadM105_DaysToHeading,BosworthRue,10,39,1187.7993889,1135.7777777777778,Local vs Station,119.99002653255845,102.37935131631937,104.57554721284717
HeadM105_DaysToHeading,BosworthRue,10,39,1167.0264999777778,976.1944444444445,Local vs Station,119.99002653255845,102.37935131631937,104.57554721284717
HeadM105_DaysToHeading,BosworthRue,10,39,1182.4159332027778,1060.3055555555557,Local vs Station,119.99002653255845,102.37935131631937,104.57554721284717
HeadM105_DaysToHeading,BosworthRue,10,39,1105.2707719694445,1114.0555555555557,Local vs Station,119.99002653255845,102.37935131631937,104.57554721284717
HeadM105_DaysToHeading,BosworthRue,10,39,1028.850772047222,986.1388888888889,Local vs Station,119.99002653255845,102.37935131631937,104.57554721284717
HeadM105_DaysToHeading,BosworthRue,10,40,1133.825444486111,979.0277777777778,Local vs Station,119.40228202819469,101.35285826076387,103.87544304618052
HeadM105_DaysToHeading,BosworthRue,10,40,1154.006277725,1018.4444444444445,Local vs Station,119.40228202819469,101.35285826076387,103.87544304618052
HeadM105_DaysToHeading,BosworthRue,10,40,1177.9991666666667,1050.0277777777778,Local vs Station,119.40228202819469,101.35285826076387,103.87544304618052
HeadM105_DaysToHeading,BosworthRue,10,40,1188.0574444555555,1136.7777777777778,Local vs Station,119.40228202819469,101.35285826076387,103.87544304618052
HeadM105_DaysToHeading,BosworthRue,10,40,1167.5264999777778,976.4722222222223,Local vs Station,119.40228202819469,101.35285826076387,103.87544304618052
HeadM105_DaysToHeading,BosworthRue,10,40,1184.2587109805556,1063.7222222222222,Local vs Station,119.40228202819469,101.35285826076387,103.87544304618052
HeadM105_DaysToHeading,BosworthRue,10,40,1105.2707719694445,1115.361111111111,Local vs Station,119.40228202819469,101.35285826076387,103.87544304618052
HeadM105_DaysToHeading,BosworthRue,10,40,1028.850772047222,989.1388888888889,Local vs Station,119.40228202819469,101.35285826076387,103.87544304618052
HeadM105_DaysToHeading,BosworthRue,11,25,870.5198889305556,638.8611111111111,Local vs Station,189.81017515207134,184.2712832770833,184.2712832770833
HeadM105_DaysToHeading,BosworthRue,11,25,849.6268332805555,653.7777777777778,Local vs Station,189.81017515207134,184.2712832770833,184.2712832770833
HeadM105_DaysToHeading,BosworthRue,11,25,883.9602777777777,687.9166666666666,Local vs Station,189.81017515207134,184.2712832770833,184.2712832770833
HeadM105_DaysToHeading,BosworthRue,11,25,896.0613333444444,777,Local vs Station,189.81017515207134,184.2712832770833,184.2712832770833
HeadM105_DaysToHeading,BosworthRue,11,25,886.9451110888889,649.1388888888889,Local vs Station,189.81017515207134,184.2712832770833,184.2712832770833
HeadM105_DaysToHeading,BosworthRue,11,25,885.4394444444445,658.9444444444445,Local vs Station,189.81017515207134,184.2712832770833,184.2712832770833
HeadM105_DaysToHeading,BosworthRue,11,25,871.9721608583334,742.0277777777778,Local vs Station,189.81017515207134,184.2712832770833,184.2712832770833
HeadM105_DaysToHeading,BosworthRue,11,25,813.7007720472222,676.3888888888889,Local vs Station,189.81017515207134,184.2712832770833,184.2712832770833
HeadM105_DaysToHeading,BosworthRue,11,26,908.0198889305556,671.9722222222222,Local vs Station,192.71961350794527,186.70308883263888,186.70308883263888
HeadM105_DaysToHeading,BosworthRue,11,26,884.6268332805555,686.1666666666666,Local vs Station,192.71961350794527,186.70308883263888,186.70308883263888
HeadM105_DaysToHeading,BosworthRue,11,26,920.9172222222222,722.2222222222223,Local vs Station,192.71961350794527,186.70308883263888,186.70308883263888
HeadM105_DaysToHeading,BosworthRue,11,26,936.6505000111111,817,Local vs Station,192.71961350794527,186.70308883263888,186.70308883263888
HeadM105_DaysToHeading,BosworthRue,11,26,923.2020555333334,680.4166666666666,Local vs Station,192.71961350794527,186.70308883263888,186.70308883263888
HeadM105_DaysToHeading,BosworthRue,11,26,925.7294444444444,693.4444444444445,Local vs Station,192.71961350794527,186.70308883263888,186.70308883263888
HeadM105_DaysToHeading,BosworthRue,11,26,908.7493830805555,779.5277777777778,Local vs Station,192.71961350794527,186.70308883263888,186.70308883263888
HeadM105_DaysToHeading,BosworthRue,11,26,847.0349387138889,710.5555555555555,Local vs Station,192.71961350794527,186.70308883263888,186.70308883263888
HeadM105_DaysToHeading,BosworthRue,11,27,944.6865555972222,704.1944444444445,Local vs Station,195.2872120153223,188.77117911041665,188.77117911041665
HeadM105_DaysToHeading,BosworthRue,11,27,918.9323888361112,717.8055555555555,Local vs Station,195.2872120153223,188.77117911041665,188.77117911041665
HeadM105_DaysToHeading,BosworthRue,11,27,957.1302777777778,755.1388888888889,Local vs Station,195.2872120153223,188.77117911041665,188.77117911041665
HeadM105_DaysToHeading,BosworthRue,11,27,976.5405000111111,857,Local vs Station,195.2872120153223,188.77117911041665,188.77117911041665
HeadM105_DaysToHeading,BosworthRue,11,27,957.6781666444444,710.8611111111111,Local vs Station,195.2872120153223,188.77117911041665,188.77117911041665
HeadM105_DaysToHeading,BosworthRue,11,27,964.7294444444444,727.9444444444445,Local vs Station,195.2872120153223,188.77117911041665,188.77117911041665
HeadM105_DaysToHeading,BosworthRue,11,27,943.5485497472222,816.1944444444445,Local vs Station,195.2872120153223,188.77117911041665,188.77117911041665
HeadM105_DaysToHeading,BosworthRue,11,27,877.8402164916666,741.7777777777778,Local vs Station,195.2872120153223,188.77117911041665,188.77117911041665
HeadM105_DaysToHeading,BosworthRue,11,28,977.6310000416667,735.7777777777778,Local vs Station,196.91486404125487,189.96208188819443,189.96208188819443
HeadM105_DaysToHeading,BosworthRue,11,28,951.8329443916666,748.75,Local vs Station,196.91486404125487,189.96208188819443,189.96208188819443
HeadM105_DaysToHeading,BosworthRue,11,28,992.5491666666667,787.1666666666666,Local vs Station,196.91486404125487,189.96208188819443,189.96208188819443
HeadM105_DaysToHeading,BosworthRue,11,28,1015.4707777888889,896.3611111111111,Local vs Station,196.91486404125487,189.96208188819443,189.96208188819443
HeadM105_DaysToHeading,BosworthRue,11,28,990.7881666444445,740.25,Local vs Station,196.91486404125487,189.96208188819443,189.96208188819443
HeadM105_DaysToHeading,BosworthRue,11,28,1002.2813888888888,762.4444444444445,Local vs Station,196.91486404125487,189.96208188819443,189.96208188819443
HeadM105_DaysToHeading,BosworthRue,11,28,976.8671608583334,851.1388888888889,Local vs Station,196.91486404125487,189.96208188819443,189.96208188819443
HeadM105_DaysToHeading,BosworthRue,11,28,905.3316053805555,771.1666666666666,Local vs Station,196.91486404125487,189.96208188819443,189.96208188819443
HeadM105_DaysToHeading,BosworthRue,11,29,1008.0476667083334,763.8611111111111,Local vs Station,197.21593176633394,189.65485966597225,189.65485966597225
HeadM105_DaysToHeading,BosworthRue,11,29,984.0918332805555,778.9444444444445,Local vs Station,197.21593176633394,189.65485966597225,189.65485966597225
HeadM105_DaysToHeading,BosworthRue,11,29,1025.548611111111,818.7777777777778,Local vs Station,197.21593176633394,189.65485966597225,189.65485966597225
HeadM105_DaysToHeading,BosworthRue,11,29,1051.8038333444445,934.5277777777777,Local vs Station,197.21593176633394,189.65485966597225,189.65485966597225
HeadM105_DaysToHeading,BosworthRue,11,29,1021.2614999777778,768.75,Local vs Station,197.21593176633394,189.65485966597225,189.65485966597225
HeadM105_DaysToHeading,BosworthRue,11,29,1035.9027777777778,796.1388888888889,Local vs Station,197.21593176633394,189.65485966597225,189.65485966597225
HeadM105_DaysToHeading,BosworthRue,11,29,1007.0504941916666,885.5555555555555,Local vs Station,197.21593176633394,189.65485966597225,189.65485966597225
HeadM105_DaysToHeading,BosworthRue,11,29,929.2543831583333,799.1666666666666,Local vs Station,197.21593176633394,189.65485966597225,189.65485966597225
HeadM105_DaysToHeading,BosworthRue,11,30,1034.075444486111,789.5833333333334,Local vs Station,196.10843678486924,188.0072554993056,188.0072554993056
HeadM105_DaysToHeading,BosworthRue,11,30,1015.0718332805556,808.8055555555555,Local vs Station,196.10843678486924,188.0072554993056,188.0072554993056
HeadM105_DaysToHeading,BosworthRue,11,30,1055.6247222222223,849.9444444444445,Local vs Station,196.10843678486924,188.0072554993056,188.0072554993056
HeadM105_DaysToHeading,BosworthRue,11,30,1085.3268889,970.2777777777777,Local vs Station,196.10843678486924,188.0072554993056,188.0072554993056
HeadM105_DaysToHeading,BosworthRue,11,30,1047.5789999777778,795.6944444444445,Local vs Station,196.10843678486924,188.0072554993056,188.0072554993056
HeadM105_DaysToHeading,BosworthRue,11,30,1065.8147222222221,826.8055555555555,Local vs Station,196.10843678486924,188.0072554993056,188.0072554993056
HeadM105_DaysToHeading,BosworthRue,11,30,1034.5279941916667,917.5833333333334,Local vs Station,196.10843678486924,188.0072554993056,188.0072554993056
HeadM105_DaysToHeading,BosworthRue,11,30,950.2318831583333,825.5,Local vs Station,196.10843678486924,188.0072554993056,188.0072554993056
HeadM105_DaysToHeading,BosworthRue,11,31,1056.2976667083333,812.2222222222222,Local vs Station,193.75836643276466,185.08395688819445,185.08395688819445
HeadM105_DaysToHeading,BosworthRue,11,31,1043.9234999472221,836.8055555555555,Local vs Station,193.75836643276466,185.08395688819445,185.08395688819445
HeadM105_DaysToHeading,BosworthRue,11,31,1082.1047222222223,879.5,Local vs Station,193.75836643276466,185.08395688819445,185.08395688819445
HeadM105_DaysToHeading,BosworthRue,11,31,1114.2427222333333,1003.6666666666666,Local vs Station,193.75836643276466,185.08395688819445,185.08395688819445
HeadM105_DaysToHeading,BosworthRue,11,31,1069.7003888666666,820.6111111111111,Local vs Station,193.75836643276466,185.08395688819445,185.08395688819445
HeadM105_DaysToHeading,BosworthRue,11,31,1091.0558333333333,854.75,Local vs Station,193.75836643276466,185.08395688819445,185.08395688819445
HeadM105_DaysToHeading,BosworthRue,11,31,1058.4882719694444,947.9444444444445,Local vs Station,193.75836643276466,185.08395688819445,185.08395688819445
HeadM105_DaysToHeading,BosworthRue,11,31,969.0252164916667,848.6666666666666,Local vs Station,193.75836643276466,185.08395688819445,185.08395688819445
HeadM105_DaysToHeading,BosworthRue,11,32,1075.6865555972222,832.0277777777778,Local vs Station,189.9412621994184,180.54329716597215,180.54329716597215
HeadM105_DaysToHeading,BosworthRue,11,32,1069.3118332805554,863.9722222222223,Local vs Station,189.9412621994184,180.54329716597215,180.54329716597215
HeadM105_DaysToHeading,BosworthRue,11,32,1104.9597222222221,907.2777777777778,Local vs Station,189.9412621994184,180.54329716597215,180.54329716597215
HeadM105_DaysToHeading,BosworthRue,11,32,1136.763277788889,1032.8333333333333,Local vs Station,189.9412621994184,180.54329716597215,180.54329716597215
HeadM105_DaysToHeading,BosworthRue,11,32,1087.8445555333333,842,Local vs Station,189.9412621994184,180.54329716597215,180.54329716597215
HeadM105_DaysToHeading,BosworthRue,11,32,1110.4577777777777,880.2777777777778,Local vs Station,189.9412621994184,180.54329716597215,180.54329716597215
HeadM105_DaysToHeading,BosworthRue,11,32,1078.8946608583333,976.6111111111111,Local vs Station,189.9412621994184,180.54329716597215,180.54329716597215
HeadM105_DaysToHeading,BosworthRue,11,32,983.8724387138889,868.4444444444445,Local vs Station,189.9412621994184,180.54329716597215,180.54329716597215
HeadM105_DaysToHeading,BosworthRue,11,33,1092.353222263889,847.6111111111111,Local vs Station,185.25915992099283,174.76013744375,174.76013744375
