Variety,Location,Year,DaysToHeading,T_l,T_opt,Local_Cumulative_GDD,PRISM_Cumulative_GDD,Stat_Cumulative_GDD
HeadM105_DaysToHeading,ErdmanGallagher,2017,79,10,25,806.6869444444444,776.0639991861111,741.5148892916667
HeadM105_DaysToHeading,ErdmanGallagher,2018,79,10,25,814.2448889694444,783.105498775,740.8611111111111
HeadM105_DaysToHeading,ErdmanGallagher,2019,87,10,25,891.2922222222222,839.7259960361112,848.1944444444445
HeadM105_DaysToHeading,ErdmanGallagher,2020,88,10,25,888.1333333333333,844.010498525,821.6111111111111
HeadM105_DaysToHeading,ErdmanGallagher,2021,88,10,25,854.7930940805555,768.6381349638889,734.3890832277777
HeadM105_DaysToHeading,ErdmanGallagher,2023,86,10,25,864.0587833722223,772.1429381361111,745.7777777777778
HeadM105_DaysToHeading,ErdmanGallagher,2024,82,10,25,866.1927777777778,839.1476354666667,817.5555555555555
HeadM105_DaysToHeading,LarrabeeSheppard,2016,85,10,25,885.1600555055555,853.9794988388888,770.8611111111111
HeadM105_DaysToHeading,LarrabeeSheppard,2017,76,10,25,850.2316666666667,815.3774995722222,764.0277777777778
HeadM105_DaysToHeading,LarrabeeSheppard,2018,77,10,25,846.7621115166667,838.7225051,757.8611111111111
HeadM105_DaysToHeading,LarrabeeSheppard,2019,89,10,25,908.073555625,856.2609992166667,829.9444444444445
HeadM105_DaysToHeading,LarrabeeSheppard,2020,86,10,25,886.7744444444444,829.8785028444445,728.6388888888889
HeadM105_DaysToHeading,LarrabeeSheppard,2021,83,10,25,891.46474445,851.1052308111111,752.3333333333334
HeadM105_DaysToHeading,LarrabeeSheppard,2022,86,10,25,927.9751221166666,901.3560304555555,843.4444444444445
HeadM105_DaysToHeading,LarrabeeSheppard,2023,80,10,25,866.4652777777777,813.0547852555555,781.2222222222223
HeadM105_DaysToHeading,LarrabeeSheppard,2024,76,10,25,883.7488888888889,848.4535322277778,781.5
HeadM105_DaysToHeading,Lauppe,2016,86,10,25,841.8391668583333,769.8695001444445,673.5
HeadM105_DaysToHeading,Lauppe,2017,75,10,25,795.533222036111,739.9115009138889,677.5
HeadM105_DaysToHeading,Lauppe,2018,80,10,25,818.8993887666667,752.5764999388889,693.6944444444445
HeadM105_DaysToHeading,Lauppe,2019,84,10,25,826.3638888888888,753.6689991944445,722.5277777777777
HeadM105_DaysToHeading,Lauppe,2020,81,10,25,822.8883333333333,748.5560002277778,662.4444444444445
HeadM105_DaysToHeading,Lauppe,2021,87,10,25,871.7008333333333,773.0519323361111,711.8055555555555
HeadM105_DaysToHeading,Lauppe,2022,89,10,25,839.4183498944444,814.6613335444445,709.9166666666666
HeadM105_DaysToHeading,Lauppe,2023,84,10,25,854.0444444444445,823.3286828972223,775.8055555555555
HeadM105_DaysToHeading,Lauppe,2024,75,10,25,822.3455555555556,775.2806329833334,708.1354831055555
HeadM105_DaysToHeading,Rehmann,2017,87,10,25,818.346333325,834.2200012222222,820.0546116305555
HeadM105_DaysToHeading,Rehmann,2018,88,10,25,803.9203337222223,805.755001075,822.7222222222222
HeadM105_DaysToHeading,Rehmann,2019,97,10,25,870.3522222222223,864.4400005416667,847.5833333333334
HeadM105_DaysToHeading,Rehmann,2021,89,10,25,868.2276278222222,848.1400341972222,771.9444444444445
HeadM105_DaysToHeading,Schohr,2016,84,10,25,887.7202777777778,875.9759998388889,873.9722222222223
HeadM105_DaysToHeading,Schohr,2017,78,10,25,874.7952221194445,876.7045011333333,907.6476110888889
HeadM105_DaysToHeading,Schohr,2018,83,10,25,891.4869444444445,924.2885017472222,933.9584999083334
HeadM105_DaysToHeading,Schohr,2019,84,10,25,879.1336111111111,785.5749931194445,797
HeadM105_DaysToHeading,Schohr,2020,88,10,25,906.0606113277778,857.2179966,848.0555555555555
HeadM105_DaysToHeading,Schohr,2021,88,10,25,836.6111111111111,867.8511824555555,835.4533946777777
HeadM105_DaysToHeading,Schohr,2022,95,10,25,878.7372222222222,813.9834342,821.6666666666666
HeadM105_DaysToHeading,Schohr,2023,83,10,25,864.6102777777778,797.5102319555556,800.3055555555555
HeadM105_DaysToHeading,Schohr,2024,82,10,25,904.547343825,892.0986828861112,887.8611111111111
HeadM105_DaysToHeading,Wylie,2016,87,10,25,890.3706112916666,830.7389984083334,885.25
HeadM105_DaysToHeading,Wylie,2017,82,10,25,854.8980555555555,791.0795025722223,796.3689449111112
HeadM105_DaysToHeading,Wylie,2018,82,10,25,880.0699444555555,836.4414987444444,848.3055555555555
HeadM105_DaysToHeading,Wylie,2019,90,10,25,927.4727776444445,866.7540006527778,888.3333333333333
HeadM105_DaysToHeading,Wylie,2020,89,10,25,899.4849997888889,843.6149997638889,868.7777777777777
HeadM105_DaysToHeading,Wylie,2021,86,10,25,917.0542831749999,869.2459831305555,838.1666666666666
HeadM105_DaysToHeading,Wylie,2022,90,10,25,920.8719444444444,899.4450812277778,834.6666666666667
HeadM105_DaysToHeading,Wylie,2023,80,10,25,833.0991332555556,816.6183371583334,806.6666666666667
HeadM105_DaysToHeading,BosworthRue,2016,84,10,26,914.1032222638889,865.6885013694445,727
HeadM105_DaysToHeading,BosworthRue,2017,76,10,26,890.0459999472222,857.8654990111111,720.8333333333334
HeadM105_DaysToHeading,BosworthRue,2018,82,10,26,920.9172222222222,876.2079997111111,762.6944444444445
HeadM105_DaysToHeading,BosworthRue,2019,82,10,26,936.6505000111111,911.9559993694445,832.9166666666666
HeadM105_DaysToHeading,BosworthRue,2020,92,10,26,962.7845555333333,904.2305006916666,737.0833333333334
HeadM105_DaysToHeading,BosworthRue,2021,92,10,26,949.6564887583334,909.5941329083333,774.8611111111111
HeadM105_DaysToHeading,BosworthRue,2022,82,10,26,908.7493830805555,892.6702818861111,796.0555555555555
HeadM105_DaysToHeading,BosworthRue,2023,79,10,26,854.9227164916666,808.6722354833333,750.0833333333334
HeadM105_DaysToHeading,Canal,2016,93,10,26,922.4527777777778,869.1400003416667,918.1388888888889
HeadM105_DaysToHeading,Canal,2017,79,10,26,864.3780556305555,791.0184988972222,767.2246662777778
HeadM105_DaysToHeading,Canal,2018,82,10,26,875.6458333333334,844.7034993194444,848.3055555555555
HeadM105_DaysToHeading,Canal,2019,86,10,26,891.1483333333333,801.7144966166667,856.1666666666666
HeadM105_DaysToHeading,Canal,2020,83,10,26,942.3268890333334,895.1714973444444,917.1061665222222
HeadM105_DaysToHeading,Canal,2023,73,10,26,825.4367941444444,769.1573352749999,777.75
HeadM105_DaysToHeading,Canal,2024,74,10,26,880.8377777777778,850.8205833388889,857.3888888888889
HeadM105_DaysToHeading,DelRio,2016,102,10,26,913.6327777777777,917.9850001305556,614.5555555555555
HeadM105_DaysToHeading,DelRio,2021,105,10,26,633.7777777777778,813.1032877027777,633.7777777777778
HeadM105_DaysToHeading,DelRio,2022,107,10,26,620.8055555555555,827.14208175,619.4166666666666
HeadM105_DaysToHeading,DelRio,2023,108,10,26,614.1388888888889,878.0590300527778,613.3888888888889
HeadM105_DaysToHeading,ErdmanGallagher,2016,85,10,26,861.8166111027778,856.7425007861111,812.6944444444445
HeadM105_DaysToHeading,ErdmanGallagher,2017,79,10,26,842.1869444444444,811.1154995055556,776.7648892916667
HeadM105_DaysToHeading,ErdmanGallagher,2018,79,10,26,851.1262778583333,820.1079993083333,777.1666666666666
HeadM105_DaysToHeading,ErdmanGallagher,2019,87,10,26,931.5361111111112,879.93549635,889.1666666666666
HeadM105_DaysToHeading,ErdmanGallagher,2020,88,10,26,926.0252777777778,882.7624983777778,859.8333333333334
HeadM105_DaysToHeading,ErdmanGallagher,2021,88,10,26,895.6483718583333,808.1381349638889,771.86130545
HeadM105_DaysToHeading,ErdmanGallagher,2023,86,10,26,905.8593389277778,809.8662352555556,784.8888888888889
HeadM105_DaysToHeading,ErdmanGallagher,2024,82,10,26,906.5241666666667,879.0281343527778,857.5277777777778
HeadM105_DaysToHeading,LarrabeeSheppard,2016,85,10,26,920.7031110611111,890.287998175,806.4722222222222
HeadM105_DaysToHeading,LarrabeeSheppard,2017,76,10,26,884.4702777777777,849.8774995722222,797.5277777777778
HeadM105_DaysToHeading,LarrabeeSheppard,2018,77,10,26,880.9721115166667,874.7640042388889,791.8888888888889
HeadM105_DaysToHeading,LarrabeeSheppard,2019,89,10,26,945.1482778472223,894.5714993611111,867.7222222222222
HeadM105_DaysToHeading,LarrabeeSheppard,2020,86,10,26,920.6480555555555,865.8195028305556,760.3055555555555
HeadM105_DaysToHeading,LarrabeeSheppard,2021,83,10,26,928.75974445,888.8604807888889,787.6666666666666
HeadM105_DaysToHeading,LarrabeeSheppard,2022,86,10,26,967.0776221166667,942.3608798916666,882.9722222222222
HeadM105_DaysToHeading,LarrabeeSheppard,2023,80,10,26,901.81,851.7114348444444,818.3611111111111
HeadM105_DaysToHeading,LarrabeeSheppard,2024,76,10,26,921.2488888888889,886.0603323083334,817.5
HeadM105_DaysToHeading,Lauppe,2016,86,10,26,877.1950001916666,805.9134998166667,707.0833333333334
HeadM105_DaysToHeading,Lauppe,2017,75,10,26,829.5226664805555,774.4115009138889,710.3888888888889
HeadM105_DaysToHeading,Lauppe,2018,80,10,26,853.8754998777778,787.8409996055556,727.8055555555555
HeadM105_DaysToHeading,Lauppe,2019,84,10,26,860.9872222222222,789.0084996222222,758.4722222222222
HeadM105_DaysToHeading,Lauppe,2020,81,10,26,855.8355555555555,783.2744994111112,694.6388888888889
HeadM105_DaysToHeading,Lauppe,2021,87,10,26,910.2261111111111,812.2052316666667,748.9722222222223
HeadM105_DaysToHeading,Lauppe,2022,89,10,26,876.3347387833334,854.0304827527777,746.0277777777778
HeadM105_DaysToHeading,Lauppe,2023,84,10,26,888.1933333333334,860.3429307888889,814.1111111111111
HeadM105_DaysToHeading,Lauppe,2024,75,10,26,859.8455555555556,811.2806329833334,742.7188164388889
HeadM105_DaysToHeading,Rehmann,2017,87,10,26,858.49994443611115,874.3250007666667,860.0546116305555
HeadM105_DaysToHeading,Rehmann,2018,88,10,26,842.8408892777778,843.8935012888888,862.3888888888889
HeadM105_DaysToHeading,Rehmann,2019,97,10,26,910.8730555555555,906.2355003416667,890.3055555555555
HeadM105_DaysToHeading,Rehmann,2021,89,10,26,911.0259611555556,890.8241839388888,812.9444444444445
HeadM105_DaysToHeading,Schohr,2016,84,10,26,924.2530555555555,913.1619997111111,912.7777777777778
HeadM105_DaysToHeading,Schohr,2017,78,10,26,911.215777675,913.2045011333333,944.4253888666667
HeadM105_DaysToHeading,Schohr,2018,83,10,26,928.6375,963.5965013555556,974.2918332416666
HeadM105_DaysToHeading,Schohr,2019,84,10,26,915.7841666666667,819.9149932722222,831.6944444444445
HeadM105_DaysToHeading,Schohr,2020,88,10,26,942.4956113277777,894.3284969388889,885.0833333333334
HeadM105_DaysToHeading,Schohr,2021,88,10,26,876.4166666666666,907.9779324472222,875.2589502333334
HeadM105_DaysToHeading,Schohr,2022,95,10,26,915.765,851.7394337638889,861.6666666666666
HeadM105_DaysToHeading,Schohr,2023,83,10,26,900.3022222222222,835.392530425,839.0277777777778
HeadM105_DaysToHeading,Schohr,2024,82,10,26,945.224843825,932.8337321333333,928.8611111111111
HeadM105_DaysToHeading,Wylie,2016,87,10,26,926.3642224027777,868.4379978111111,923.5555555555555
HeadM105_DaysToHeading,Wylie,2017,82,10,26,889.7819444444444,825.7265028861111,830.8133893555556
HeadM105_DaysToHeading,Wylie,2018,82,10,26,916.5657777888889,875.1689987055555,887.2777777777778
HeadM105_DaysToHeading,Wylie,2019,90,10,26,965.3627776444445,906.1810006972222,927.5277777777777
HeadM105_DaysToHeading,Wylie,2020,89,10,26,935.3030553444444,880.6209993277778,903.2777777777777
HeadM105_DaysToHeading,Wylie,2021,86,10,26,956.619283175,909.8398819055556,878.4722222222223
HeadM105_DaysToHeading,Wylie,2022,90,10,26,963.2619444444445,942.71753072222225,876.25
HeadM105_DaysToHeading,Wylie,2023,80,10,26,869.3841332555555,855.6673369444444,845.8055555555555
HeadM105_DaysToHeading,BosworthRue,2016,84,10,27,950.7698889305556,903.4860019805556,762.2222222222222
HeadM105_DaysToHeading,BosworthRue,2017,76,10,27,924.3515555027777,892.7074990194444,753.4722222222223
HeadM105_DaysToHeading,BosworthRue,2018,82,10,27,957.1302777777778,913.7344994583333,797.1111111111111
HeadM105_DaysToHeading,BosworthRue,2019,82,10,27,976.5405000111111,952.7775001472222,873.4166666666666
HeadM105_DaysToHeading,BosworthRue,2020,92,10,27,998.9737222,941.6590008666667,769.5277777777778
HeadM105_DaysToHeading,BosworthRue,2021,92,10,27,989.6564887583334,951.1123814638888,812.8611111111111
HeadM105_DaysToHeading,BosworthRue,2022,82,10,27,943.5485497472222,931.7188296333334,833.2222222222222
HeadM105_DaysToHeading,BosworthRue,2023,79,10,27,885.7279942694445,843.5983829416666,782.3055555555555
HeadM105_DaysToHeading,Canal,2016,93,10,27,954.7994444444445,904.5085000972223,954.2222222222222
HeadM105_DaysToHeading,Canal,2017,79,10,27,894.7188889638888,823.3729996666667,797.7802218333334
HeadM105_DaysToHeading,Canal,2018,82,10,27,909.3222222222222,881.7294993416666,884.0833333333334
HeadM105_DaysToHeading,Canal,2019,86,10,27,924.2708333333334,835.226996425,891.3611111111111
HeadM105_DaysToHeading,Canal,2020,83,10,27,979.3088334777777,932.2039976111112,953.9394998555556
HeadM105_DaysToHeading,Canal,2023,73,10,27,856.3044438333334,802.2675332916666,811.0833333333334
HeadM105_DaysToHeading,Canal,2024,74,10,27,916.3986111111111,886.8795328111111,893.75
HeadM105_DaysToHeading,DelRio,2016,102,10,27,949.3344444444444,960.473500725,643.6388888888889
HeadM105_DaysToHeading,DelRio,2021,105,10,27,664.1944444444445,852.1354866111111,664.1944444444445
HeadM105_DaysToHeading,DelRio,2022,107,10,27,648.4444444444445,863.2741303555556,646.5555555555555
HeadM105_DaysToHeading,DelRio,2023,108,10,27,637.8333333333334,912.6716275166666,636.5833333333334
HeadM105_DaysToHeading,ErdmanGallagher,2016,85,10,27,898.5421666583334,894.4405007416666,850.1944444444445
HeadM105_DaysToHeading,ErdmanGallagher,2017,79,10,27,877.4733333333334,846.1154995055556,811.7648892916667
HeadM105_DaysToHeading,ErdmanGallagher,2018,79,10,27,886.3760000805555,855.52349995,812.1666666666666
HeadM105_DaysToHeading,ErdmanGallagher,2019,87,10,27,970.6947222222223,918.899995825,929.0555555555555
HeadM105_DaysToHeading,ErdmanGallagher,2020,88,10,27,962.2688888888889,919.617498875,897
HeadM105_DaysToHeading,ErdmanGallagher,2021,88,10,27,935.4294829694444,846.8859844277778,808.86130545
HeadM105_DaysToHeading,ErdmanGallagher,2023,86,10,27,945.0910055944445,843.4901833555556,822.9166666666667
HeadM105_DaysToHeading,ErdmanGallagher,2024,82,10,27,946.4330555555556,918.2328329166667,897.0277777777778
HeadM105_DaysToHeading,LarrabeeSheppard,2016,85,10,27,953.6961666166667,925.287998175,841.4722222222222
HeadM105_DaysToHeading,LarrabeeSheppard,2017,76,10,27,917.9091666666667,884.0039997027777,830.3333333333334
HeadM105_DaysToHeading,LarrabeeSheppard,2018,77,10,27,914.8196115166667,909.7420039250001,825.0833333333334
HeadM105_DaysToHeading,LarrabeeSheppard,2019,89,10,27,980.5863334027778,932.0714993611111,905.0555555555555
HeadM105_DaysToHeading,LarrabeeSheppard,2020,86,10,27,952.6969444444444,899.9360027333333,790.1388888888889
HeadM105_DaysToHeading,LarrabeeSheppard,2021,83,10,27,964.3394666722222,925.94463015,822
HeadM105_DaysToHeading,LarrabeeSheppard,2022,86,10,27,1004.7120665611111,981.7203788694444,920.2777777777778
HeadM105_DaysToHeading,LarrabeeSheppard,2023,80,10,27,933.7130555555556,886.9450821861111,851.7777777777778
HeadM105_DaysToHeading,LarrabeeSheppard,2024,76,10,27,958.0044444444444,923.1495819194445,852.9444444444445
HeadM105_DaysToHeading,Lauppe,2016,86,10,27,910.1816668583333,840.5819997611111,739.3055555555555
HeadM105_DaysToHeading,Lauppe,2017,75,10,27,861.9251664805555,807.7885007666666,742.5277777777778
HeadM105_DaysToHeading,Lauppe,2018,80,10,27,886.8141109888888,821.3844995527778,760.2222222222223
HeadM105_DaysToHeading,Lauppe,2019,84,10,27,894.396111111111,823.5339999194445,793.5
HeadM105_DaysToHeading,Lauppe,2020,81,10,27,886.7991666666667,815.9494996,725.5833333333334
HeadM105_DaysToHeading,Lauppe,2021,87,10,27,947.4652777777777,850.7052316666667,785.4722222222223
HeadM105_DaysToHeading,Lauppe,2022,89,10,27,910.6455721166667,891.4956822222222,780.6944444444445
HeadM105_DaysToHeading,Lauppe,2023,84,10,27,920.4125,893.9412279111111,849.3333333333334
HeadM105_DaysToHeading,Lauppe,2024,75,10,27,896.9736111111112,847.2806329833334,777.2188164388889
HeadM105_DaysToHeading,Rehmann,2017,87,10,27,897.3721666583333,912.8750009583333,899.4712782972222
HeadM105_DaysToHeading,Rehmann,2018,88,10,27,880.0120003888889,881.3935012888888,901
HeadM105_DaysToHeading,Rehmann,2019,97,10,27,950.7575,945.8859987333334,931.1388888888889
HeadM105_DaysToHeading,Rehmann,2021,89,10,27,952.0995722666667,933.0971837027778,853.9444444444445
HeadM105_DaysToHeading,Schohr,2016,84,10,27,959.5344444444445,949.1154995055556,949.8611111111111
HeadM105_DaysToHeading,Schohr,2017,78,10,27,946.6674443416666,949.5350007833333,980.9253888666667
HeadM105_DaysToHeading,Schohr,2018,83,10,27,964.406111111111,1001.2690010111111,1013.2918332416667
HeadM105_DaysToHeading,Schohr,2019,84,10,27,951.0527777777778,853.8794937,865.6944444444445
HeadM105_DaysToHeading,Schohr,2020,88,10,27,976.6542224388888,929.3709964833333,920.8333333333334
HeadM105_DaysToHeading,Schohr,2021,88,10,27,915.0277777777778,946.9389309833333,913.8700613444445
HeadM105_DaysToHeading,Schohr,2022,95,10,27,950.0205555555556,886.9752316472222,898.3611111111111
HeadM105_DaysToHeading,Schohr,2023,83,10,27,932.4225,869.8219785555556,873.9722222222222
HeadM105_DaysToHeading,Schohr,2024,82,10,27,985.5967882694443,972.59923125,969.0555555555555
HeadM105_DaysToHeading,Wylie,2016,87,10,27,960.7133890694445,904.7239980638889,960.1388888888889
HeadM105_DaysToHeading,Wylie,2017,82,10,27,923.4138888888889,859.9705023666667,864.4522782444444
HeadM105_DaysToHeading,Wylie,2018,82,10,27,950.8766111222222,913.2494983555555,924.0555555555555
HeadM105_DaysToHeading,Wylie,2019,90,10,27,1001.6977776444444,944.6975002166666,965.7222222222222
HeadM105_DaysToHeading,Wylie,2020,89,10,27,969.3941664555556,916.2444982416666,936.5277777777777
HeadM105_DaysToHeading,Wylie,2021,86,10,27,995.5773387305555,948.9290313805556,917.8611111111111
HeadM105_DaysToHeading,Wylie,2022,90,10,27,1003.8405555555555,985.2942795666667,917
HeadM105_DaysToHeading,Wylie,2023,80,10,27,900.8057999222223,894.6673369444444,882.0277777777778
HeadM105_DaysToHeading,BosworthRue,2016,84,10,28,983.714333375,940.3865022777778,796.8055555555555
HeadM105_DaysToHeading,BosworthRue,2017,76,10,28,957.2521110583333,926.7964987666667,785.4166666666666
HeadM105_DaysToHeading,BosworthRue,2018,82,10,28,992.5491666666667,950.0404992138889,830.1388888888889
HeadM105_DaysToHeading,BosworthRue,2019,82,10,28,1015.4707777888889,993.2775001472222,913.2777777777778
HeadM105_DaysToHeading,BosworthRue,2020,92,10,28,1033.4717777555556,978.3470015444444,800.9166666666666
HeadM105_DaysToHeading,BosworthRue,2021,92,10,28,1028.2084332027778,991.9244313305555,850.7777777777778
HeadM105_DaysToHeading,BosworthRue,2022,82,10,28,976.8671608583334,969.0724778194444,868.6666666666666
HeadM105_DaysToHeading,BosworthRue,2023,79,10,28,913.2193831583334,875.9851331638889,812.6944444444445
HeadM105_DaysToHeading,Canal,2016,93,10,28,983.9588888888889,938.7480001444445,989.6666666666666
HeadM105_DaysToHeading,Canal,2017,79,10,28,923.1505556305556,854.4059996583334,827.0579996111111
HeadM105_DaysToHeading,Canal,2018,82,10,28,937.9008333333334,916.0209994305555,917.5555555555555
HeadM105_DaysToHeading,Canal,2019,86,10,28,955.3422222222222,868.3189964333334,925.8888888888889
HeadM105_DaysToHeading,Canal,2020,83,10,28,1014.5049445888889,969.1289978027778,990.4394998555556
HeadM105_DaysToHeading,Canal,2023,73,10,28,882.6952771666666,832.0531301388888,841.3333333333334
HeadM105_DaysToHeading,Canal,2024,74,10,28,950.7058333333333,921.5345325444445,929.2777777777778
HeadM105_DaysToHeading,DelRio,2016,102,10,28,981.6294444444444,1001.3185000388888,670.2222222222223
HeadM105_DaysToHeading,DelRio,2021,105,10,28,693.6388888888889,889.6099348138889,693.5277777777777
HeadM105_DaysToHeading,DelRio,2022,107,10,28,675.0277777777778,897.0021290888889,672.6388888888889
HeadM105_DaysToHeading,DelRio,2023,108,10,28,660.1111111111111,945.0814757305556,658.3611111111111
HeadM105_DaysToHeading,ErdmanGallagher,2016,85,10,28,933.6216111027778,931.3060011916666,887.2222222222223
HeadM105_DaysToHeading,ErdmanGallagher,2017,79,10,28,912.1613888888888,880.2374992444445,846.1537781805556
HeadM105_DaysToHeading,ErdmanGallagher,2018,79,10,28,920.4785000805556,889.4809994555555,845.7777777777777
HeadM105_DaysToHeading,ErdmanGallagher,2019,87,10,28,1007.5758333333333,957.2049961305555,967.7777777777778
HeadM105_DaysToHeading,ErdmanGallagher,2020,88,10,28,997.2892218472222,955.4364981638889,933.4444444444445
HeadM105_DaysToHeading,ErdmanGallagher,2021,88,10,28,973.3955940805556,884.9975833944444,845.1946387833333
HeadM105_DaysToHeading,ErdmanGallagher,2023,86,10,28,980.8062833722222,874.9407324805555,857.5555555555555
HeadM105_DaysToHeading,ErdmanGallagher,2024,82,10,28,985.7841666666667,956.2328329166667,936.3055555555555
HeadM105_DaysToHeading,LarrabeeSheppard,2016,85,10,28,984.6933888388888,959.7729978305555,874.1944444444445
HeadM105_DaysToHeading,LarrabeeSheppard,2017,76,10,28,950.365,917.0759992527778,862.0555555555555
HeadM105_DaysToHeading,LarrabeeSheppard,2018,77,10,28,946.9101670722222,943.8445038861112,856.4722222222223
HeadM105_DaysToHeading,LarrabeeSheppard,2019,89,10,28,1014.2307778472223,968.7614998944445,940.6944444444445
HeadM105_DaysToHeading,LarrabeeSheppard,2020,86,10,28,982.5822222222222,933.0330028555555,817.9722222222222
HeadM105_DaysToHeading,LarrabeeSheppard,2021,83,10,28,998.4689111166666,961.8920798333334,855.5
HeadM105_DaysToHeading,LarrabeeSheppard,2022,86,10,28,1041.1615110055554,1019.5038776305555,956.7222222222222
HeadM105_DaysToHeading,LarrabeeSheppard,2023,80,10,28,961.4191666666667,918.6634793277777,882.0277777777778
HeadM105_DaysToHeading,LarrabeeSheppard,2024,76,10,28,994.3308333333333,959.6495819194445,887.9444444444445
HeadM105_DaysToHeading,Lauppe,2016,86,10,28,939.2183335249999,873.8499994083334,770.6111111111111
HeadM105_DaysToHeading,Lauppe,2017,75,10,28,893.067110925,840.4200010111111,773.9722222222223
HeadM105_DaysToHeading,Lauppe,2018,80,10,28,918.1757776555555,853.0409994138889,791.25
HeadM105_DaysToHeading,Lauppe,2019,84,10,28,926.6044444444444,856.357999325,827.8611111111111
HeadM105_DaysToHeading,Lauppe,2020,81,10,28,916.0355555555556,847.1165003694445,755.8611111111111
HeadM105_DaysToHeading,Lauppe,2021,87,10,28,982.0625,888.6794300111111,821.8888888888889
HeadM105_DaysToHeading,Lauppe,2022,89,10,28,942.5744610055556,927.1850809916667,813.5555555555555
HeadM105_DaysToHeading,Lauppe,2023,84,10,28,949.2116666666667,925.8572769138889,882.7222222222222
HeadM105_DaysToHeading,Lauppe,2024,75,10,28,933.0216666666666,882.993882188889,810.9132608833334
HeadM105_DaysToHeading,Rehmann,2017,87,10,28,935.3032777694444,949.8805007972222,936.999056075
HeadM105_DaysToHeading,Rehmann,2018,88,10,28,915.4114448333333,917.3015022361111,938.3611111111111
HeadM105_DaysToHeading,Rehmann,2019,97,10,28,989.17,984.2369985666667,970.6388888888889
HeadM105_DaysToHeading,Rehmann,2021,89,10,28,991.5845722666667,974.3075327861111,894.8055555555555
HeadM105_DaysToHeading,Schohr,2016,84,10,28,991.9661111111111,984.5485000722222,986.3055555555555
HeadM105_DaysToHeading,Schohr,2017,78,10,28,981.4324443416667,984.8005008499999,1017.0087222
HeadM105_DaysToHeading,Schohr,2018,83,10,28,998.2508333333333,1037.7945003527777,1051.1529443527777
HeadM105_DaysToHeading,Schohr,2019,84,10,28,984.3975,886.7704934944444,899.2777777777778
HeadM105_DaysToHeading,Schohr,2020,88,10,28,1008.5536668833333,962.6089963944445,954.25
HeadM105_DaysToHeading,Schohr,2021,88,10,28,952.1944444444445,984.3909306472221,951.0367280111111
HeadM105_DaysToHeading,Schohr,2022,95,10,28,982.1444444444444,920.0784306527778,932.5
HeadM105_DaysToHeading,Schohr,2023,83,10,28,961.6347222222222,901.2591276055556,905.0277777777778
HeadM105_DaysToHeading,Schohr,2024,82,10,28,1025.5967882694445,1011.3551306805556,1008.0833333333334
HeadM105_DaysToHeading,Wylie,2016,87,10,28,990.9578335138889,940.7239980638889,996.0833333333334
HeadM105_DaysToHeading,Wylie,2017,82,10,28,955.71,893.0790018944444,897.2300560222222
HeadM105_DaysToHeading,Wylie,2018,82,10,28,982.4588333444444,948.8719987777778,958.9444444444445
HeadM105_DaysToHeading,Wylie,2019,90,10,28,1036.2686109777778,982.664500225,1003.0555555555555
HeadM105_DaysToHeading,Wylie,2020,89,10,28,1001.7127775666667,951.0014982111111,969.0277777777777
