Variety,Location,Year,DaysToHeading,T_l,T_opt,Local_Cumulative_GDD,Stat_Cumulative_GDD,Comparison,RMSE,MBE,MAE
HeadM105_DaysToHeading,BosworthRue,2016,84,10,25,876.6032222638889,690.8888888888889,Local vs Station,185.71433337500002,185.71433337500002,185.71433337500002
HeadM105_DaysToHeading,BosworthRue,2016,84,10,26,914.1032222638889,727,Local vs Station,187.10322226388894,187.10322226388894,187.10322226388894
HeadM105_DaysToHeading,BosworthRue,2016,84,10,27,950.7698889305556,762.2222222222222,Local vs Station,188.5476667083334,188.5476667083334,188.5476667083334
HeadM105_DaysToHeading,BosworthRue,2016,84,10,28,983.714333375,796.8055555555555,Local vs Station,186.90877781944448,186.90877781944448,186.90877781944448
HeadM105_DaysToHeading,BosworthRue,2016,84,10,29,1014.1310000416667,827.8888888888889,Local vs Station,186.24211115277774,186.24211115277774,186.24211115277774
HeadM105_DaysToHeading,BosworthRue,2016,84,10,30,1040.1587778194444,856.6111111111111,Local vs Station,183.54766670833328,183.54766670833328,183.54766670833328
HeadM105_DaysToHeading,BosworthRue,2016,84,10,31,1062.3810000416668,882.0277777777778,Local vs Station,180.35322226388894,180.35322226388894,180.35322226388894
HeadM105_DaysToHeading,BosworthRue,2016,84,10,32,1081.7698889305557,904.25,Local vs Station,177.51988893055568,177.51988893055568,177.51988893055568
HeadM105_DaysToHeading,BosworthRue,2016,84,10,33,1098.4365555972222,921.8333333333334,Local vs Station,176.60322226388882,176.60322226388882,176.60322226388882
HeadM105_DaysToHeading,BosworthRue,2016,84,10,34,1112.575444486111,937.7222222222222,Local vs Station,174.85322226388894,174.85322226388894,174.85322226388894
HeadM105_DaysToHeading,BosworthRue,2016,84,10,35,1121.964333375,951.3888888888889,Local vs Station,170.5754444861111,170.5754444861111,170.5754444861111
HeadM105_DaysToHeading,BosworthRue,2016,84,10,36,1128.714333375,963.3611111111111,Local vs Station,165.35322226388894,165.35322226388894,165.35322226388894
HeadM105_DaysToHeading,BosworthRue,2016,84,10,37,1132.1310000416668,971.6111111111111,Local vs Station,160.51988893055568,160.51988893055568,160.51988893055568
HeadM105_DaysToHeading,BosworthRue,2016,84,10,38,1133.7421111527779,976.5277777777778,Local vs Station,157.21433337500002,157.21433337500002,157.21433337500002
HeadM105_DaysToHeading,BosworthRue,2016,84,10,39,1133.825444486111,978.8888888888889,Local vs Station,154.9365555972222,154.9365555972222,154.9365555972222
HeadM105_DaysToHeading,BosworthRue,2016,84,10,40,1133.825444486111,979.0277777777778,Local vs Station,154.79766670833328,154.79766670833328,154.79766670833328
HeadM105_DaysToHeading,BosworthRue,2016,84,11,25,870.5198889305556,638.8611111111111,Local vs Station,231.65877781944448,231.65877781944448,231.65877781944448
HeadM105_DaysToHeading,BosworthRue,2016,84,11,26,908.0198889305556,671.9722222222222,Local vs Station,236.0476667083334,236.0476667083334,236.0476667083334
HeadM105_DaysToHeading,BosworthRue,2016,84,11,27,944.6865555972222,704.1944444444445,Local vs Station,240.49211115277774,240.49211115277774,240.49211115277774
HeadM105_DaysToHeading,BosworthRue,2016,84,11,28,977.6310000416667,735.7777777777778,Local vs Station,241.85322226388882,241.85322226388882,241.85322226388882
HeadM105_DaysToHeading,BosworthRue,2016,84,11,29,1008.0476667083334,763.8611111111111,Local vs Station,244.1865555972223,244.1865555972223,244.1865555972223
HeadM105_DaysToHeading,BosworthRue,2016,84,11,30,1034.075444486111,789.5833333333334,Local vs Station,244.49211115277774,244.49211115277774,244.49211115277774
HeadM105_DaysToHeading,BosworthRue,2016,84,11,31,1056.2976667083333,812.2222222222222,Local vs Station,244.0754444861111,244.0754444861111,244.0754444861111
HeadM105_DaysToHeading,BosworthRue,2016,84,11,32,1075.6865555972222,832.0277777777778,Local vs Station,243.65877781944437,243.65877781944437,243.65877781944437
HeadM105_DaysToHeading,BosworthRue,2016,84,11,33,1092.353222263889,847.6111111111111,Local vs Station,244.74211115277785,244.74211115277785,244.74211115277785
HeadM105_DaysToHeading,BosworthRue,2016,84,11,34,1106.4921111527779,861.8888888888889,Local vs Station,244.60322226388894,244.60322226388894,244.60322226388894
HeadM105_DaysToHeading,BosworthRue,2016,84,11,35,1115.8810000416668,874.0555555555555,Local vs Station,241.82544448611122,241.82544448611122,241.82544448611122
HeadM105_DaysToHeading,BosworthRue,2016,84,11,36,1122.6310000416668,884.5277777777778,Local vs Station,238.10322226388894,238.10322226388894,238.10322226388894
HeadM105_DaysToHeading,BosworthRue,2016,84,11,37,1126.0476667083333,891.8888888888889,Local vs Station,234.15877781944437,234.15877781944437,234.15877781944437
HeadM105_DaysToHeading,BosworthRue,2016,84,11,38,1127.6587778194444,896.6388888888889,Local vs Station,231.01988893055545,231.01988893055545,231.01988893055545
HeadM105_DaysToHeading,BosworthRue,2016,84,11,39,1127.7421111527779,899,Local vs Station,228.74211115277785,228.74211115277785,228.74211115277785
HeadM105_DaysToHeading,BosworthRue,2016,84,11,40,1127.7421111527779,899.1388888888889,Local vs Station,228.60322226388894,228.60322226388894,228.60322226388894
HeadM105_DaysToHeading,BosworthRue,2016,84,12,25,857.4365555972222,540.6944444444445,Local vs Station,316.74211115277774,316.74211115277774,316.74211115277774
HeadM105_DaysToHeading,BosworthRue,2016,84,12,26,894.9365555972222,568.8611111111111,Local vs Station,326.0754444861111,326.0754444861111,326.0754444861111
HeadM105_DaysToHeading,BosworthRue,2016,84,12,27,931.6032222638889,596.8611111111111,Local vs Station,334.74211115277785,334.74211115277785,334.74211115277785
HeadM105_DaysToHeading,BosworthRue,2016,84,12,28,964.5476667083334,624.4444444444445,Local vs Station,340.10322226388894,340.10322226388894,340.10322226388894
HeadM105_DaysToHeading,BosworthRue,2016,84,12,29,994.964333375,648.8055555555555,Local vs Station,346.1587778194445,346.1587778194445,346.1587778194445
HeadM105_DaysToHeading,BosworthRue,2016,84,12,30,1020.9921111527777,671.1111111111111,Local vs Station,349.88100004166665,349.88100004166665,349.88100004166665
HeadM105_DaysToHeading,BosworthRue,2016,84,12,31,1043.214333375,691.3333333333334,Local vs Station,351.88100004166665,351.88100004166665,351.88100004166665
HeadM105_DaysToHeading,BosworthRue,2016,84,12,32,1062.603222263889,709.1388888888889,Local vs Station,353.464333375,353.464333375,353.464333375
HeadM105_DaysToHeading,BosworthRue,2016,84,12,33,1079.2698889305555,722.7222222222222,Local vs Station,356.5476667083333,356.5476667083333,356.5476667083333
HeadM105_DaysToHeading,BosworthRue,2016,84,12,34,1093.4087778194444,735,Local vs Station,358.40877781944437,358.40877781944437,358.40877781944437
HeadM105_DaysToHeading,BosworthRue,2016,84,12,35,1102.7976667083333,745.5,Local vs Station,357.2976667083333,357.2976667083333,357.2976667083333
HeadM105_DaysToHeading,BosworthRue,2016,84,12,36,1109.5476667083333,754.5,Local vs Station,355.0476667083333,355.0476667083333,355.0476667083333
HeadM105_DaysToHeading,BosworthRue,2016,84,12,37,1112.964333375,761.1944444444445,Local vs Station,351.76988893055557,351.76988893055557,351.76988893055557
HeadM105_DaysToHeading,BosworthRue,2016,84,12,38,1114.575444486111,765.9444444444445,Local vs Station,348.63100004166665,348.63100004166665,348.63100004166665
HeadM105_DaysToHeading,BosworthRue,2016,84,12,39,1114.6587778194444,768.3055555555555,Local vs Station,346.3532222638888,346.3532222638888,346.3532222638888
HeadM105_DaysToHeading,BosworthRue,2016,84,12,40,1114.6587778194444,768.4444444444445,Local vs Station,346.2143333749999,346.2143333749999,346.2143333749999
HeadM105_DaysToHeading,BosworthRue,2016,84,13,25,804.1388888888889,391.80555555555554,Local vs Station,412.33333333333337,412.33333333333337,412.33333333333337
HeadM105_DaysToHeading,BosworthRue,2016,84,13,26,839.6388888888889,411.80555555555554,Local vs Station,427.83333333333337,427.83333333333337,427.83333333333337
HeadM105_DaysToHeading,BosworthRue,2016,84,13,27,874.5,431.80555555555554,Local vs Station,442.69444444444446,442.69444444444446,442.69444444444446
HeadM105_DaysToHeading,BosworthRue,2016,84,13,28,906,451.75,Local vs Station,454.25,454.25,454.25
HeadM105_DaysToHeading,BosworthRue,2016,84,13,29,935.4444444444445,469.9166666666667,Local vs Station,465.52777777777777,465.52777777777777,465.52777777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,13,30,961.1944444444445,487.22222222222223,Local vs Station,473.97222222222223,473.97222222222223,473.97222222222223
HeadM105_DaysToHeading,BosworthRue,2016,84,13,31,983.4166666666666,502.8888888888889,Local vs Station,480.5277777777777,480.5277777777777,480.5277777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,13,32,1002.8055555555555,517.1111111111111,Local vs Station,485.69444444444446,485.69444444444446,485.69444444444446
HeadM105_DaysToHeading,BosworthRue,2016,84,13,33,1019.4722222222222,527.6111111111111,Local vs Station,491.8611111111111,491.8611111111111,491.8611111111111
HeadM105_DaysToHeading,BosworthRue,2016,84,13,34,1033.611111111111,536.8888888888889,Local vs Station,496.7222222222222,496.7222222222222,496.7222222222222
HeadM105_DaysToHeading,BosworthRue,2016,84,13,35,1043,544.3888888888889,Local vs Station,498.6111111111111,498.6111111111111,498.6111111111111
HeadM105_DaysToHeading,BosworthRue,2016,84,13,36,1049.75,550.5,Local vs Station,499.25,499.25,499.25
HeadM105_DaysToHeading,BosworthRue,2016,84,13,37,1053.1666666666667,555.1666666666666,Local vs Station,498.0000000000001,498.0000000000001,498.0000000000001
HeadM105_DaysToHeading,BosworthRue,2016,84,13,38,1054.7777777777778,559.1111111111111,Local vs Station,495.66666666666674,495.66666666666674,495.66666666666674
HeadM105_DaysToHeading,BosworthRue,2016,84,13,39,1054.861111111111,561.3333333333334,Local vs Station,493.5277777777777,493.5277777777777,493.5277777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,13,40,1054.861111111111,561.4722222222223,Local vs Station,493.3888888888888,493.3888888888888,493.3888888888888
HeadM105_DaysToHeading,BosworthRue,2016,84,14,25,749.1944444444445,198.80555555555554,Local vs Station,550.3888888888889,550.3888888888889,550.3888888888889
HeadM105_DaysToHeading,BosworthRue,2016,84,14,26,782.1944444444445,208.80555555555554,Local vs Station,573.3888888888889,573.3888888888889,573.3888888888889
HeadM105_DaysToHeading,BosworthRue,2016,84,14,27,814.7222222222222,218.80555555555554,Local vs Station,595.9166666666666,595.9166666666666,595.9166666666666
HeadM105_DaysToHeading,BosworthRue,2016,84,14,28,844.6388888888889,228.80555555555554,Local vs Station,615.8333333333334,615.8333333333334,615.8333333333334
HeadM105_DaysToHeading,BosworthRue,2016,84,14,29,872.5833333333334,238.80555555555554,Local vs Station,633.7777777777778,633.7777777777778,633.7777777777778
HeadM105_DaysToHeading,BosworthRue,2016,84,14,30,896.8333333333334,248.80555555555554,Local vs Station,648.0277777777778,648.0277777777778,648.0277777777778
HeadM105_DaysToHeading,BosworthRue,2016,84,14,31,917.5555555555555,258.22222222222223,Local vs Station,659.3333333333333,659.3333333333333,659.3333333333333
HeadM105_DaysToHeading,BosworthRue,2016,84,14,32,935.4444444444445,267.19444444444446,Local vs Station,668.25,668.25,668.25
HeadM105_DaysToHeading,BosworthRue,2016,84,14,33,951.1666666666666,275,Local vs Station,676.1666666666666,676.1666666666666,676.1666666666666
HeadM105_DaysToHeading,BosworthRue,2016,84,14,34,964.9444444444445,281.9166666666667,Local vs Station,683.0277777777778,683.0277777777778,683.0277777777778
HeadM105_DaysToHeading,BosworthRue,2016,84,14,35,974.3333333333334,287.9166666666667,Local vs Station,686.4166666666667,686.4166666666667,686.4166666666667
HeadM105_DaysToHeading,BosworthRue,2016,84,14,36,981.0833333333334,292.9166666666667,Local vs Station,688.1666666666667,688.1666666666667,688.1666666666667
HeadM105_DaysToHeading,BosworthRue,2016,84,14,37,984.5,296.5833333333333,Local vs Station,687.9166666666667,687.9166666666667,687.9166666666667
HeadM105_DaysToHeading,BosworthRue,2016,84,14,38,986.1111111111111,299.5833333333333,Local vs Station,686.5277777777778,686.5277777777778,686.5277777777778
HeadM105_DaysToHeading,BosworthRue,2016,84,14,39,986.1944444444445,301.30555555555554,Local vs Station,684.8888888888889,684.8888888888889,684.8888888888889
HeadM105_DaysToHeading,BosworthRue,2016,84,14,40,986.1944444444445,301.3888888888889,Local vs Station,684.8055555555555,684.8055555555555,684.8055555555555
HeadM105_DaysToHeading,BosworthRue,2016,84,15,25,575.1666666666666,62.888888888888886,Local vs Station,512.2777777777777,512.2777777777777,512.2777777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,15,26,600.1666666666666,65.88888888888889,Local vs Station,534.2777777777777,534.2777777777777,534.2777777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,15,27,625,68.88888888888889,Local vs Station,556.1111111111111,556.1111111111111,556.1111111111111
HeadM105_DaysToHeading,BosworthRue,2016,84,15,28,647.8333333333334,71.88888888888889,Local vs Station,575.9444444444445,575.9444444444445,575.9444444444445
HeadM105_DaysToHeading,BosworthRue,2016,84,15,29,670.3333333333334,74.88888888888889,Local vs Station,595.4444444444445,595.4444444444445,595.4444444444445
HeadM105_DaysToHeading,BosworthRue,2016,84,15,30,691.1111111111111,77.88888888888889,Local vs Station,613.2222222222222,613.2222222222222,613.2222222222222
HeadM105_DaysToHeading,BosworthRue,2016,84,15,31,709.4166666666666,80.88888888888889,Local vs Station,628.5277777777777,628.5277777777777,628.5277777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,15,32,725.3055555555555,83.86111111111111,Local vs Station,641.4444444444445,641.4444444444445,641.4444444444445
HeadM105_DaysToHeading,BosworthRue,2016,84,15,33,739.4722222222222,86.16666666666666,Local vs Station,653.3055555555555,653.3055555555555,653.3055555555555
HeadM105_DaysToHeading,BosworthRue,2016,84,15,34,752.6111111111111,88.16666666666666,Local vs Station,664.4444444444445,664.4444444444445,664.4444444444445
HeadM105_DaysToHeading,BosworthRue,2016,84,15,35,761.5,89.66666666666666,Local vs Station,671.8333333333334,671.8333333333334,671.8333333333334
HeadM105_DaysToHeading,BosworthRue,2016,84,15,36,768.1111111111111,90.80555555555556,Local vs Station,677.3055555555555,677.3055555555555,677.3055555555555
HeadM105_DaysToHeading,BosworthRue,2016,84,15,37,771.5277777777777,91.80555555555556,Local vs Station,679.7222222222222,679.7222222222222,679.7222222222222
HeadM105_DaysToHeading,BosworthRue,2016,84,15,38,773.1388888888889,92.80555555555556,Local vs Station,680.3333333333334,680.3333333333334,680.3333333333334
HeadM105_DaysToHeading,BosworthRue,2016,84,15,39,773.2222222222222,93.41666666666667,Local vs Station,679.8055555555555,679.8055555555555,679.8055555555555
HeadM105_DaysToHeading,BosworthRue,2016,84,15,40,773.2222222222222,93.41666666666667,Local vs Station,679.8055555555555,679.8055555555555,679.8055555555555
HeadM105_DaysToHeading,BosworthRue,2016,84,16,25,462.55555555555554,32.05555555555556,Local vs Station,430.5,430.5,430.5
HeadM105_DaysToHeading,BosworthRue,2016,84,16,26,482.55555555555554,33.55555555555556,Local vs Station,449,449,449
HeadM105_DaysToHeading,BosworthRue,2016,84,16,27,502.44444444444446,35.05555555555556,Local vs Station,467.3888888888889,467.3888888888889,467.3888888888889
HeadM105_DaysToHeading,BosworthRue,2016,84,16,28,521.2222222222222,36.55555555555556,Local vs Station,484.66666666666663,484.66666666666663,484.66666666666663
HeadM105_DaysToHeading,BosworthRue,2016,84,16,29,539.7222222222222,38.05555555555556,Local vs Station,501.66666666666663,501.66666666666663,501.66666666666663
HeadM105_DaysToHeading,BosworthRue,2016,84,16,30,556.9166666666666,39.55555555555556,Local vs Station,517.3611111111111,517.3611111111111,517.3611111111111
HeadM105_DaysToHeading,BosworthRue,2016,84,16,31,572.6944444444445,41.05555555555556,Local vs Station,531.6388888888889,531.6388888888889,531.6388888888889
HeadM105_DaysToHeading,BosworthRue,2016,84,16,32,586.5833333333334,42.55555555555556,Local vs Station,544.0277777777778,544.0277777777778,544.0277777777778
HeadM105_DaysToHeading,BosworthRue,2016,84,16,33,598.8055555555555,43.861111111111114,Local vs Station,554.9444444444445,554.9444444444445,554.9444444444445
HeadM105_DaysToHeading,BosworthRue,2016,84,16,34,610.4444444444445,44.861111111111114,Local vs Station,565.5833333333334,565.5833333333334,565.5833333333334
HeadM105_DaysToHeading,BosworthRue,2016,84,16,35,618.3611111111111,45.861111111111114,Local vs Station,572.5,572.5,572.5
HeadM105_DaysToHeading,BosworthRue,2016,84,16,36,624.4722222222222,46.861111111111114,Local vs Station,577.6111111111111,577.6111111111111,577.6111111111111
HeadM105_DaysToHeading,BosworthRue,2016,84,16,37,627.6944444444445,47.861111111111114,Local vs Station,579.8333333333334,579.8333333333334,579.8333333333334
HeadM105_DaysToHeading,BosworthRue,2016,84,16,38,629.3055555555555,48.861111111111114,Local vs Station,580.4444444444445,580.4444444444445,580.4444444444445
HeadM105_DaysToHeading,BosworthRue,2016,84,16,39,629.3888888888889,49.47222222222222,Local vs Station,579.9166666666667,579.9166666666667,579.9166666666667
HeadM105_DaysToHeading,BosworthRue,2016,84,16,40,629.3888888888889,49.47222222222222,Local vs Station,579.9166666666667,579.9166666666667,579.9166666666667
HeadM105_DaysToHeading,BosworthRue,2016,84,17,25,333.6388888888889,0,Local vs Station,333.6388888888889,333.6388888888889,333.6388888888889
HeadM105_DaysToHeading,BosworthRue,2016,84,17,26,347.6388888888889,0,Local vs Station,347.6388888888889,347.6388888888889,347.6388888888889
HeadM105_DaysToHeading,BosworthRue,2016,84,17,27,361.6388888888889,0,Local vs Station,361.6388888888889,361.6388888888889,361.6388888888889
HeadM105_DaysToHeading,BosworthRue,2016,84,17,28,375.25,0,Local vs Station,375.25,375.25,375.25
HeadM105_DaysToHeading,BosworthRue,2016,84,17,29,388.75,0,Local vs Station,388.75,388.75,388.75
HeadM105_DaysToHeading,BosworthRue,2016,84,17,30,402.25,0,Local vs Station,402.25,402.25,402.25
HeadM105_DaysToHeading,BosworthRue,2016,84,17,31,415.4166666666667,0,Local vs Station,415.4166666666667,415.4166666666667,415.4166666666667
HeadM105_DaysToHeading,BosworthRue,2016,84,17,32,427.25,0,Local vs Station,427.25,427.25,427.25
HeadM105_DaysToHeading,BosworthRue,2016,84,17,33,437.97222222222223,0,Local vs Station,437.97222222222223,437.97222222222223,437.97222222222223
HeadM105_DaysToHeading,BosworthRue,2016,84,17,34,448.1111111111111,0,Local vs Station,448.1111111111111,448.1111111111111,448.1111111111111
HeadM105_DaysToHeading,BosworthRue,2016,84,17,35,455.22222222222223,0,Local vs Station,455.22222222222223,455.22222222222223,455.22222222222223
HeadM105_DaysToHeading,BosworthRue,2016,84,17,36,460.8333333333333,0,Local vs Station,460.8333333333333,460.8333333333333,460.8333333333333
HeadM105_DaysToHeading,BosworthRue,2016,84,17,37,463.55555555555554,0,Local vs Station,463.55555555555554,463.55555555555554,463.55555555555554
HeadM105_DaysToHeading,BosworthRue,2016,84,17,38,465,0,Local vs Station,465,465,465
HeadM105_DaysToHeading,BosworthRue,2016,84,17,39,465.0833333333333,0,Local vs Station,465.0833333333333,465.0833333333333,465.0833333333333
HeadM105_DaysToHeading,BosworthRue,2016,84,17,40,465.0833333333333,0,Local vs Station,465.0833333333333,465.0833333333333,465.0833333333333
HeadM105_DaysToHeading,BosworthRue,2016,84,18,25,232.83333333333334,0,Local vs Station,232.83333333333334,232.83333333333334,232.83333333333334
HeadM105_DaysToHeading,BosworthRue,2016,84,18,26,242.33333333333334,0,Local vs Station,242.33333333333334,242.33333333333334,242.33333333333334
HeadM105_DaysToHeading,BosworthRue,2016,84,18,27,251.83333333333334,0,Local vs Station,251.83333333333334,251.83333333333334,251.83333333333334
HeadM105_DaysToHeading,BosworthRue,2016,84,18,28,261.3333333333333,0,Local vs Station,261.3333333333333,261.3333333333333,261.3333333333333
HeadM105_DaysToHeading,BosworthRue,2016,84,18,29,270.8333333333333,0,Local vs Station,270.8333333333333,270.8333333333333,270.8333333333333
HeadM105_DaysToHeading,BosworthRue,2016,84,18,30,280.3333333333333,0,Local vs Station,280.3333333333333,280.3333333333333,280.3333333333333
HeadM105_DaysToHeading,BosworthRue,2016,84,18,31,289.6666666666667,0,Local vs Station,289.6666666666667,289.6666666666667,289.6666666666667
HeadM105_DaysToHeading,BosworthRue,2016,84,18,32,298.6388888888889,0,Local vs Station,298.6388888888889,298.6388888888889,298.6388888888889
HeadM105_DaysToHeading,BosworthRue,2016,84,18,33,307.1388888888889,0,Local vs Station,307.1388888888889,307.1388888888889,307.1388888888889
HeadM105_DaysToHeading,BosworthRue,2016,84,18,34,315.3333333333333,0,Local vs Station,315.3333333333333,315.3333333333333,315.3333333333333
HeadM105_DaysToHeading,BosworthRue,2016,84,18,35,320.94444444444446,0,Local vs Station,320.94444444444446,320.94444444444446,320.94444444444446
HeadM105_DaysToHeading,BosworthRue,2016,84,18,36,325.77777777777777,0,Local vs Station,325.77777777777777,325.77777777777777,325.77777777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,18,37,328.5,0,Local vs Station,328.5,328.5,328.5
HeadM105_DaysToHeading,BosworthRue,2016,84,18,38,329.94444444444446,0,Local vs Station,329.94444444444446,329.94444444444446,329.94444444444446
HeadM105_DaysToHeading,BosworthRue,2016,84,18,39,330.02777777777777,0,Local vs Station,330.02777777777777,330.02777777777777,330.02777777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,18,40,330.02777777777777,0,Local vs Station,330.02777777777777,330.02777777777777,330.02777777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,19,25,151,0,Local vs Station,151,151,151
HeadM105_DaysToHeading,BosworthRue,2016,84,19,26,157,0,Local vs Station,157,157,157
HeadM105_DaysToHeading,BosworthRue,2016,84,19,27,163,0,Local vs Station,163,163,163
HeadM105_DaysToHeading,BosworthRue,2016,84,19,28,169,0,Local vs Station,169,169,169
HeadM105_DaysToHeading,BosworthRue,2016,84,19,29,175,0,Local vs Station,175,175,175
HeadM105_DaysToHeading,BosworthRue,2016,84,19,30,181,0,Local vs Station,181,181,181
HeadM105_DaysToHeading,BosworthRue,2016,84,19,31,187,0,Local vs Station,187,187,187
HeadM105_DaysToHeading,BosworthRue,2016,84,19,32,192.97222222222223,0,Local vs Station,192.97222222222223,192.97222222222223,192.97222222222223
HeadM105_DaysToHeading,BosworthRue,2016,84,19,33,198.47222222222223,0,Local vs Station,198.47222222222223,198.47222222222223,198.47222222222223
HeadM105_DaysToHeading,BosworthRue,2016,84,19,34,203.75,0,Local vs Station,203.75,203.75,203.75
HeadM105_DaysToHeading,BosworthRue,2016,84,19,35,207.86111111111111,0,Local vs Station,207.86111111111111,207.86111111111111,207.86111111111111
HeadM105_DaysToHeading,BosworthRue,2016,84,19,36,211.19444444444446,0,Local vs Station,211.19444444444446,211.19444444444446,211.19444444444446
HeadM105_DaysToHeading,BosworthRue,2016,84,19,37,212.86111111111111,0,Local vs Station,212.86111111111111,212.86111111111111,212.86111111111111
HeadM105_DaysToHeading,BosworthRue,2016,84,19,38,213.80555555555554,0,Local vs Station,213.80555555555554,213.80555555555554,213.80555555555554
HeadM105_DaysToHeading,BosworthRue,2016,84,19,39,213.80555555555554,0,Local vs Station,213.80555555555554,213.80555555555554,213.80555555555554
HeadM105_DaysToHeading,BosworthRue,2016,84,19,40,213.80555555555554,0,Local vs Station,213.80555555555554,213.80555555555554,213.80555555555554
HeadM105_DaysToHeading,BosworthRue,2016,84,20,25,89.80555555555556,0,Local vs Station,89.80555555555556,89.80555555555556,89.80555555555556
HeadM105_DaysToHeading,BosworthRue,2016,84,20,26,93.30555555555556,0,Local vs Station,93.30555555555556,93.30555555555556,93.30555555555556
HeadM105_DaysToHeading,BosworthRue,2016,84,20,27,96.80555555555556,0,Local vs Station,96.80555555555556,96.80555555555556,96.80555555555556
HeadM105_DaysToHeading,BosworthRue,2016,84,20,28,100.30555555555556,0,Local vs Station,100.30555555555556,100.30555555555556,100.30555555555556
HeadM105_DaysToHeading,BosworthRue,2016,84,20,29,103.80555555555556,0,Local vs Station,103.80555555555556,103.80555555555556,103.80555555555556
HeadM105_DaysToHeading,BosworthRue,2016,84,20,30,107.30555555555556,0,Local vs Station,107.30555555555556,107.30555555555556,107.30555555555556
HeadM105_DaysToHeading,BosworthRue,2016,84,20,31,110.80555555555556,0,Local vs Station,110.80555555555556,110.80555555555556,110.80555555555556
HeadM105_DaysToHeading,BosworthRue,2016,84,20,32,114.27777777777777,0,Local vs Station,114.27777777777777,114.27777777777777,114.27777777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,20,33,117.27777777777777,0,Local vs Station,117.27777777777777,117.27777777777777,117.27777777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,20,34,120.27777777777777,0,Local vs Station,120.27777777777777,120.27777777777777,120.27777777777777
HeadM105_DaysToHeading,BosworthRue,2016,84,20,35,122.38888888888889,0,Local vs Station,122.38888888888889,122.38888888888889,122.38888888888889
HeadM105_DaysToHeading,BosworthRue,2016,84,20,36,124.11111111111111,0,Local vs Station,124.11111111111111,124.11111111111111,124.11111111111111
HeadM105_DaysToHeading,BosworthRue,2016,84,20,37,124.41666666666667,0,Local vs Station,124.41666666666667,124.41666666666667,124.41666666666667
HeadM105_DaysToHeading,BosworthRue,2016,84,20,38,124.41666666666667,0,Local vs Station,124.41666666666667,124.41666666666667,124.41666666666667
HeadM105_DaysToHeading,BosworthRue,2016,84,20,39,124.41666666666667,0,Local vs Station,124.41666666666667,124.41666666666667,124.41666666666667
HeadM105_DaysToHeading,BosworthRue,2016,84,20,40,124.41666666666667,0,Local vs Station,124.41666666666667,124.41666666666667,124.41666666666667
HeadM105_DaysToHeading,Canal,2016,93,10,25,887.0230555555555,880.3333333333334,Local vs Station,6.689722222222144,6.689722222222144,6.689722222222144
HeadM105_DaysToHeading,Canal,2016,93,10,26,922.4527777777778,918.1388888888889,Local vs Station,4.313888888888869,4.313888888888869,4.313888888888869
HeadM105_DaysToHeading,Canal,2016,93,10,27,954.7994444444445,954.2222222222222,Local vs Station,0.5772222222223036,0.5772222222223036,0.5772222222223036
HeadM105_DaysToHeading,Canal,2016,93,10,28,983.9588888888889,989.6666666666666,Local vs Station,5.707777777777778,-5.707777777777778,5.707777777777778
HeadM105_DaysToHeading,Canal,2016,93,10,29,1009.1802777777777,1023.0277777777778,Local vs Station,13.847500000000082,-13.847500000000082,13.847500000000082
HeadM105_DaysToHeading,Canal,2016,93,10,30,1029.2783333333334,1052.5555555555557,Local vs Station,23.277222222222235,-23.277222222222235,23.277222222222235
HeadM105_DaysToHeading,Canal,2016,93,10,31,1045.2494444444444,1078.1666666666667,Local vs Station,32.917222222222335,-32.917222222222335,32.917222222222335
HeadM105_DaysToHeading,Canal,2016,93,10,32,1057.3222222222223,1099.5,Local vs Station,42.17777777777769,-42.17777777777769,42.17777777777769
HeadM105_DaysToHeading,Canal,2016,93,10,33,1066.9180555555556,1116.25,Local vs Station,49.33194444444439,-49.33194444444439,49.33194444444439
HeadM105_DaysToHeading,Canal,2016,93,10,34,1073.4005555555557,1130.138888888889,Local vs Station,56.73833333333323,-56.73833333333323,56.73833333333323
HeadM105_DaysToHeading,Canal,2016,93,10,35,1076.7511111111112,1143.5,Local vs Station,66.74888888888881,-66.74888888888881,66.74888888888881
HeadM105_DaysToHeading,Canal,2016,93,10,36,1078.7511111111112,1153.9444444444443,Local vs Station,75.19333333333316,-75.19333333333316,75.19333333333316
HeadM105_DaysToHeading,Canal,2016,93,10,37,1080.7111111111112,1161.4166666666667,Local vs Station,80.70555555555552,-80.70555555555552,80.70555555555552
HeadM105_DaysToHeading,Canal,2016,93,10,38,1081.4786111111111,1165.8333333333333,Local vs Station,84.35472222222211,-84.35472222222211,84.35472222222211
HeadM105_DaysToHeading,Canal,2016,93,10,39,1081.5916666666667,1168.8055555555557,Local vs Station,87.21388888888896,-87.21388888888896,87.21388888888896
